,Classification
4948perm619Normal,0.8523779
4949perm619Normal,0.99948007
4950perm619Normal,0.9899289
4951perm619Normal,0.95311725
4952perm619Normal,0.7753001
4953perm620Normal,0.9593366
4954perm620Normal,0.9909478
4955perm620Normal,0.99567384
4956perm620Normal,0.9713012
4957perm620Normal,0.99911076
4958perm620Normal,0.98492694
4959perm620Normal,0.99325234
4960perm620Normal,0.9885606
4961perm621Normal,0.35675332
4962perm621Normal,0.9739767
4963perm621Normal,0.2737902
4964perm621Normal,0.99487287
4965perm621Normal,0.8336124
4966perm621Normal,0.92532074
4967perm621Normal,0.9329398
4968perm621Normal,0.9869631
4969perm622Normal,0.98136544
4970perm622Normal,0.8992057
4971perm622Normal,0.73370975
4972perm622Normal,0.9989127
4973perm622Normal,0.9820258
4974perm622Normal,0.8279963
4975perm622Normal,0.9291042
4976perm622Normal,0.9486179
4977perm623Normal,0.9995697
4978perm623Normal,0.048586287
4979perm623Normal,0.09986563
4980perm623Normal,0.9362289
4981perm623Normal,0.99059314
4982perm623Normal,0.99889463
4983perm623Normal,0.8512085
4984perm623Normal,0.9772825
4985perm624Normal,0.117643915
4986perm624Normal,0.9150275
4987perm624Normal,0.7602451
4988perm624Normal,0.99118793
4989perm624Normal,0.98919207
4990perm624Normal,0.9971854
4991perm624Normal,0.9994072
4992perm624Normal,0.9742518
4993perm625Normal,0.99906164
4994perm625Normal,0.8503284
4995perm625Normal,0.99216676
4996perm625Normal,0.9729337
4997perm625Normal,0.922336
4998perm625Normal,0.98683447
4999perm625Normal,0.9813359
5000perm625Normal,0.8165585
5001perm626Normal,0.16173236
5002perm626Normal,0.93406886
5003perm626Normal,0.99573416
5004perm626Normal,0.687525
5005perm626Normal,0.978787
5006perm626Normal,0.9971245
5007perm626Normal,0.94518185
5008perm626Normal,0.9964489
5009perm627Normal,0.99935395
5010perm627Normal,0.9949013
5011perm627Normal,0.84462845
5012perm627Normal,0.97869176
5013perm627Normal,0.99859864
5014perm627Normal,0.9292311
5015perm627Normal,0.9446793
5016perm627Normal,0.99321634
5017perm628Normal,0.9653984
5018perm628Normal,0.9998838
5019perm628Normal,0.990126
5020perm628Normal,0.89396363
5021perm628Normal,0.6465625
5022perm628Normal,0.99433786
5023perm628Normal,0.963564
5024perm628Normal,0.9904004
5025perm629Normal,0.91631305
5026perm629Normal,0.99722326
5027perm629Normal,0.7009213
5028perm629Normal,0.6422588
5029perm629Normal,0.98732156
5030perm629Normal,0.8522157
5031perm629Normal,0.9876623
5032perm629Normal,0.99528944
5033perm630Normal,0.44430175
5034perm630Normal,0.9972229
5035perm630Normal,0.98952824
5036perm630Normal,0.98934245
5037perm630Normal,0.97001195
5038perm630Normal,0.9883873
5039perm630Normal,0.93608326
5040perm630Normal,0.95495445
5041perm631Normal,0.9931821
5042perm631Normal,0.89699763
5043perm631Normal,0.9903261
5044perm631Normal,0.9869033
5045perm631Normal,0.9889903
5046perm631Normal,0.9997546
5047perm631Normal,0.9789357
5048perm631Normal,0.99739254
5049perm632Normal,0.9349344
5050perm632Normal,0.9985481
5051perm632Normal,0.9693943
5052perm632Normal,0.6559116
5053perm632Normal,0.9994135
5054perm632Normal,0.9365821
5055perm632Normal,0.51671016
5056perm632Normal,0.9773415
5057perm633Normal,0.27518946
5058perm633Normal,0.89790744
5059perm633Normal,0.8921043
5060perm633Normal,0.9622138
5061perm633Normal,0.7344313
5062perm633Normal,0.90631676
5063perm633Normal,0.96444637
5064perm633Normal,0.98123527
5065perm634Normal,0.06137657
5066perm634Normal,0.95861816
5067perm634Normal,0.029043581
5068perm634Normal,0.96946084
5069perm634Normal,0.9926813
5070perm634Normal,0.99953043
5071perm634Normal,0.8106859
5072perm634Normal,0.889453
5073perm635Normal,0.9990181
5074perm635Normal,0.02331322
5075perm635Normal,0.98997575
5076perm635Normal,0.8705794
5077perm635Normal,0.9953988
5078perm635Normal,0.8728458
5079perm635Normal,0.9772903
5080perm635Normal,0.9380494
5081perm636Normal,0.002919312
5082perm636Normal,0.99809784
5083perm636Normal,0.23787688
5084perm636Normal,0.7896027
5085perm636Normal,0.9768598
5086perm636Normal,0.9243204
5087perm636Normal,0.9726881
5088perm636Normal,0.9877578
5089perm637Normal,0.979938
5090perm637Normal,0.9999447
5091perm637Normal,0.9152602
5092perm637Normal,0.9974022
5093perm637Normal,0.9835023
5094perm637Normal,0.8252204
5095perm637Normal,0.867421
5096perm637Normal,0.96678925
5097perm638Normal,0.0071825036
5098perm638Normal,0.24572629
5099perm638Normal,0.046214826
5100perm638Normal,0.21087895
5101perm638Normal,0.9910787
5102perm638Normal,0.37811247
5103perm638Normal,0.9748233
5104perm638Normal,0.98374987
5105perm639Normal,0.9995253
5106perm639Normal,0.9962915
5107perm639Normal,0.6852786
5108perm639Normal,0.93111867
5109perm639Normal,0.9377798
5110perm639Normal,0.9769966
5111perm639Normal,0.9956896
5112perm639Normal,0.98134995
5113perm640Normal,0.99591655
5114perm640Normal,0.97870696
5115perm640Normal,0.13990754
5116perm640Normal,0.97108084
5117perm640Normal,0.99040365
5118perm640Normal,0.9812971
5119perm640Normal,0.97944885
5120perm640Normal,0.9557894
5121perm641Normal,0.99999964
5122perm641Normal,0.97514594
5123perm641Normal,0.9858754
5124perm641Normal,0.9587811
5125perm641Normal,0.8623099
5126perm641Normal,0.99072146
5127perm641Normal,0.96904683
5128perm641Normal,0.9897838
5129perm642Normal,0.16627674
5130perm642Normal,0.99930906
5131perm642Normal,0.7321557
5132perm642Normal,0.90545434
5133perm642Normal,0.99309254
5134perm642Normal,0.9985514
5135perm642Normal,0.8072231
5136perm642Normal,0.94942313
5137perm643Normal,0.994541
5138perm643Normal,0.9935968
5139perm643Normal,0.9998374
5140perm643Normal,0.9955343
5141perm643Normal,0.99360484
5142perm643Normal,0.990428
5143perm643Normal,0.97141874
5144perm643Normal,0.9712449
5145perm644Normal,0.0029757342
5146perm644Normal,0.99275815
5147perm644Normal,0.9780497
5148perm644Normal,0.9176172
5149perm644Normal,0.99810994
5150perm644Normal,0.9785411
5151perm644Normal,0.9952259
5152perm644Normal,0.99545884
5153perm645Normal,0.16595346
5154perm645Normal,0.75363874
5155perm645Normal,0.09684355
5156perm645Normal,0.97862476
5157perm645Normal,0.9551175
5158perm645Normal,0.98660594
5159perm645Normal,0.65084493
5160perm645Normal,0.9966515
5161perm646Normal,0.6379348
5162perm646Normal,0.111325994
5163perm646Normal,0.99625
5164perm646Normal,0.99765956
5165perm646Normal,0.9194707
5166perm646Normal,0.7040506
5167perm646Normal,0.88431627
5168perm646Normal,0.9937636
5169perm647Normal,0.000121874626
5170perm647Normal,0.096801974
5171perm647Normal,0.9927617
5172perm647Normal,0.9960747
5173perm647Normal,0.78618926
5174perm647Normal,0.9867475
5175perm647Normal,0.98582435
5176perm647Normal,0.98824394
5177perm648Normal,0.4402902
5178perm648Normal,0.8800425
5179perm648Normal,0.93825126
5180perm648Normal,0.8697436
5181perm648Normal,0.99122745
5182perm648Normal,0.9915986
5183perm648Normal,0.9221898
5184perm648Normal,0.96583945
5185perm649Normal,0.863833
5186perm649Normal,0.9875723
5187perm649Normal,0.9991974
5188perm649Normal,0.99616635
5189perm649Normal,0.95185137
5190perm649Normal,0.8835053
5191perm649Normal,0.9613386
5192perm649Normal,0.96133685
5193perm650Normal,0.00119606
5194perm650Normal,0.014096187
5195perm650Normal,0.5553402
5196perm650Normal,0.9293497
5197perm650Normal,0.96431434
5198perm650Normal,0.99957865
5199perm650Normal,0.8791689
5200perm650Normal,0.94608134
5201perm651Normal,0.020054819
5202perm651Normal,0.998946
5203perm651Normal,0.9900739
5204perm651Normal,0.99867934
5205perm651Normal,0.68791777
5206perm651Normal,0.7184501
5207perm651Normal,0.8416702
5208perm651Normal,0.99017614
5209perm652Normal,0.9606406
5210perm652Normal,0.9990922
5211perm652Normal,0.99767
5212perm652Normal,0.43252492
5213perm652Normal,0.99782
5214perm652Normal,0.9898436
5215perm652Normal,0.91896594
5216perm652Normal,0.98280865
5217perm653Normal,0.99997425
5218perm653Normal,0.021392789
5219perm653Normal,0.85918295
5220perm653Normal,0.9947838
5221perm653Normal,0.9862897
5222perm653Normal,0.9824818
5223perm653Normal,0.9555143
5224perm653Normal,0.977029
5225perm654Normal,0.99709666
5226perm654Normal,0.89383906
5227perm654Normal,0.9976265
5228perm654Normal,0.99089044
5229perm654Normal,0.9965754
5230perm654Normal,0.9962909
5231perm654Normal,0.99413645
5232perm654Normal,0.9974195
5233perm655Normal,0.97377115
5234perm655Normal,0.3011329
5235perm655Normal,0.999181
5236perm655Normal,0.98424834
5237perm655Normal,0.71628344
5238perm655Normal,0.97409433
5239perm655Normal,0.91474223
5240perm655Normal,0.97968745
5241perm656Normal,0.9393756
5242perm656Normal,0.8740455
5243perm656Normal,0.026670096
5244perm656Normal,0.6475952
5245perm656Normal,0.999387
5246perm656Normal,0.99661356
5247perm656Normal,0.99765813
5248perm656Normal,0.8521016
5249perm657Normal,0.9640405
5250perm657Normal,0.99958056
5251perm657Normal,0.024735317
5252perm657Normal,0.9908242
5253perm657Normal,0.9840888
5254perm657Normal,0.9929109
5255perm657Normal,0.9541911
5256perm657Normal,0.98968375
5257perm658Normal,0.9999018
5258perm658Normal,0.9998006
5259perm658Normal,0.9990269
5260perm658Normal,0.9821148
5261perm658Normal,0.85806954
5262perm658Normal,0.9261725
5263perm658Normal,0.99000764
5264perm658Normal,0.99420655
5265perm659Normal,0.9131857
5266perm659Normal,0.4721603
5267perm659Normal,0.17091289
5268perm659Normal,0.05726672
5269perm659Normal,0.98543346
5270perm659Normal,0.94662476
5271perm659Normal,0.987807
5272perm659Normal,0.9932887
5273perm660Normal,0.99981767
5274perm660Normal,0.97448015
5275perm660Normal,0.99261004
5276perm660Normal,0.46617043
5277perm660Normal,0.99368334
5278perm660Normal,0.9547451
5279perm660Normal,0.9338877
5280perm660Normal,0.97470474
5281perm661Normal,0.8620678
5282perm661Normal,0.9992699
5283perm661Normal,0.999426
5284perm661Normal,0.9960932
5285perm661Normal,0.9977781
5286perm661Normal,0.9721014
5287perm661Normal,0.95971614
5288perm661Normal,0.98048246
5289perm662Normal,0.2106138
5290perm662Normal,0.9095774
5291perm662Normal,0.90961945
5292perm662Normal,0.9033561
5293perm662Normal,0.98323745
5294perm662Normal,0.99019474
5295perm662Normal,0.97463924
5296perm662Normal,0.9840894
5297perm663Normal,0.92640334
5298perm663Normal,0.99982506
5299perm663Normal,0.99895394
5300perm663Normal,0.97833455
5301perm663Normal,0.9770272
5302perm663Normal,0.99708515
5303perm663Normal,0.56843317
5304perm663Normal,0.9830153
5305perm664Normal,0.6786326
5306perm664Normal,0.96297544
5307perm664Normal,0.83206236
5308perm664Normal,0.97839385
5309perm664Normal,0.9491764
5310perm664Normal,0.9956346
5311perm664Normal,0.9771516
5312perm664Normal,0.99281114
5313perm665Normal,0.9994336
5314perm665Normal,0.6210137
5315perm665Normal,0.957545
5316perm665Normal,0.8833319
5317perm665Normal,0.98503613
5318perm665Normal,0.97175306
5319perm665Normal,0.9991574
5320perm665Normal,0.97221565
5321perm666Normal,0.8952176
5322perm666Normal,0.8474372
5323perm666Normal,0.9894692
5324perm666Normal,0.4899383
5325perm666Normal,0.98755705
5326perm666Normal,0.9989772
5327perm666Normal,0.9416441
5328perm666Normal,0.9968393
5329perm667Normal,0.24088843
5330perm667Normal,0.9457719
5331perm667Normal,0.98462635
5332perm667Normal,0.9815128
5333perm667Normal,0.99272025
5334perm667Normal,0.1073033
5335perm667Normal,0.9903869
5336perm667Normal,0.99453187
5337perm668Normal,0.99947625
5338perm668Normal,0.9986395
5339perm668Normal,0.3275818
5340perm668Normal,0.65654683
5341perm668Normal,0.7198703
5342perm668Normal,0.977585
5343perm668Normal,0.99088705
5344perm668Normal,0.9942133
5345perm669Normal,0.9989882
5346perm669Normal,0.98256725
5347perm669Normal,0.99339193
5348perm669Normal,0.9906282
5349perm669Normal,0.98786575
5350perm669Normal,0.99659413
5351perm669Normal,0.99917287
5352perm669Normal,0.9915793
5353perm670Normal,0.9135503
5354perm670Normal,0.015413129
5355perm670Normal,0.99021786
5356perm670Normal,0.9779799
5357perm670Normal,0.9988945
5358perm670Normal,0.9991393
5359perm670Normal,0.96907455
5360perm670Normal,0.98890334
5361perm671Normal,0.9274248
5362perm671Normal,0.9787673
5363perm671Normal,0.9909937
5364perm671Normal,0.98590535
5365perm671Normal,0.9782085
5366perm671Normal,0.9393153
5367perm671Normal,0.9347556
5368perm671Normal,0.82446426
5369perm672Normal,0.0071852077
5370perm672Normal,0.97848296
5371perm672Normal,0.95807976
5372perm672Normal,0.9942158
5373perm672Normal,0.9149144
5374perm672Normal,0.99278873
5375perm672Normal,0.9791702
5376perm672Normal,0.9644921
5377perm673Normal,0.0017981748
5378perm673Normal,0.9988782
5379perm673Normal,0.98151875
5380perm673Normal,0.9993736
5381perm673Normal,0.9208198
5382perm673Normal,0.6374934
5383perm673Normal,0.99656916
5384perm673Normal,0.99797434
5385perm674Normal,0.9993061
5386perm674Normal,0.36760333
5387perm674Normal,0.9959357
5388perm674Normal,0.9948986
5389perm674Normal,0.9990024
5390perm674Normal,0.9559209
5391perm674Normal,0.9924745
5392perm674Normal,0.97449285
5393perm675Normal,0.17861614
5394perm675Normal,0.16916084
5395perm675Normal,0.9501335
5396perm675Normal,0.9909916
5397perm675Normal,0.95021737
5398perm675Normal,0.984914
5399perm675Normal,0.9843858
5400perm675Normal,0.9900142
5401perm676Normal,0.00089566305
5402perm676Normal,0.13093391
5403perm676Normal,0.96461695
5404perm676Normal,0.7968928
5405perm676Normal,0.9768981
5406perm676Normal,0.9910787
5407perm676Normal,0.97700524
5408perm676Normal,0.97454494
5409perm677Normal,0.2053003
5410perm677Normal,0.99986184
5411perm677Normal,0.9995677
5412perm677Normal,0.976142
5413perm677Normal,0.97391516
5414perm677Normal,0.8038504
5415perm677Normal,0.7165852
5416perm677Normal,0.99720436
5417perm678Normal,0.98309314
5418perm678Normal,0.9026363
5419perm678Normal,0.9708373
5420perm678Normal,0.9573239
5421perm678Normal,0.7849441
5422perm678Normal,0.92436105
5423perm678Normal,0.9943666
5424perm678Normal,0.9746208
5425perm679Normal,0.5865664
5426perm679Normal,0.5824211
5427perm679Normal,0.9992035
5428perm679Normal,0.94921726
5429perm679Normal,0.98151785
5430perm679Normal,0.738919
5431perm679Normal,0.9990281
5432perm679Normal,0.9629382
5433perm680Normal,0.017498553
5434perm680Normal,0.8355069
5435perm680Normal,0.083763234
5436perm680Normal,0.4832046
5437perm680Normal,0.973611
5438perm680Normal,0.92894834
5439perm680Normal,0.99822646
5440perm680Normal,0.9898341
5441perm681Normal,0.99848676
5442perm681Normal,0.35877374
5443perm681Normal,0.29457092
5444perm681Normal,0.26227325
5445perm681Normal,0.997189
5446perm681Normal,0.95026666
5447perm681Normal,0.96411175
5448perm681Normal,0.9842312
5449perm682Normal,0.99988663
5450perm682Normal,0.9958782
5451perm682Normal,0.96770513
5452perm682Normal,0.9713786
5453perm682Normal,0.9577268
5454perm682Normal,0.9354538
5455perm682Normal,0.72595364
5456perm682Normal,0.98425657
5457perm683Normal,0.1044709
5458perm683Normal,0.9999975
5459perm683Normal,0.972531
5460perm683Normal,0.9933878
5461perm683Normal,0.9273354
5462perm683Normal,0.9885655
5463perm683Normal,0.9739828
5464perm683Normal,0.9583953
5465perm684Normal,0.54717547
5466perm684Normal,0.9831976
5467perm684Normal,0.9984281
5468perm684Normal,0.912571
5469perm684Normal,0.9313617
5470perm684Normal,0.9874067
5471perm684Normal,0.8727785
5472perm684Normal,0.9968683
5473perm685Normal,0.9996871
5474perm685Normal,0.9879731
5475perm685Normal,0.9660838
5476perm685Normal,0.96214527
5477perm685Normal,0.985322
5478perm685Normal,0.7431653
5479perm685Normal,0.458405
5480perm685Normal,0.9663675
5481perm686Normal,0.99352694
5482perm686Normal,0.051393807
5483perm686Normal,0.999603
5484perm686Normal,0.85142076
5485perm686Normal,0.068938695
5486perm686Normal,0.8314402
5487perm686Normal,0.91361326
5488perm686Normal,0.9954346
5489perm687Normal,0.4060687
5490perm687Normal,0.6174406
5491perm687Normal,0.9519098
5492perm687Normal,0.96395653
5493perm687Normal,0.99492764
5494perm687Normal,0.97563624
5495perm687Normal,0.9877281
5496perm687Normal,0.98536754
5497perm688Normal,0.9630799
5498perm688Normal,0.6159112
5499perm688Normal,0.83248454
5500perm688Normal,0.9970445
5501perm688Normal,0.9685416
5502perm688Normal,0.97908485
5503perm688Normal,0.98794997
5504perm688Normal,0.9780375
5505perm689Normal,0.9985525
5506perm689Normal,0.9971867
5507perm689Normal,0.7103042
5508perm689Normal,0.98712444
5509perm689Normal,0.9380139
5510perm689Normal,0.9774032
5511perm689Normal,0.99340045
5512perm689Normal,0.9869551
5513perm690Normal,0.9999217
5514perm690Normal,0.6713792
5515perm690Normal,0.99992716
5516perm690Normal,0.95444417
5517perm690Normal,0.98808414
5518perm690Normal,0.31534404
5519perm690Normal,0.953971
5520perm690Normal,0.98484516
5521perm691Normal,0.99963856
5522perm691Normal,0.9789793
5523perm691Normal,0.7556225
5524perm691Normal,0.9330738
5525perm691Normal,0.9975339
5526perm691Normal,0.85660136
5527perm691Normal,0.9938806
5528perm691Normal,0.9968117
5529perm692Normal,0.99211043
5530perm692Normal,0.9996567
5531perm692Normal,0.60543364
5532perm692Normal,0.51275575
5533perm692Normal,0.9917902
5534perm692Normal,0.99859864
5535perm692Normal,0.97689056
5536perm692Normal,0.99415094
5537perm693Normal,0.95242274
5538perm693Normal,0.00015521515
5539perm693Normal,0.9370401
5540perm693Normal,0.99649197
5541perm693Normal,0.5827454
5542perm693Normal,0.9631759
5543perm693Normal,0.9897557
5544perm693Normal,0.8442274
5545perm694Normal,0.999496
5546perm694Normal,0.936019
5547perm694Normal,0.99403113
5548perm694Normal,0.9554996
5549perm694Normal,0.9792682
5550perm694Normal,0.99129534
5551perm694Normal,0.9517616
5552perm694Normal,0.9841374
5553perm695Normal,0.99992573
5554perm695Normal,0.9495571
5555perm695Normal,0.8757236
5556perm695Normal,0.99044985
5557perm695Normal,0.9486595
5558perm695Normal,0.6957468
5559perm695Normal,0.97138995
5560perm695Normal,0.9788365
5561perm696Normal,0.13131014
5562perm696Normal,0.9973425
5563perm696Normal,0.005292142
5564perm696Normal,0.9958484
5565perm696Normal,0.9616031
5566perm696Normal,0.20495936
5567perm696Normal,0.98803663
5568perm696Normal,0.9904523
5569perm697Normal,0.9977362
5570perm697Normal,0.015466044
5571perm697Normal,0.0049039884
5572perm697Normal,0.17558059
5573perm697Normal,0.86407906
5574perm697Normal,0.9718768
5575perm697Normal,0.99492943
5576perm697Normal,0.9982388
5577perm698Normal,0.96135217
5578perm698Normal,0.048279837
5579perm698Normal,0.9905608
5580perm698Normal,0.9803678
5581perm698Normal,0.92868507
5582perm698Normal,0.99327385
5583perm698Normal,0.95472836
5584perm698Normal,0.99067795
5585perm699Normal,0.999995
5586perm699Normal,0.99924445
5587perm699Normal,0.9970168
5588perm699Normal,0.9244343
5589perm699Normal,0.9897001
5590perm699Normal,0.9901376
5591perm699Normal,0.9570292
5592perm699Normal,0.9194832
5593perm700Normal,0.16126119
5594perm700Normal,0.99596775
5595perm700Normal,0.37225696
5596perm700Normal,0.99299663
5597perm700Normal,0.96215355
5598perm700Normal,0.9794201
5599perm700Normal,0.94860965
5600perm700Normal,0.97757643
5601perm701Normal,0.9887139
5602perm701Normal,0.99997413
5603perm701Normal,0.96942645
5604perm701Normal,0.98472726
5605perm701Normal,0.9958103
5606perm701Normal,0.9939231
5607perm701Normal,0.9873662
5608perm701Normal,0.97892386
5609perm702Normal,0.99849474
5610perm702Normal,0.92395604
5611perm702Normal,0.99614197
5612perm702Normal,0.8963815
5613perm702Normal,0.99842656
5614perm702Normal,0.96714574
5615perm702Normal,0.97419566
5616perm702Normal,0.988761
5617perm703Normal,0.96489066
5618perm703Normal,0.012362109
5619perm703Normal,0.9973259
5620perm703Normal,0.99268746
5621perm703Normal,0.9453272
5622perm703Normal,0.9519355
5623perm703Normal,0.9964652
5624perm703Normal,0.99874496
5625perm704Normal,0.033410177
5626perm704Normal,0.98245883
5627perm704Normal,0.9999442
5628perm704Normal,0.9921537
5629perm704Normal,0.98845005
5630perm704Normal,0.15983471
5631perm704Normal,0.9839934
5632perm704Normal,0.9446537
5633perm705Normal,0.07489668
5634perm705Normal,0.99997497
5635perm705Normal,0.024400769
5636perm705Normal,0.9884723
5637perm705Normal,0.5860294
5638perm705Normal,0.9446641
5639perm705Normal,0.9917393
5640perm705Normal,0.9786518
5641perm706Normal,0.9543843
5642perm706Normal,0.9964567
5643perm706Normal,0.9989525
5644perm706Normal,0.9764879
5645perm706Normal,0.9234655
5646perm706Normal,0.62654084
5647perm706Normal,0.9925251
5648perm706Normal,0.98974293
5649perm707Normal,0.99989986
5650perm707Normal,0.97961843
5651perm707Normal,0.9686266
5652perm707Normal,0.96595895
5653perm707Normal,0.6000885
5654perm707Normal,0.8280998
5655perm707Normal,0.99332786
5656perm707Normal,0.93836075
5657perm708Normal,0.978681
5658perm708Normal,0.98023945
5659perm708Normal,0.6324558
5660perm708Normal,0.99674183
5661perm708Normal,0.93835
5662perm708Normal,0.98670304
5663perm708Normal,0.90015256
5664perm708Normal,0.9940427
5665perm709Normal,0.99902046
5666perm709Normal,0.99757046
5667perm709Normal,0.9863527
5668perm709Normal,0.42403415
5669perm709Normal,0.95680994
5670perm709Normal,0.981023
5671perm709Normal,0.9940288
5672perm709Normal,0.9949451
5673perm710Normal,0.99739206
5674perm710Normal,0.9130874
5675perm710Normal,0.9972042
5676perm710Normal,0.9994578
5677perm710Normal,0.037591692
5678perm710Normal,0.9041541
5679perm710Normal,0.98213345
5680perm710Normal,0.9686308
5681perm711Normal,0.95008636
5682perm711Normal,0.9814571
5683perm711Normal,0.005866826
5684perm711Normal,0.9971898
5685perm711Normal,0.95759624
5686perm711Normal,0.9979923
5687perm711Normal,0.9735421
5688perm711Normal,0.9811741
5689perm712Normal,0.6056602
5690perm712Normal,0.004677385
5691perm712Normal,0.46336398
5692perm712Normal,0.9110795
5693perm712Normal,0.99284744
5694perm712Normal,0.9925566
5695perm712Normal,0.9942789
5696perm712Normal,0.99174505
5697perm713Normal,0.4474031
5698perm713Normal,0.042457446
5699perm713Normal,0.9998553
5700perm713Normal,0.99792576
5701perm713Normal,0.9961994
5702perm713Normal,0.90804285
5703perm713Normal,0.9731486
5704perm713Normal,0.98164546
5705perm714Normal,0.9999076
5706perm714Normal,0.9548658
5707perm714Normal,0.87963283
5708perm714Normal,0.9946057
5709perm714Normal,0.9681358
5710perm714Normal,0.99009365
5711perm714Normal,0.98717016
5712perm714Normal,0.9928284
5713perm715Normal,0.99347985
5714perm715Normal,0.99930537
5715perm715Normal,0.8177761
5716perm715Normal,0.9980508
5717perm715Normal,0.93581873
5718perm715Normal,0.98969966
5719perm715Normal,0.91930705
5720perm715Normal,0.9539394
5721perm716Normal,0.9542406
5722perm716Normal,0.99213976
5723perm716Normal,0.9593962
5724perm716Normal,0.85725415
5725perm716Normal,0.99938726
5726perm716Normal,0.9846416
5727perm716Normal,0.9949614
5728perm716Normal,0.97631717
5729perm717Normal,0.9998511
5730perm717Normal,0.06402599
5731perm717Normal,0.98020935
5732perm717Normal,0.9849006
5733perm717Normal,0.99633837
5734perm717Normal,0.9933826
5735perm717Normal,0.9558772
5736perm717Normal,0.93279827
5737perm718Normal,0.9937511
5738perm718Normal,0.9992513
5739perm718Normal,0.011488768
5740perm718Normal,0.9788108
5741perm718Normal,0.96855307
5742perm718Normal,0.9965641
5743perm718Normal,0.96058077
5744perm718Normal,0.9892537
5745perm719Normal,0.97550946
5746perm719Normal,0.9330672
5747perm719Normal,0.917178
5748perm719Normal,0.9813002
5749perm719Normal,0.99182594
5750perm719Normal,0.08475203
5751perm719Normal,0.9818594
5752perm719Normal,0.9849991
5753perm720Normal,0.057366364
5754perm720Normal,0.085872635
5755perm720Normal,0.035971835
5756perm720Normal,0.82899725
5757perm720Normal,0.98792636
5758perm720Normal,0.98404056
5759perm720Normal,0.9064734
5760perm720Normal,0.99279165
5761perm721Normal,0.9936745
5762perm721Normal,0.9977475
5763perm721Normal,0.4499581
5764perm721Normal,0.9091138
5765perm721Normal,0.99415106
5766perm721Normal,0.99462235
5767perm721Normal,0.84912604
5768perm721Normal,0.9978974
5769perm722Normal,0.99080545
5770perm722Normal,0.13935232
5771perm722Normal,0.9963838
5772perm722Normal,0.95735806
5773perm722Normal,0.99954057
5774perm722Normal,0.8084956
5775perm722Normal,0.98819053
5776perm722Normal,0.9805462
5777perm723Normal,0.01953954
5778perm723Normal,0.96435726
5779perm723Normal,0.21424235
5780perm723Normal,0.9635111
5781perm723Normal,0.97642285
5782perm723Normal,0.2811616
5783perm723Normal,0.11831773
5784perm723Normal,0.7636208
5785perm724Normal,0.028181458
5786perm724Normal,0.96254927
5787perm724Normal,0.99435234
5788perm724Normal,0.99960953
5789perm724Normal,0.9991154
5790perm724Normal,0.95221615
5791perm724Normal,0.98909795
5792perm724Normal,0.98985356
5793perm725Normal,0.9920162
5794perm725Normal,0.9095303
5795perm725Normal,0.99956745
5796perm725Normal,0.98945755
5797perm725Normal,0.8703842
5798perm725Normal,0.91108596
5799perm725Normal,0.9848776
5800perm725Normal,0.9649374
5801perm726Normal,0.8120779
5802perm726Normal,0.020341298
5803perm726Normal,0.9971301
5804perm726Normal,0.99699044
5805perm726Normal,0.9597962
5806perm726Normal,0.9433458
5807perm726Normal,0.88568735
5808perm726Normal,0.9971975
5809perm727Normal,0.9267676
5810perm727Normal,0.5711324
5811perm727Normal,0.8899476
5812perm727Normal,0.9979699
5813perm727Normal,0.99423534
5814perm727Normal,0.99014
5815perm727Normal,0.98093235
5816perm727Normal,0.8502721
5817perm728Normal,0.96457005
5818perm728Normal,0.98812336
5819perm728Normal,0.94801515
5820perm728Normal,0.918225
5821perm728Normal,0.90893793
5822perm728Normal,0.9951871
5823perm728Normal,0.06899759
5824perm728Normal,0.9966775
5825perm729Normal,0.9998388
5826perm729Normal,0.5919068
5827perm729Normal,0.998417
5828perm729Normal,0.9814083
5829perm729Normal,0.9800316
5830perm729Normal,0.99599165
5831perm729Normal,0.98575944
5832perm729Normal,0.9561404
5833perm730Normal,0.73705095
5834perm730Normal,0.99872535
5835perm730Normal,0.4581182
5836perm730Normal,0.99511516
5837perm730Normal,0.9240851
5838perm730Normal,0.8092477
5839perm730Normal,0.9732227
5840perm730Normal,0.99389356
5841perm731Normal,0.9786775
5842perm731Normal,0.9633542
5843perm731Normal,0.88928974
5844perm731Normal,0.91630006
5845perm731Normal,0.920594
5846perm731Normal,0.9754234
5847perm731Normal,0.7985459
5848perm731Normal,0.9688803
5849perm732Normal,0.5672735
5850perm732Normal,0.98760414
5851perm732Normal,0.8966475
5852perm732Normal,0.96285474
5853perm732Normal,0.99598914
5854perm732Normal,0.99519557
5855perm732Normal,0.9513832
5856perm732Normal,0.9946622
5857perm733Normal,0.86112946
5858perm733Normal,0.41651306
5859perm733Normal,0.7024457
5860perm733Normal,0.14332846
5861perm733Normal,0.9912039
5862perm733Normal,0.9770975
5863perm733Normal,0.9891845
5864perm733Normal,0.98879284
5865perm734Normal,0.99923384
5866perm734Normal,0.7600224
5867perm734Normal,0.95255595
5868perm734Normal,0.979809
5869perm734Normal,0.9978902
5870perm734Normal,0.9963793
5871perm734Normal,0.9619946
5872perm734Normal,0.9845163
5873perm735Normal,0.00079161336
5874perm735Normal,0.99931216
5875perm735Normal,0.9758329
5876perm735Normal,0.92076385
5877perm735Normal,0.9973928
5878perm735Normal,0.83061934
5879perm735Normal,0.98097503
5880perm735Normal,0.996167
5881perm736Normal,0.9891973
5882perm736Normal,0.099435665
