,Classification
5919_4795,0.36547497
5919_5795,0.9965077
5919_6795,0.88872015
5919_7795,0.90592927
5919_8795,0.44261375
5828_1795,0.96231174
5828_2795,0.11011353
5828_3795,0.84553224
5828_4795,0.28252876
5828_5795,0.9725313
5828_6795,0.99910307
5828_7795,0.97753
5828_8795,0.9808435
5657_1795,0.9999937
5657_2795,0.7478687
5657_3795,0.99999833
5657_4795,0.9541753
5657_5795,0.9998771
5657_6795,0.98743093
5657_7795,0.99991846
5657_8795,0.9752989
4402_1805,0.11011353
4402_2805,0.11011353
4402_3805,0.45022696
4402_4805,0.11992496
4402_5805,1.0
4402_6805,0.008946474
4402_7805,0.9999982
4402_8805,0.05238135
1864_1805,0.11011353
1864_2805,0.11011353
1864_3805,0.11011353
1864_4805,0.4304866
1864_5805,1.6304702e-08
1864_6805,0.99876773
1864_7805,0.9955004
1864_8805,0.20473269
6032_1805,8.106475e-07
6032_2805,8.365913e-06
6032_3805,6.359574e-06
6032_4805,0.9999999
6032_5805,0.011580555
6032_6805,0.36058185
6032_7805,0.2169698
6032_8805,0.07993394
4638_1805,0.70157367
4638_2805,0.9811906
4638_3805,0.0003412742
4638_4805,0.00081737887
4638_5805,0.9615185
4638_6805,0.1811734
4638_7805,0.023824602
4638_8805,0.634832
1039_1805,0.48349348
1039_2805,0.99943477
1039_3805,0.00087567006
1039_4805,0.39807013
1039_5805,0.00016518353
1039_6805,0.011844349
1039_7805,0.9306386
1039_8805,0.0021296032
5919_1805,0.669043
5919_2805,0.9994048
5919_3805,0.9689488
5919_4805,0.9991721
5919_5805,0.6355679
5919_6805,0.5798471
5919_7805,0.9765579
5919_8805,0.9696754
5828_1805,0.16669835
5828_2805,0.11011353
5828_3805,0.7438001
5828_4805,0.16095784
5828_5805,0.9994823
5828_6805,0.0012363578
5828_7805,0.98058885
5828_8805,0.99397284
5657_1805,0.9833069
5657_2805,0.72346705
5657_3805,0.024560558
5657_4805,0.99488825
5657_5805,0.9985715
5657_6805,0.9992392
5657_7805,0.9988153
5657_8805,0.99901617
4402_1819,1.1127671e-11
4402_2819,0.49214917
4402_3819,9.024472e-06
4402_4819,0.9999074
4402_5819,0.8946936
4402_6819,0.46539778
4402_7819,0.99994767
4402_8819,0.997491
1864_1819,1.6769192e-26
1864_2819,0.11011353
1864_3819,6.879383e-09
1864_4819,0.9999753
1864_5819,0.13111115
1864_6819,1.4044268e-07
1864_7819,5.0043947e-09
1864_8819,0.042469885
6032_1819,0.00078594487
6032_2819,5.917525e-33
6032_3819,2.6132486e-05
6032_4819,0.9998555
6032_5819,0.9999801
6032_6819,0.0006376602
6032_7819,0.028357256
6032_8819,0.9978193
4638_1819,0.1754327
4638_2819,0.077525735
4638_3819,0.985939
4638_4819,0.99191284
4638_5819,5.025665e-05
4638_6819,0.17968899
4638_7819,0.5225908
4638_8819,0.90135324
1039_1819,0.11011353
1039_2819,0.2498258
1039_3819,0.031018984
1039_4819,0.9877028
1039_5819,0.936825
1039_6819,0.9814077
1039_7819,0.99490154
1039_8819,0.85944986
5919_1819,0.96430516
5919_2819,0.99960476
5919_3819,0.9765722
5919_4819,0.506703
5919_5819,0.99945825
5919_6819,0.9966112
5919_7819,0.9722688
5919_8819,0.98843795
5828_1819,0.9205409
5828_2819,0.11011353
5828_3819,5.5800465e-05
5828_4819,0.9603992
5828_5819,0.16458008
5828_6819,0.9997824
5828_7819,0.9535925
5828_8819,0.9632774
5657_1819,0.99394023
5657_2819,0.37125686
5657_3819,0.9999782
5657_4819,0.9959269
5657_5819,0.9266746
5657_6819,0.97098476
5657_7819,0.97570217
5657_8819,0.99679035
4402_1825,0.11011353
4402_2825,0.9772983
4402_3825,0.43408656
4402_4825,1.2408004e-09
4402_5825,0.99981135
4402_6825,0.93539035
4402_7825,0.9239706
4402_8825,0.058228195
1864_1825,0.11011353
1864_2825,0.029619778
1864_3825,4.4019314e-05
1864_4825,5.7594656e-07
1864_5825,0.0006121592
1864_6825,0.004831929
1864_7825,0.000114978204
1864_8825,0.2797893
6032_1825,0.78424084
6032_2825,1.7538058e-12
6032_3825,0.9638692
6032_4825,0.99982834
6032_5825,0.023105543
6032_6825,0.7105185
6032_7825,0.24033432
6032_8825,0.9430179
4638_1825,0.00031210302
4638_2825,0.0057860147
4638_3825,0.41807678
4638_4825,0.9999548
4638_5825,0.99652594
4638_6825,0.17568827
4638_7825,0.0078112753
4638_8825,0.98100555
1039_1825,0.9947843
1039_2825,0.41974932
1039_3825,0.00039434346
1039_4825,0.9628496
1039_5825,0.99290186
1039_6825,0.93303394
1039_7825,0.5107554
1039_8825,0.03320554
5919_1825,0.0081759915
5919_2825,0.7810712
5919_3825,0.016413307
5919_4825,0.8836311
5919_5825,0.9977876
5919_6825,0.98050493
5919_7825,0.76417786
5919_8825,0.9897361
5828_1825,0.031071166
5828_2825,0.11011353
5828_3825,0.9926636
5828_4825,0.8338228
5828_5825,0.99905974
5828_6825,0.016968543
5828_7825,0.98604125
5828_8825,0.97059244
5657_1825,0.9888208
5657_2825,0.9549838
5657_3825,0.9998778
5657_4825,0.9997044
5657_5825,0.9999447
5657_6825,0.99957055
5657_7825,0.9956442
5657_8825,0.9984023
4402_1835,0.45023233
4402_2835,0.20579538
4402_3835,0.9604817
4402_4835,0.9880112
4402_5835,0.99864763
4402_6835,2.7762264e-05
4402_7835,0.21001816
4402_8835,0.004284508
1864_1835,0.11011353
1864_2835,0.5208815
1864_3835,0.99999976
1864_4835,0.40061435
1864_5835,2.355784e-07
1864_6835,0.99795145
1864_7835,0.998563
1864_8835,0.8954085
6032_1835,5.1604402e-05
6032_2835,0.00011024578
6032_3835,0.23701786
6032_4835,0.2012387
6032_5835,0.99442935
6032_6835,3.7159127e-05
6032_7835,0.99972385
6032_8835,0.9998294
4638_1835,0.11570587
4638_2835,0.7419295
4638_3835,0.003972206
4638_4835,0.12844141
4638_5835,0.998485
4638_6835,0.047795497
4638_7835,0.93916154
4638_8835,0.9422107
1039_1835,2.0854915e-11
1039_2835,0.41317913
1039_3835,8.267582e-09
1039_4835,0.046148643
1039_5835,0.5638928
1039_6835,0.9180439
1039_7835,0.80674475
1039_8835,0.057063572
5919_1835,0.08036905
5919_2835,0.8693695
5919_3835,0.0054983646
5919_4835,0.99908257
5919_5835,0.99811506
5919_6835,0.99883634
5919_7835,0.9959764
5919_8835,0.97162974
5828_1835,0.28408736
5828_2835,0.11011353
5828_3835,0.7972747
5828_4835,0.9977785
5828_5835,0.9891621
5828_6835,0.998123
5828_7835,0.7401521
5828_8835,0.98227626
5657_1835,0.006908155
5657_2835,0.99707544
5657_3835,0.99999833
5657_4835,0.995475
5657_5835,0.9960393
5657_6835,0.7499472
5657_7835,0.9940374
5657_8835,0.98621213
4402_1845,0.99758554
4402_2845,4.344541e-33
4402_3845,0.31726754
4402_4845,0.8613952
4402_5845,0.067972496
4402_6845,3.097579e-05
4402_7845,0.98425287
4402_8845,0.9994549
1864_1845,0.7940932
1864_2845,0.49417472
1864_3845,0.0010711501
1864_4845,0.06510492
1864_5845,6.1939054e-06
1864_6845,3.1185489e-06
1864_7845,1.4739196e-07
1864_8845,0.0029708815
6032_1845,0.015846329
6032_2845,0.37858307
6032_3845,0.000348169
6032_4845,0.15383437
6032_5845,0.9987936
6032_6845,0.0038352571
6032_7845,0.9999162
6032_8845,0.20078032
4638_1845,8.904743e-08
4638_2845,0.1346695
4638_3845,0.03774966
4638_4845,0.9728246
4638_5845,0.995902
4638_6845,0.815845
4638_7845,0.056039248
4638_8845,0.13226798
1039_1845,6.827689e-11
1039_2845,0.21464741
1039_3845,0.9408912
1039_4845,0.99777275
1039_5845,0.5639581
1039_6845,0.41683793
1039_7845,0.94142276
1039_8845,0.024999153
5919_1845,0.991302
5919_2845,0.02742334
5919_3845,0.99999344
5919_4845,0.92638254
5919_5845,0.22893338
5919_6845,0.3462573
5919_7845,0.13398078
5919_8845,0.98990446
5828_1845,0.36360756
5828_2845,0.11011353
5828_3845,0.23900776
5828_4845,0.14150755
5828_5845,0.99997187
5828_6845,0.93859804
5828_7845,0.99916935
5828_8845,0.98775333
5657_1845,0.0017058393
5657_2845,0.9467089
5657_3845,0.93813753
5657_4845,0.6666037
5657_5845,0.97613436
5657_6845,0.9021636
5657_7845,0.9726219
5657_8845,0.96505284
4402_1855,0.11011353
4402_2855,0.5629986
4402_3855,0.9999864
4402_4855,0.028526329
4402_5855,0.5040664
4402_6855,3.223809e-07
4402_7855,0.9997596
4402_8855,0.0017665405
1864_1855,0.11011353
1864_2855,7.669809e-09
1864_3855,0.00039687834
1864_4855,0.53327656
1864_5855,0.005938138
1864_6855,4.9536557e-06
1864_7855,4.010698e-08
1864_8855,0.9965228
6032_1855,1.0
6032_2855,0.41191927
6032_3855,2.1549586e-05
6032_4855,0.0031994558
6032_5855,0.9971732
6032_6855,0.99882513
6032_7855,0.9953917
6032_8855,0.78242993
4638_1855,6.9146116e-09
4638_2855,0.9984931
4638_3855,0.98457426
4638_4855,0.0644848
4638_5855,0.9601397
4638_6855,0.77160573
4638_7855,0.9137018
4638_8855,0.9929535
1039_1855,0.006749297
1039_2855,0.5102878
1039_3855,0.98866165
1039_4855,0.0012249658
1039_5855,0.0044752876
1039_6855,0.99998677
1039_7855,0.05901495
1039_8855,0.018432261
5919_1855,0.023255378
5919_2855,0.97861916
5919_3855,0.9999927
5919_4855,0.061270144
5919_5855,0.99359304
5919_6855,0.20989634
5919_7855,0.9989973
5919_8855,0.99373347
5828_1855,0.4564134
5828_2855,0.11011353
5828_3855,0.99999964
5828_4855,0.9808381
5828_5855,0.88447344
5828_6855,0.99794966
5828_7855,0.007137032
5828_8855,0.98997456
5657_1855,0.0067201494
5657_2855,0.98656994
5657_3855,0.99998546
5657_4855,0.9242747
5657_5855,0.999215
5657_6855,0.76643026
5657_7855,0.99977654
5657_8855,0.9916943
4402_1865,9.3050744e-08
4402_2865,0.11011353
4402_3865,0.045337845
4402_4865,5.526721e-06
4402_5865,0.99999976
4402_6865,0.49285424
4402_7865,0.93837583
4402_8865,0.96692735
1864_1865,0.11011353
1864_2865,0.43438867
1864_3865,0.11011353
1864_4865,5.89824e-07
1864_5865,0.52261907
1864_6865,0.00046841358
1864_7865,0.58946973
1864_8865,0.0009800195
6032_1865,8.242421e-09
6032_2865,7.085398e-08
6032_3865,0.034999587
6032_4865,0.68291456
6032_5865,0.98940456
6032_6865,0.9793929
6032_7865,0.95345277
6032_8865,0.02142757
4638_1865,0.86345094
4638_2865,0.0010126304
4638_3865,0.04492404
4638_4865,0.6725686
4638_5865,0.0005759394
4638_6865,0.99973494
4638_7865,0.052415397
4638_8865,0.13417912
1039_1865,0.11011353
1039_2865,0.1965611
1039_3865,0.016560467
1039_4865,0.82696676
1039_5865,0.9999113
1039_6865,0.0014635859
1039_7865,0.0013972623
1039_8865,0.0048664473
5919_1865,0.088987924
5919_2865,0.9292784
5919_3865,0.90108156
5919_4865,0.9142909
5919_5865,0.98184574
5919_6865,0.98736644
5919_7865,0.97830385
5919_8865,0.9945648
5828_1865,0.93659514
5828_2865,0.11011353
5828_3865,0.00012747906
5828_4865,0.04718705
5828_5865,0.99822646
5828_6865,0.9999832
5828_7865,0.9894456
5828_8865,0.5966697
5657_1865,0.006016916
5657_2865,0.60126424
5657_3865,0.9984674
5657_4865,0.97111815
5657_5865,0.050699443
5657_6865,0.9976369
5657_7865,0.99890804
5657_8865,0.99459606
4402_1875,0.5208824
4402_2875,0.46273392
4402_3875,1.2875845e-18
4402_4875,0.35294223
4402_5875,0.96192294
4402_6875,0.7638767
4402_7875,1.448406e-06
4402_8875,0.021422308
1864_1875,0.11011353
1864_2875,0.4490137
1864_3875,0.43438187
1864_4875,9.4047055e-09
1864_5875,4.152928e-05
1864_6875,0.03631307
1864_7875,0.9996636
1864_8875,0.9860555
6032_1875,3.7145557e-05
6032_2875,0.0033608722
6032_3875,9.469484e-06
6032_4875,0.1745164
6032_5875,0.9603789
6032_6875,0.004829825
6032_7875,0.9997522
6032_8875,0.46853963
4638_1875,0.99999547
4638_2875,0.61975354
4638_3875,0.5159088
4638_4875,0.0045781517
4638_5875,0.9247656
4638_6875,0.025816444
4638_7875,0.65881985
4638_8875,0.9065141
1039_1875,0.6830859
1039_2875,0.9638182
1039_3875,0.5208452
1039_4875,0.040390916
1039_5875,0.0025439095
1039_6875,0.8051971
1039_7875,0.89511913
1039_8875,0.63460714
5919_1875,0.9811592
5919_2875,0.99989974
5919_3875,0.99956495
5919_4875,0.97203875
5919_5875,0.758645
5919_6875,0.87255365
5919_7875,0.87555754
5919_8875,0.9220872
5828_1875,0.47134405
5828_2875,0.11011353
5828_3875,0.9999944
5828_4875,0.92763734
5828_5875,0.9947082
5828_6875,0.55637336
5828_7875,0.3811513
5828_8875,0.650732
5657_1875,0.9999759
5657_2875,0.41626528
5657_3875,0.8839465
5657_4875,0.19710724
5657_5875,0.99756455
5657_6875,0.73968786
5657_7875,0.9986437
5657_8875,0.9831104
4402_1885,0.42653358
4402_2885,0.51562244
4402_3885,0.8008391
4402_4885,0.5034516
4402_5885,0.73835045
4402_6885,0.62386423
4402_7885,0.99839157
4402_8885,0.984469
1864_1885,0.99498147
1864_2885,0.5980772
1864_3885,0.11011353
1864_4885,8.775412e-14
1864_5885,0.63853997
1864_6885,0.9999999
1864_7885,0.00010867077
1864_8885,0.3525287
6032_1885,1.4478443e-10
6032_2885,0.47083968
6032_3885,0.00052799325
6032_4885,0.9963127
6032_5885,0.8934199
6032_6885,0.005359713
6032_7885,0.001416054
6032_8885,0.00020438957
4638_1885,0.3758708
4638_2885,0.46055728
4638_3885,0.91958934
4638_4885,5.913942e-05
4638_5885,0.99494416
4638_6885,0.9647652
4638_7885,0.0057912786
4638_8885,0.98461527
1039_1885,0.001567026
1039_2885,9.306016e-08
1039_3885,1.0
1039_4885,0.9809474
1039_5885,0.41814128
1039_6885,0.31508008
1039_7885,4.9046983e-05
1039_8885,0.0065113823
5919_1885,0.00029947155
5919_2885,0.9997675
5919_3885,0.99999225
5919_4885,0.048548423
5919_5885,0.97737676
5919_6885,0.9914153
5919_7885,0.9878356
5919_8885,0.9177133
5828_1885,0.78274125
5828_2885,0.11011353
5828_3885,0.9750615
5828_4885,0.9884284
5828_5885,0.9999943
5828_6885,0.99864966
5828_7885,0.9956233
5828_8885,0.9198342
5657_1885,0.51441014
5657_2885,0.89366186
5657_3885,0.025895528
5657_4885,0.999665
5657_5885,0.98160386
5657_6885,0.99994123
5657_7885,0.989361
5657_8885,0.9862487
4402_1895,0.11011353
4402_2895,0.43408853
4402_3895,0.00037805288
4402_4895,1.0
4402_5895,0.49397358
4402_6895,0.4074973
4402_7895,0.0035440032
4402_8895,0.9958318
1864_1895,0.11011353
1864_2895,0.11011353
1864_3895,0.998939
1864_4895,6.298608e-14
1864_5895,0.57102865
1864_6895,0.9997787
1864_7895,0.0110963965
1864_8895,0.9707762
6032_1895,0.006748642
6032_2895,0.99804795
6032_3895,0.00069333287
6032_4895,0.94854367
6032_5895,0.9999863
6032_6895,0.0058517526
6032_7895,0.88996774
6032_8895,0.9888842
4638_1895,5.34721e-06
4638_2895,2.2186e-06
4638_3895,0.19457291
4638_4895,0.45438507
4638_5895,0.034028832
4638_6895,0.0001966758
4638_7895,0.012933914
4638_8895,0.92923295
1039_1895,0.11011353
1039_2895,1.2398792e-06
1039_3895,0.00048456932
1039_4895,0.91897
1039_5895,0.998252
1039_6895,5.7109937e-05
1039_7895,0.68868434
1039_8895,0.12874691
5919_1895,2.1695867e-05
5919_2895,0.997352
5919_3895,0.84387195
5919_4895,0.8723888
5919_5895,0.9782512
5919_6895,0.99448663
5919_7895,0.9710518
5919_8895,0.9715631
5828_1895,0.9991316
5828_2895,0.11011353
5828_3895,0.01231188
5828_4895,0.99555284
5828_5895,0.9092527
5828_6895,0.010903166
5828_7895,0.9982222
5828_8895,0.99702686
5657_1895,7.7743465e-07
5657_2895,0.43691713
5657_3895,0.9014453
5657_4895,0.022742925
5657_5895,0.97386825
5657_6895,0.033721175
5657_7895,0.7126083
5657_8895,0.99074733
4402_1905,1.0
4402_2905,0.006749013
4402_3905,0.73587877
4402_4905,0.029745942
4402_5905,0.000606536
4402_6905,0.6602593
4402_7905,0.9997806
4402_8905,0.8980585
1864_1905,0.11011353
1864_2905,0.015847435
1864_3905,0.9914186
1864_4905,0.92955416
1864_5905,1.608652e-05
1864_6905,1.02185e-10
1864_7905,2.380299e-14
1864_8905,0.70772576
6032_1905,0.9295864
6032_2905,7.4562723e-07
6032_3905,0.9991779
6032_4905,0.9999902
6032_5905,0.00064097426
6032_6905,0.00028469568
6032_7905,0.22519048
6032_8905,0.92038953
4638_1905,0.8772285
4638_2905,0.38464713
4638_3905,0.92677176
4638_4905,0.64961696
4638_5905,0.0162894
4638_6905,0.0077533466
4638_7905,0.0033416934
4638_8905,0.9941081
1039_1905,0.08816671
1039_2905,0.99632084
1039_3905,5.751315e-06
1039_4905,1.1468669e-05
1039_5905,0.120448284
1039_6905,0.9904422
1039_7905,0.9347866
1039_8905,0.01091558
5919_1905,0.9989623
5919_2905,0.43549773
5919_3905,0.6057712
5919_4905,0.9944382
5919_5905,0.97371036
5919_6905,0.9715172
5919_7905,0.98855466
5919_8905,0.98084635
5828_1905,0.041001596
5828_2905,0.11011353
5828_3905,0.99999845
5828_4905,0.9855941
5828_5905,0.89682436
5828_6905,0.80918765
5828_7905,0.65302277
5828_8905,0.9971275
5657_1905,0.89153844
5657_2905,0.948319
5657_3905,0.99951684
5657_4905,0.9865535
5657_5905,0.93324643
5657_6905,0.5946664
5657_7905,0.999752
5657_8905,0.9961274
4402_1919,0.11011353
4402_2919,0.99974257
4402_3919,0.03449175
4402_4919,0.02303096
4402_5919,0.99999356
4402_6919,0.5361096
4402_7919,0.07640987
4402_8919,0.41217148
1864_1919,0.11011353
1864_2919,0.11011353
1864_3919,0.92333037
1864_4919,0.0007592429
1864_5919,0.11011353
1864_6919,0.038934395
1864_7919,4.2991064e-07
1864_8919,0.021355629
6032_1919,9.5423464e-05
6032_2919,5.2545438e-05
6032_3919,0.0049944846
6032_4919,0.025330964
6032_5919,0.01582359
6032_6919,2.8004987e-07
6032_7919,0.57165474
6032_8919,0.8380406
4638_1919,0.3282468
4638_2919,6.0826038e-05
4638_3919,0.99797994
4638_4919,0.99979264
4638_5919,0.97043186
4638_6919,2.962835e-05
4638_7919,0.629046
4638_8919,0.96466243
1039_1919,0.99498194
1039_2919,0.94020873
1039_3919,0.9743188
1039_4919,0.9999958
1039_5919,0.7221696
1039_6919,0.9970823
1039_7919,8.406888e-05
1039_8919,0.61682844
5919_1919,0.70724785
5919_2919,0.9855223
5919_3919,0.9868897
5919_4919,0.9914956
5919_5919,0.96378607
5919_6919,0.97779
5919_7919,0.44889843
5919_8919,0.9641155
5828_1919,2.9130908e-05
5828_2919,0.11011353
5828_3919,0.9643729
5828_4919,0.99282444
5828_5919,0.85522
5828_6919,0.9962603
5828_7919,0.9999633
5828_8919,0.90453374
5657_1919,2.3387505e-05
5657_2919,0.3507766
5657_3919,0.0043407516
5657_4919,0.1244002
5657_5919,0.99996173
5657_6919,0.3321174
5657_7919,0.9971433
5657_8919,0.99960977
4402_1925,0.11011353
4402_2925,0.46909133
4402_3925,0.26574656
4402_4925,0.999936
4402_5925,0.0004903783
4402_6925,0.00018319776
4402_7925,0.9991315
4402_8925,0.6349134
1864_1925,9.305022e-08
1864_2925,0.11011353
1864_3925,0.520876
1864_4925,0.6210176
1864_5925,0.9975133
1864_6925,1.0
1864_7925,0.9743955
1864_8925,0.012007379
6032_1925,2.0079164e-23
6032_2925,0.38610244
6032_3925,0.9949944
6032_4925,0.006937768
6032_5925,0.37128046
6032_6925,0.99935645
6032_7925,0.9778657
6032_8925,0.9968886
4638_1925,2.3064022e-05
4638_2925,0.45821026
4638_3925,0.020854322
4638_4925,0.9996834
4638_5925,0.0022479198
4638_6925,0.891146
4638_7925,0.00018412854
4638_8925,0.08431219
1039_1925,2.2016245e-06
1039_2925,0.9985607
1039_3925,0.01539434
1039_4925,0.0010168416
1039_5925,0.20845947
1039_6925,0.98170865
1039_7925,3.395642e-05
1039_8925,0.22558497
5919_1925,0.74925274
5919_2925,0.9305619
5919_3925,0.9749909
5919_4925,0.95975006
5919_5925,0.9746436
5919_6925,0.9976
5919_7925,0.99268687
5919_8925,0.99111277
5828_1925,0.95402247
5828_2925,0.11011353
5828_3925,0.99914765
5828_4925,0.99846786
5828_5925,0.99746716
5828_6925,0.2501893
5828_7925,0.9851098
5828_8925,0.98423797
5657_1925,0.9999231
5657_2925,0.99961984
5657_3925,0.927447
5657_4925,0.13745373
5657_5925,0.9999151
5657_6925,0.99452776
5657_7925,0.99876106
5657_8925,0.7377592
4402_1935,0.11011353
4402_2935,0.99904794
4402_3935,0.52087677
4402_4935,0.08446628
4402_5935,0.9414692
4402_6935,1.3356206e-08
4402_7935,0.0051263934
4402_8935,0.00011747275
1864_1935,0.11011353
1864_2935,0.3802352
1864_3935,1.3380372e-05
1864_4935,1.066109e-05
1864_5935,1.2131958e-08
1864_6935,1.1049428e-09
1864_7935,0.6930427
1864_8935,0.9999567
6032_1935,4.839479e-11
6032_2935,0.009436704
6032_3935,0.9999863
6032_4935,0.9994605
6032_5935,0.99814105
6032_6935,1.3196818e-07
6032_7935,0.93522084
6032_8935,0.12475577
4638_1935,0.021179458
4638_2935,0.99996984
4638_3935,0.9981589
4638_4935,0.99810565
4638_5935,0.97166294
4638_6935,0.99448943
4638_7935,0.996637
4638_8935,0.008526616
1039_1935,0.46200347
1039_2935,0.4125056
1039_3935,6.100443e-05
1039_4935,0.54139215
1039_5935,0.9997329
1039_6935,0.026449181
1039_7935,0.3978416
1039_8935,0.037878886
5919_1935,0.9982192
5919_2935,0.5900015
5919_3935,0.99630046
5919_4935,0.96853596
5919_5935,0.89572656
5919_6935,0.9099433
5919_7935,0.7481503
5919_8935,0.92642725
5828_1935,1.5008631e-07
5828_2935,0.11011353
5828_3935,0.9998739
5828_4935,0.99785334
5828_5935,0.79085374
5828_6935,0.0048452234
5828_7935,0.9813798
5828_8935,0.99034685
5657_1935,0.9762639
5657_2935,0.9999981
5657_3935,0.99985754
5657_4935,0.99924135
5657_5935,0.9979824
5657_6935,0.006340066
5657_7935,0.8741384
5657_8935,0.9910687
4402_1945,0.11011353
4402_2945,0.46752477
4402_3945,6.516522e-10
4402_4945,0.4838184
4402_5945,0.0050358963
4402_6945,0.028938854
4402_7945,0.8848386
4402_8945,0.99755305
1864_1945,0.11011353
1864_2945,0.11011353
1864_3945,0.5196494
1864_4945,0.9739309
1864_5945,0.00064339675
1864_6945,0.96827286
1864_7945,0.0013439532
1864_8945,0.0037386103
6032_1945,0.4544571
6032_2945,0.20864016
6032_3945,0.14552271
6032_4945,0.8379563
6032_5945,0.00018070955
6032_6945,0.93214214
6032_7945,0.009202938
6032_8945,0.9775059
4638_1945,3.0835734e-05
4638_2945,0.048862457
4638_3945,0.9945245
4638_4945,0.32922968
4638_5945,0.0025398158
4638_6945,0.9757092
4638_7945,0.9999223
4638_8945,0.9976962
1039_1945,3.937123e-09
1039_2945,3.537841e-09
1039_3945,0.8335913
1039_4945,0.07221616
1039_5945,0.8933258
1039_6945,0.9993494
1039_7945,0.0003622052
1039_8945,0.9069993
5919_1945,0.99978656
5919_2945,0.90115404
5919_3945,0.9990087
5919_4945,0.9847972
5919_5945,0.00036992572
5919_6945,0.99728155
5919_7945,0.9161882
5919_8945,0.94053996
5828_1945,0.27960542
5828_2945,0.11011353
5828_3945,0.13579816
5828_4945,0.99824584
5828_5945,0.22873746
5828_6945,0.9993586
5828_7945,0.7884927
5828_8945,0.8586735
5657_1945,0.012959792
5657_2945,0.9997788
5657_3945,0.93935907
5657_4945,0.98719066
5657_5945,0.9974147
5657_6945,0.9970885
5657_7945,0.9899706
5657_8945,0.9643637
4402_1955,0.31948525
4402_2955,0.990502
4402_3955,0.29709315
4402_4955,0.3982318
4402_5955,0.8261846
4402_6955,0.004207361
4402_7955,4.0008716e-05
4402_8955,0.9934721
1864_1955,0.43485308
1864_2955,0.11011353
1864_3955,0.38023335
1864_4955,0.009152885
1864_5955,0.002762841
1864_6955,0.99060374
1864_7955,0.0006176614
1864_8955,0.79821616
6032_1955,1.0278023e-17
6032_2955,0.43049237
6032_3955,0.986969
6032_4955,0.9755475
6032_5955,0.381062
6032_6955,0.61788183
6032_7955,0.9999964
6032_8955,0.8538057
4638_1955,2.1523147e-06
4638_2955,0.33844423
4638_3955,0.9999758
4638_4955,0.99861336
4638_5955,0.01280564
4638_6955,0.28086182
4638_7955,0.005028218
4638_8955,0.975023
1039_1955,3.4316798e-14
1039_2955,0.9999926
1039_3955,0.99957365
1039_4955,0.7365976
1039_5955,0.9997477
1039_6955,0.87817794
1039_7955,3.6731515e-05
1039_8955,0.0021832504
5919_1955,4.217557e-06
5919_2955,0.28242034
5919_3955,0.006698033
5919_4955,0.99932957
5919_5955,0.9991454
5919_6955,0.99561524
5919_7955,0.99989414
5919_8955,0.95618457
5828_1955,0.8192923
5828_2955,0.11011353
5828_3955,0.16132002
5828_4955,0.9948484
5828_5955,0.75346774
5828_6955,0.0010869639
5828_7955,0.954485
5828_8955,0.8539862
5657_1955,0.942247
5657_2955,0.0020578818
5657_3955,0.9980009
5657_4955,0.9853188
5657_5955,0.999954
5657_6955,0.04228263
5657_7955,0.8484137
5657_8955,0.79977304
4402_1965,0.11011353
4402_2965,0.9805802
4402_3965,0.16536672
4402_4965,0.00021956029
4402_5965,0.9897314
4402_6965,1.0
4402_7965,0.99999154
4402_8965,0.4692771
1864_1965,3.5933033e-06
1864_2965,0.0045113387
1864_3965,0.11011353
1864_4965,0.9932207
1864_5965,0.9959847
1864_6965,0.0038344795
1864_7965,3.86451e-08
1864_8965,0.072690144
6032_1965,0.2436297
6032_2965,0.9859844
6032_3965,7.5456664e-05
6032_4965,0.9999701
6032_5965,0.93088925
6032_6965,0.12882252
6032_7965,0.2783081
6032_8965,0.21259639
4638_1965,0.0050818617
4638_2965,0.0041489676
4638_3965,0.2566686
4638_4965,0.9937755
4638_5965,0.486591
4638_6965,0.0011411378
4638_7965,0.9766629
4638_8965,0.001630843
1039_1965,1.1997793e-07
1039_2965,0.98489296
1039_3965,2.8999045e-12
1039_4965,0.012437729
1039_5965,0.93985486
1039_6965,0.9335147
1039_7965,0.70321363
1039_8965,0.9546208
5919_1965,0.92248213
5919_2965,0.96907735
5919_3965,0.9984357
5919_4965,0.9667584
5919_5965,0.987837
5919_6965,0.9988243
5919_7965,0.011271365
5919_8965,0.9220579
5828_1965,0.9999913
5828_2965,0.11011353
5828_3965,0.9240084
5828_4965,0.7633442
5828_5965,0.99931204
5828_6965,0.99893385
5828_7965,0.94935125
5828_8965,0.9792652
5657_1965,0.9974099
5657_2965,0.99985623
5657_3965,0.92140234
5657_4965,0.9947364
5657_5965,0.9999844
5657_6965,0.7436074
5657_7965,0.00233377
5657_8965,0.9942263
4402_1975,0.3802355
4402_2975,0.06760557
4402_3975,0.5013869
4402_4975,0.9748497
4402_5975,0.426411
4402_6975,0.11011353
4402_7975,0.90213376
4402_8975,0.32380003
1864_1975,0.11011353
1864_2975,0.0022268868
1864_3975,0.60719526
1864_4975,0.0021416356
1864_5975,0.9865818
1864_6975,0.8910441
1864_7975,0.13528812
1864_8975,0.0021591606
6032_1975,0.79407376
6032_2975,0.9999968
6032_3975,0.693351
6032_4975,0.022207906
6032_5975,0.022971235
6032_6975,0.9998547
6032_7975,0.95186204
6032_8975,0.25279453
4638_1975,0.49421176
4638_2975,0.9994474
4638_3975,0.6887457
4638_4975,0.9997863
4638_5975,0.96560806
4638_6975,0.99997425
4638_7975,0.9978422
4638_8975,0.2582777
