,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
TCGA-FI-A2D6-01A-11D-A17D-09,0.100777194,0,0,0,0,0.123182334,0,0,0,0,0,0,0,0.016044231,0,0,0,0,0,0,0,0,0,0,0.15223542,0.015087054,0,0,0,0,0.08726992,0,0,0,0.018620426,0,0,0.030924931,0,0,0,0,0,0,0,0,0.084684625,0,0.14333121,0,0.043782026,0,0,0,0,0.0105642,0,0.029368985,0.1008369,0,0,0,0,0,0,0.029265923,0,0,0,0,0,0,0.014024615,0.18231274
TCGA-FI-A2EU-01A-11D-A17D-09,0.11253589,0.0587628,0,0,0.74700934,0,0,0,0,0,0,0,0,0,0,0,0.026555143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031231955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02390492,0.999931
TCGA-FI-A2EW-01A-11D-A17D-09,0.033653975,0.17695938,0,0,0.6215687,0,0,0,0,0,0,0,0,0,0,0,0.13245186,0,0,0,0,0,0.010577343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024788797,0.99895084
TCGA-FI-A2EX-01A-11D-A17D-09,0.13724817,0.15381785,0,0,0.49923345,0,0,0,0,0,0,0,0,0,0,0,0.14270239,0,0,0,0,0,0.05895816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008039951,0.99999595
TCGA-FI-A2EY-01A-12D-A18P-09,0.10351071,0.118790716,0.020308286,0,0.59000117,0,0,0,0,0,0,0,0,0,0,0,0.13835916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01998743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009042561,0.99999857
TCGA-FI-A2F4-01A-11D-A17D-09,0,0,0,0,0,0,0,0,0,0.02349596,0,0,0,0,0,0.1424174,0,0.055119358,0,0.013491768,0.03590358,0,0,0,0.18214542,0,0,0.105723634,0,0,0.04919828,0,0,0,0,0,0.051018983,0.04487619,0,0,0,0,0,0,0,0,0,0,0.14551754,0,0,0,0,0,0,0,0,0,0.10526223,0,0,0,0,0,0,0,0,0,0,0.030833784,0,0,0.014995813,0.0016150806
TCGA-FI-A2F8-01A-12D-A17D-09,0.02813679,0.24845956,0,0,0.45185366,0,0,0,0,0,0,0,0,0,0,0,0.2602641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011285901,0.99999344
TCGA-FI-A2F9-01A-11D-A17D-09,0.032969765,0,0,0,0.863024,0,0,0,0,0,0,0,0,0,0,0.026847137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016551202,0,0,0,0,0,0,0,0.020513412,0,0,0.010210197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029884279,0.9999192
TCGA-FI-A3PV-01A-11D-A228-09,0.066830546,0.09674699,0,0,0.48232877,0,0,0,0,0,0,0,0,0,0,0,0.18997742,0,0,0,0,0,0.012889845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13838594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01284045,0.8759585
TCGA-FI-A3PX-01A-11D-A228-09,0.04207512,0,0,0,0.25046965,0,0,0,0,0,0,0.06391016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62293637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020608664,0.9975823
TCGA-FJ-A3Z7-01A-12D-A23M-08,0.016871769,0.40316156,0,0,0.0886399,0,0,0,0,0,0,0,0,0,0,0,0.48839062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029361844,0.99950767
TCGA-FJ-A3Z9-01A-11D-A26M-08,0.11889769,0.2126363,0,0,0.48199603,0,0,0,0,0,0,0,0,0,0,0,0.15465851,0,0,0,0,0,0.022974776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008836687,0.9959021
TCGA-FJ-A3ZE-01A-11D-A23M-08,0.02510396,0,0.34929222,0,0.039181888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06040877,0,0,0,0,0,0,0,0,0,0,0.012969817,0,0,0,0,0,0,0,0,0,0,0.46597174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047071576,0.9390894
TCGA-FJ-A871-01A-11D-A34U-08,0.049048856,0.017499156,0,0,0.8818072,0,0,0,0,0,0,0,0,0,0,0,0.012371704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018516565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020756543,0.97410345
TCGA-FK-A3SD-01A-11D-A22D-08,0.035326317,0.010075505,0.01615298,0,0.8958683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015576076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000844,0.99999964
TCGA-FK-A3SG-01A-11D-A22D-08,0.07037295,0.1004115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06655557,0,0,0.5465672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021605512,0,0.011545174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12511906,0,0,0,0,0,0,0.05782301,0,0,0,0.23453407
TCGA-FK-A3SH-01A-11D-A22D-08,0.038814947,0,0.02934319,0,0.53816736,0,0.08286992,0.061079185,0.010371122,0.020676732,0,0,0,0,0.025188439,0,0,0,0,0,0,0,0,0.036212906,0,0,0,0,0,0,0,0,0,0,0.018589757,0,0,0,0,0,0,0,0,0,0.090063974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04862249,0.66393286
TCGA-FN-7833-01A-11D-2086-08,0.032637376,0.030754298,0,0,0.86028767,0,0,0,0,0,0,0,0,0,0,0,0.017349983,0,0,0.016081557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012394345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03049475,0.6891231
TCGA-FP-7735-01A-11D-2053-08,0.19491902,0.058394663,0,0,0.24265306,0,0,0,0,0,0,0,0,0,0,0,0.018125894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46060878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025298595,0.9997253
TCGA-FP-7829-01A-11D-2053-08,0.07384404,0,0,0,0,0.057242893,0.039981022,0.019551799,0.012882402,0,0,0,0.045486532,0.020713001,0.05276059,0,0,0,0,0,0.02650349,0.072247244,0.33226156,0.035176713,0,0.035550937,0,0,0,0,0,0,0,0,0,0,0.04085526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035858225,0,0,0,0,0,0,0,0,0.026919978,0.015133172,0,0,0.022090519,0.0349406,0.43467584
TCGA-FP-7916-01A-11D-2201-08,0.28259045,0.010967378,0.011056704,0,0.509675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07390098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08515864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026650846,0.99999404
TCGA-FP-7998-01A-11D-2201-08,0.16549055,0.022986649,0,0,0.26995403,0,0,0,0,0,0,0,0,0,0,0,0.013207021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5172064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011155367,0.9999851
TCGA-FP-8099-01A-11D-2340-08,0.19688931,0.017099977,0,0,0.6938549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031934947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012177678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04804313,0.99818736
TCGA-FP-8631-01A-11D-2394-08,0.021303508,0,0,0,0.27372357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64534724,0.01524127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04438436,0.9987006
TCGA-FP-A4BE-01A-12D-A24D-08,0.25058484,0,0,0,0.31361517,0.268861,0,0,0,0,0,0,0,0,0,0,0,0.017286113,0.028548382,0,0,0,0,0,0.029387085,0,0,0,0,0,0.05862761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012034661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021055162,0.7025498
TCGA-FP-A4BF-01A-12D-A24D-08,0.14266185,0,0,0,0.44721207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013052474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35270512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044368446,0.9994616
TCGA-FP-A8CX-01A-11D-A364-08,0.12304569,0,0.014623094,0,0.6482881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022561735,0.048057023,0.06781119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324984,0.015886111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027228653,0.99997723
TCGA-FP-A9TM-01A-11D-A397-08,0.2209751,0.019251086,0,0,0.55626774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17714368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02636242,0.9956594
TCGA-FR-A2OS-01A-11D-A21A-08,0.068075135,0,0,0,0,0,0,0,0,0.39793807,0,0,0,0.033094786,0,0,0,0,0,0,0,0,0,0,0,0.046592366,0,0,0,0,0,0,0,0,0,0,0,0.025059327,0,0.025908632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11821205,0,0.014118356,0.07645745,0,0,0,0,0.049807865,0,0,0.03556121,0.1025093,0,0,0,0.006665468,9.7857686E-08
TCGA-FR-A3YO-06A-11D-A23B-08,0,0,0,0,0.0123774465,0,0.54758245,0.40982434,0.011807455,0.0145219145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003886342,0.99893874
TCGA-FR-A44A-06A-11D-A24R-08,0,0,0,0,0.046465233,0,0.60920185,0.2806668,0.02402963,0.02908986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010546684,0.9898851
TCGA-FR-A69P-06A-21D-A30X-08,0,0,0,0,0.040416587,0,0.6721086,0.23210911,0.022178717,0.026366124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068208575,0.9992798
TCGA-FR-A728-01A-11D-A32N-08,0,0,0,0,0.03272674,0,0.6349313,0.27778095,0.02284762,0.024865689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068476796,0.98878133
TCGA-FR-A729-06A-11D-A34U-08,0,0,0,0,0.012774124,0,0.6219573,0.32553256,0.015668096,0.019537989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004529953,0.9970493
TCGA-FR-A7U8-06A-21D-A34U-08,0.2655655,0.014843357,0.06458004,0,0.59235954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03745343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025198162,0.98110145
TCGA-FR-A7U9-06A-11D-A34U-08,0,0,0,0,0,0,0.5502568,0.4040783,0.013452216,0.01847624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013736427,0.9995454
TCGA-FR-A7UA-06A-32D-A34U-08,0,0,0,0,0.01730508,0,0.69445866,0.24438453,0.021008577,0.019496422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033467412,0.9966544
TCGA-FR-A8YC-06A-11D-A372-08,0,0,0,0,0.014675882,0,0.505933,0.4407428,0.015059593,0.01817648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054122806,0.9981762
TCGA-FR-A8YD-06A-11D-A372-08,0.021189274,0,0,0,0.23962258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70958734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296008,0.99948055
TCGA-FR-A8YE-06A-11D-A372-08,0,0,0,0,0.04105375,0,0.6582572,0.2457971,0.021759091,0.02563009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075027943,0.9980123
TCGA-FS-A1YW-06A-11D-A197-08,0,0,0,0,0.0112731755,0,0.6392292,0.2572881,0.02057441,0.033053964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030203428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008377731,0.97012264
TCGA-FS-A1YX-06A-11D-A197-08,0,0.038948424,0,0.11240233,0,0,0,0.16856442,0,0,0,0,0,0,0,0,0,0,0.033550844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025908805,0,0,0,0,0,0,0,0,0,0.025810977,0,0,0.5619014,0,0,0,0,0,0,0,0,0,0,0,0,0.032912876,0,0,0,0,0,0,0,0,0,-1.1920929E-07,6.765738E-05
TCGA-FS-A1YY-06A-11D-A197-08,0,0,0,0,0.02298204,0,0.65231884,0.27170533,0.021518014,0.025228307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006247461,0.9668522
TCGA-FS-A1Z0-06A-11D-A197-08,0,0.020659689,0,0,0,0,0.059612066,0.07292492,0,0,0,0,0.031518046,0,0,0,0,0,0,0,0,0,0,0,0.10409015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113749206,0,0,0,0,0,0,0.5854968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011949122,3.263493E-08
TCGA-FS-A1Z3-06A-11D-A197-08,0,0,0,0,0.012570418,0,0.4774065,0.45723453,0.017196765,0.02562424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009967566,0.9986284
TCGA-FS-A1Z4-06A-11D-A197-08,0,0,0,0,0,0,0.02398549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15355375,0,0,0,0,0,0,0.76859117,0,0,0,0.011361225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002444625,1.8885676E-11
TCGA-FS-A1Z7-06A-11D-A197-08,0,0,0,0,0.05059381,0,0.66151094,0.23606028,0.019695079,0.023803063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008336842,0.9981542
TCGA-FS-A1ZA-06A-11D-A197-08,0,0,0,0,0.010654756,0,0.59190774,0.35019106,0.01695962,0.023390053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006896794,0.9966928
TCGA-FS-A1ZC-06A-11D-A197-08,0,0,0,0,0,0,0.39107147,0.2313818,0.016276516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08508939,0,0,0,0,0,0,0,0,0,0,0,0,0.012876454,0,0,0,0,0,0.020369362,0,0,0,0,0,0,0.16004439,0,0,0,0,0,0,0,0,0,0,0,0,0.015795868,0,0,0,0,0,0,0,0,0,0.0670948,0.32098973
TCGA-FS-A1ZE-06A-11D-A197-08,0,0,0,0,0.08480106,0,0.6401538,0.20105334,0.023747372,0.03278142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017463028,0.97992283
TCGA-FS-A1ZF-06A-12D-A197-08,0,0.02890944,0,0,0,0,0.19801915,0.2518208,0,0.03218634,0,0,0,0,0.0698987,0,0,0,0,0.02487672,0,0,0,0,0,0,0.023264138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14708808,0,0,0,0,0,0,0,0.064789794,0.015779732,0,0,0,0.048197042,0,0.011712681,0,0.059978474,0,0,0,0,0,0.023478985,0.058925766
TCGA-FS-A1ZG-06A-11D-A197-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03143952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43624926,0,0,0,0,0,0,0.4167667,0,0,0,0,0,0,0.041578136,0,0,0,0.06654244,0,0,0,0,0,0,0,0,0,0,0,0.0074239373,2.3494358E-12
TCGA-FS-A1ZH-06A-11D-A197-08,0,0.01760133,0,0,0,0,0,0.039436072,0,0.05770443,0,0,0,0.05180998,0,0,0.014393319,0.04193042,0,0,0,0,0,0,0.20974696,0,0,0,0.04521974,0,0,0,0,0,0,0,0,0,0,0.11933666,0,0,0,0,0,0,0,0,0,0.2243271,0,0,0,0.018105598,0,0,0.038408384,0,0,0,0,0,0.085078746,0,0,0,0,0,0.018832354,0,0,0,0.01806891,0.0046058083
TCGA-FS-A1ZJ-06A-12D-A197-08,0,0.013673873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09631565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12186844,0,0,0,0,0,0,0.7195531,0,0,0,0.032027584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01656133,1.15663194E-10
TCGA-FS-A1ZM-06A-12D-A197-08,0,0,0,0,0,0,0.081081845,0.120935895,0,0,0,0,0.02505136,0,0,0,0,0,0,0,0,0,0,0,0.05306234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14931244,0,0,0,0,0,0,0.5468456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02371049,6.958692E-07
TCGA-FS-A1ZN-01A-11D-A197-08,0,0,0,0,0,0,0.06437628,0.029634893,0,0,0,0,0.011262953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2208392,0,0,0,0,0,0,0.6377445,0,0,0,0,0,0,0,0,0,0,0.02368832,0,0,0,0,0,0,0,0,0,0,0,0.012453854,4.5933244E-09
TCGA-FS-A1ZQ-06A-11D-A197-08,0,0,0,0,0,0,0.23742709,0.08820154,0.010810812,0,0,0,0.047657456,0,0.0113002965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119881704,0,0,0,0,0,0,0.44274032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041980803,4.598236E-07
TCGA-FS-A1ZS-06A-12D-A197-08,0,0,0,0,0.031222383,0,0.6086621,0.27423057,0.031404875,0.03620095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018279076,0.99800724
TCGA-FS-A1ZT-06A-11D-A197-08,0,0,0,0,0.0384839,0,0.6256659,0.27294454,0.022335233,0.027861074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012709379,0.9997141
TCGA-FS-A1ZU-06A-12D-A196-08,0,0,0,0,0,0.01925955,0.012563477,0,0.031958193,0,0,0,0,0.027404353,0,0,0,0,0,0,0,0,0,0,0.028211655,0,0,0,0,0,0,0,0.01189403,0,0,0,0,0,0,0,0,0,0,0,0,0.011385766,0,0,0,0.7803554,0,0,0,0,0,0,0,0,0,0.024455305,0,0,0.031745024,0,0,0,0,0,0,0,0,0,0.020767272,9.356344E-09
TCGA-FS-A1ZY-06A-11D-A197-08,0,0.037438385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011472289,0,0.030933317,0.110191345,0,0,0,0,0,0,0,0,0,0,0.07572982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6499192,0,0,0,0.04141284,0,0,0.014416025,0,0,0,0,0,0,0,0.010785899,0,0,0,0,0,0,0,0.01770091,9.15605E-07
TCGA-FS-A1ZZ-06A-11D-A197-08,0,0,0,0,0,0,0.7049487,0.24866016,0.016780823,0.01756711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012043178,0.9801065
TCGA-FS-A4F0-06A-11D-A24R-08,0,0,0,0,0.049773023,0,0.5841987,0.29902983,0.027901502,0.027443858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011653066,0.9912005
TCGA-FS-A4F5-06A-11D-A25O-08,0,0,0,0,0.029850412,0,0.66809106,0.24774574,0.02433026,0.024137814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058447123,0.99734616
TCGA-FS-A4F8-06A-11D-A25O-08,0,0,0,0,0.05086904,0,0.62114775,0.25665206,0.028843097,0.029848404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012639642,0.98655
