Signature,histone,pvalue_twosided,pvalue_greater,pvalue_lower
SBS37,H3K18ac,0.065349871056967,0.969357149109732,0.032674935528484
SBS38,H3K18ac,0.383750269517673,0.819788002275873,0.191875134758837
SBS39,H3K18ac,1,0.533676680517062,0.533676680517062
SBS40,H3K18ac,0.110575870727187,0.944884140977989,0.055287935363594
SBS41,H3K18ac,5.15864820610628E-05,0.999976190860541,2.57932410305314E-05
SBS42,H3K18ac,NA,1,1
SBS43,H3K18ac,NA,1,1
SBS44,H3K18ac,0.441208519505878,0.220604259752939,0.818636746757451
SBS45,H3K18ac,NA,1,1
SBS46,H3K18ac,NA,1,1
SBS47,H3K18ac,NA,1,1
SBS48,H3K18ac,NA,1,1
SBS49,H3K18ac,NA,1,1
SBS50,H3K18ac,NA,1,1
SBS51,H3K18ac,0.201242620957724,0.949825876768855,0.100621310478862
SBS52,H3K18ac,0.201242620957724,0.949825876768855,0.100621310478862
SBS53,H3K18ac,NA,1,1
SBS54,H3K18ac,NA,1,1
SBS55,H3K18ac,NA,1,1
SBS56,H3K18ac,0.102639775576908,0.954958971210518,0.051319887788454
SBS57,H3K18ac,NA,1,1
SBS58,H3K18ac,0.001443971238094,0.999346152595945,0.000721985619047
SBS59,H3K18ac,NA,1,1
SBS60,H3K18ac,0.009716194884081,0.996042271661315,0.00485809744204
SBS84,H3K18ac,NA,1,1
SBS85,H3K18ac,NA,1,1
SBS86,H3K18ac,NA,1,1
SBS87,H3K18ac,NA,1,1
SBS88,H3K18ac,NA,1,1
SBS89,H3K18ac,NA,1,1
SBS90,H3K18ac,NA,1,1
Unknown,H3K18ac,1.62773294279168E-08,8.13866471395839E-09,0.999999991905176
SBS1,H3K23ac,4.53274497493917E-15,0.999999999999998,2.26637248746958E-15
SBS2,H3K23ac,0.000908035728128,0.000454017864064,0.999551795466668
SBS3,H3K23ac,0.003020183355082,0.998532805994613,0.001510091677541
SBS4,H3K23ac,0.889274159096343,0.444637079548171,0.561826569950066
SBS5,H3K23ac,0.002306792540307,0.001153396270154,0.998851984547051
SBS6,H3K23ac,0.155131568727114,0.938232873123715,0.077565784363557
SBS7a,H3K23ac,0.02249427122245,0.992875960163826,0.011247135611225
SBS7b,H3K23ac,0.080057919984435,0.970646295784398,0.040028959992217
SBS7c,H3K23ac,0.059058229090537,0.984514284174577,0.029529114545268
SBS7d,H3K23ac,0.105645429201877,0.970470885454732,0.052822714600939
SBS8,H3K23ac,0.103180221580282,0.949289797291613,0.051590110790141
SBS9,H3K23ac,0.020193670401022,0.991472185296703,0.010096835200511
SBS10a,H3K23ac,0.036031686218234,0.989451014137611,0.018015843109117
SBS10b,H3K23ac,0.036031686218234,0.989451014137611,0.018015843109117
SBS11,H3K23ac,NA,1,1
SBS12,H3K23ac,0.433095033362903,0.796010888823751,0.216547516681451
SBS13,H3K23ac,1.78293800608835E-07,8.91469003044177E-08,0.999999912868266
SBS14,H3K23ac,1,0.977249868051821,0.5
SBS15,H3K23ac,1,0.5,0.977249868051821
SBS16,H3K23ac,0.002376835095974,0.001188417547987,0.999017235295379
SBS17a,H3K23ac,0.379471360411207,0.189735680205603,0.826813359996911
SBS17b,H3K23ac,0.114768501696498,0.057384250848249,0.948325094169159
SBS18,H3K23ac,0.01361022524617,0.993787793806903,0.006805112623085
SBS19,H3K23ac,1,0.977249868051821,0.5
SBS20,H3K23ac,1,0.814453315238651,0.5
SBS21,H3K23ac,1,0.977249868051821,0.5
SBS22,H3K23ac,0.057310582400547,0.973280078987749,0.028655291200273
SBS23,H3K23ac,1,0.977249868051821,0.5
SBS24,H3K23ac,NA,1,1
SBS25,H3K23ac,NA,1,1
SBS26,H3K23ac,0.371093369522698,0.185546684761349,0.963180864939849
SBS27,H3K23ac,NA,1,1
SBS28,H3K23ac,0.018466086496912,0.992758361473841,0.009233043248456
SBS29,H3K23ac,NA,1,1
SBS30,H3K23ac,0.776105215665758,0.631604909456113,0.388052607832879
SBS31,H3K23ac,NA,1,1
SBS32,H3K23ac,NA,1,1
SBS33,H3K23ac,NA,1,1
SBS34,H3K23ac,0.787406490666269,0.393703245333135,0.705180724186717
SBS35,H3K23ac,0.066545721343716,0.973606499683888,0.033272860671858
SBS36,H3K23ac,0.362726506485098,0.181363253242549,0.853189228035547
SBS37,H3K23ac,0.236136970221653,0.903741213781764,0.118068485110826
SBS38,H3K23ac,1,0.533676680517062,0.533676680517062
SBS39,H3K23ac,0.589638551626567,0.294819275813283,0.79075388327659
SBS40,H3K23ac,0.001049849694396,0.999479428312669,0.000524924847198
SBS41,H3K23ac,0.002237860400367,0.998989462407449,0.001118930200184
SBS42,H3K23ac,NA,1,1
SBS43,H3K23ac,NA,1,1
SBS44,H3K23ac,1,0.5,0.814453315238651
SBS45,H3K23ac,NA,1,1
SBS46,H3K23ac,NA,1,1
SBS47,H3K23ac,NA,1,1
SBS48,H3K23ac,NA,1,1
SBS49,H3K23ac,NA,1,1
SBS50,H3K23ac,NA,1,1
SBS51,H3K23ac,1,0.977249868051821,0.5
SBS52,H3K23ac,1,0.977249868051821,0.5
SBS53,H3K23ac,NA,1,1
SBS54,H3K23ac,NA,1,1
SBS55,H3K23ac,NA,1,1
SBS56,H3K23ac,0.789268026134281,0.394634013067141,0.788660962914682
SBS57,H3K23ac,NA,1,1
SBS58,H3K23ac,0.036031686218234,0.989451014137611,0.018015843109117
SBS59,H3K23ac,NA,1,1
SBS60,H3K23ac,1,0.977249868051821,0.5
SBS84,H3K23ac,NA,1,1
SBS85,H3K23ac,NA,1,1
SBS86,H3K23ac,NA,1,1
SBS87,H3K23ac,NA,1,1
SBS88,H3K23ac,NA,1,1
SBS89,H3K23ac,NA,1,1
SBS90,H3K23ac,NA,1,1
Unknown,H3K23ac,8.38922005938099E-09,4.19461002969049E-09,0.999999995839886
SBS1,H3K23me2,1.28421249765864E-06,0.999999413218052,6.42106248829319E-07
SBS2,H3K23me2,0.925640069588623,0.551979579995149,0.462820034794312
SBS3,H3K23me2,0.192517572436471,0.096258786218236,0.922434215636443
SBS4,H3K23me2,0.529368106184798,0.799160916765113,0.264684053092399
SBS5,H3K23me2,0.161238879234588,0.080619439617294,0.921552317478927
SBS6,H3K23me2,0.422678074170635,0.90927539613929,0.211339037085318
SBS7a,H3K23me2,0.18144920772142,0.969315585430299,0.09072460386071
SBS7b,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS7c,H3K23me2,1,0.977249868051821,0.5
SBS7d,H3K23me2,1,0.977249868051821,0.5
SBS8,H3K23me2,0.036671294564832,0.985308729445316,0.018335647282416
SBS9,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS10a,H3K23me2,0.422678074170635,0.211339037085318,0.90927539613929
SBS10b,H3K23me2,1,0.814453315238651,0.5
SBS11,H3K23me2,NA,1,1
SBS12,H3K23me2,1,0.605365986932859,0.605365986932859
SBS13,H3K23me2,0.046789521154502,0.023394760577251,0.97910164533002
SBS14,H3K23me2,1,0.5,0.977249868051821
SBS15,H3K23me2,1,0.5,0.977249868051821
SBS16,H3K23me2,0.18144920772142,0.09072460386071,0.969315585430299
SBS17a,H3K23me2,0.18144920772142,0.969315585430299,0.09072460386071
SBS17b,H3K23me2,0.855132140584706,0.708058789614817,0.427566070292353
SBS18,H3K23me2,0.18144920772142,0.969315585430299,0.09072460386071
SBS19,H3K23me2,1,0.5,0.977249868051821
SBS20,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS21,H3K23me2,1,0.5,0.977249868051821
SBS22,H3K23me2,0.29450739368011,0.895793598157926,0.147253696840055
SBS23,H3K23me2,1,0.977249868051821,0.5
SBS24,H3K23me2,NA,1,1
SBS25,H3K23me2,NA,1,1
SBS26,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS27,H3K23me2,NA,1,1
SBS28,H3K23me2,1,0.605365986932859,0.605365986932859
SBS29,H3K23me2,NA,1,1
SBS30,H3K23me2,0.583882420770365,0.291941210385183,0.819344785736911
SBS31,H3K23me2,NA,1,1
SBS32,H3K23me2,NA,1,1
SBS33,H3K23me2,NA,1,1
SBS34,H3K23me2,0.361310428526179,0.899378689521138,0.180655214263089
SBS35,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS36,H3K23me2,0.371093369522698,0.963180864939849,0.185546684761349
SBS37,H3K23me2,0.371093369522698,0.185546684761349,0.963180864939849
SBS38,H3K23me2,1,0.5,0.977249868051821
SBS39,H3K23me2,1,0.977249868051821,0.5
SBS40,H3K23me2,0.819461617247321,0.599580910146502,0.409730808623661
SBS41,H3K23me2,0.100348246462291,0.97769514098753,0.050174123231145
SBS42,H3K23me2,NA,1,1
SBS43,H3K23me2,NA,1,1
SBS44,H3K23me2,1,0.814453315238651,0.5
SBS45,H3K23me2,NA,1,1
SBS46,H3K23me2,NA,1,1
SBS47,H3K23me2,NA,1,1
SBS48,H3K23me2,NA,1,1
SBS49,H3K23me2,NA,1,1
SBS50,H3K23me2,NA,1,1
SBS51,H3K23me2,NA,1,1
SBS52,H3K23me2,NA,1,1
SBS53,H3K23me2,NA,1,1
SBS54,H3K23me2,NA,1,1
SBS55,H3K23me2,NA,1,1
SBS56,H3K23me2,1,0.977249868051821,0.5
SBS57,H3K23me2,NA,1,1
SBS58,H3K23me2,0.100348246462291,0.97769514098753,0.050174123231145
SBS59,H3K23me2,NA,1,1
SBS60,H3K23me2,1,0.977249868051821,0.5
SBS84,H3K23me2,NA,1,1
SBS85,H3K23me2,NA,1,1
SBS86,H3K23me2,NA,1,1
SBS87,H3K23me2,NA,1,1
SBS88,H3K23me2,NA,1,1
SBS89,H3K23me2,NA,1,1
SBS90,H3K23me2,NA,1,1
Unknown,H3K23me2,0.144384477222047,0.072192238611024,0.929807716522191
SBS1,H3K27ac,0,1,0
SBS2,H3K27ac,4.96340055678955E-51,2.48170027839477E-51,1
SBS3,H3K27ac,6.5282780907843E-20,1,3.26413904539215E-20
SBS4,H3K27ac,2.69620936416797E-71,1,1.34810468208398E-71
SBS5,H3K27ac,2.12381669499313E-116,1.06190834749656E-116,1
SBS6,H3K27ac,1.62291153715927E-117,1,8.11455768579634E-118
SBS7a,H3K27ac,2.37248686598503E-49,1,1.18624343299252E-49
SBS7b,H3K27ac,1.5591822502995E-18,1,7.7959112514975E-19
SBS7c,H3K27ac,2.43739841049286E-46,1,1.21869920524643E-46
SBS7d,H3K27ac,4.63735685030169E-52,1,2.31867842515085E-52
SBS8,H3K27ac,5.39144953826266E-249,1,2.69572476913133E-249
SBS9,H3K27ac,2.34015880420469E-83,1,1.17007940210234E-83
SBS10a,H3K27ac,0.002476879536902,0.998762579610925,0.001238439768451
SBS10b,H3K27ac,2.93064847616634E-49,1,1.46532423808317E-49
SBS11,H3K27ac,1,0.5,0.977249868051821
SBS12,H3K27ac,1.18694936933869E-17,1,5.93474684669347E-18
SBS13,H3K27ac,2.47254006999271E-285,1.23627003499635E-285,1
SBS14,H3K27ac,5.22564500715844E-25,1,2.61282250357922E-25
SBS15,H3K27ac,0.005498741486427,0.997386039376471,0.002749370743213
SBS16,H3K27ac,6.00640632305791E-159,3.00320316152896E-159,1
SBS17a,H3K27ac,0.031971673236242,0.984021797972596,0.015985836618121
SBS17b,H3K27ac,1.40480360962107E-61,7.02401804810537E-62,1
SBS18,H3K27ac,7.19498370348767E-77,1,3.59749185174384E-77
SBS19,H3K27ac,8.91581721440287E-15,4.45790860720143E-15,0.999999999999996
SBS20,H3K27ac,1.94677790689399E-17,1,9.73388953446997E-18
SBS21,H3K27ac,1.6048810990017E-07,8.02440549500851E-08,0.999999925607485
SBS22,H3K27ac,2.54130095952718E-93,1,1.27065047976359E-93
SBS23,H3K27ac,2.24000046957547E-52,1,1.12000023478774E-52
SBS24,H3K27ac,1,0.5,0.977249868051821
SBS25,H3K27ac,NA,1,1
SBS26,H3K27ac,2.37160365178655E-10,0.999999999882799,1.18580182589327E-10
SBS27,H3K27ac,NA,1,1
SBS28,H3K27ac,8.14858340874912E-05,4.07429170437456E-05,0.999959277738555
SBS29,H3K27ac,0.000143020073393,7.15100366965803E-05,0.999939262054639
SBS30,H3K27ac,1.33644453347146E-05,6.68222266735732E-06,0.999993320197972
SBS31,H3K27ac,4.3514247300791E-08,2.17571236503955E-08,0.999999978835458
SBS32,H3K27ac,3.43903674057581E-26,1,1.7195183702879E-26
SBS33,H3K27ac,0.371093369522698,0.963180864939849,0.185546684761349
SBS34,H3K27ac,3.38244224002956E-93,1,1.69122112001478E-93
SBS35,H3K27ac,3.02962891124256E-58,1,1.51481445562128E-58
SBS36,H3K27ac,7.98804312768023E-05,0.999960088082401,3.99402156384011E-05
SBS37,H3K27ac,2.11951363390529E-26,1,1.05975681695264E-26
SBS38,H3K27ac,1.92021675315773E-26,1,9.60108376578864E-27
SBS39,H3K27ac,6.87635350631472E-05,0.999965685151374,3.43817675315736E-05
SBS40,H3K27ac,1.27398474317702E-19,1,6.36992371588508E-20
SBS41,H3K27ac,6.55627174702342E-117,1,3.27813587351171E-117
SBS42,H3K27ac,NA,1,1
SBS43,H3K27ac,NA,1,1
SBS44,H3K27ac,5.77579529386802E-15,2.88789764693401E-15,0.999999999999997
SBS45,H3K27ac,0.422678074170635,0.90927539613929,0.211339037085318
SBS46,H3K27ac,NA,1,1
SBS47,H3K27ac,NA,1,1
SBS48,H3K27ac,NA,1,1
SBS49,H3K27ac,NA,1,1
SBS50,H3K27ac,NA,1,1
SBS51,H3K27ac,1.46440773307544E-24,1,7.32203866537721E-25
SBS52,H3K27ac,3.58346607340572E-07,0.999999825143731,1.79173303670286E-07
SBS53,H3K27ac,0.00915168885265,0.004575844426325,0.996783024710518
SBS54,H3K27ac,NA,1,1
SBS55,H3K27ac,NA,1,1
SBS56,H3K27ac,2.5288882309019E-08,0.999999987383389,1.26444411545095E-08
SBS57,H3K27ac,NA,1,1
SBS58,H3K27ac,1.08867636180961E-130,1,5.44338180904803E-131
SBS59,H3K27ac,NA,1,1
SBS60,H3K27ac,1.49644134235206E-33,1,7.4822067117603E-34
SBS84,H3K27ac,NA,1,1
SBS85,H3K27ac,NA,1,1
SBS86,H3K27ac,NA,1,1
SBS87,H3K27ac,NA,1,1
SBS88,H3K27ac,NA,1,1
SBS89,H3K27ac,NA,1,1
SBS90,H3K27ac,NA,1,1
Unknown,H3K27ac,0,0,1
SBS1,H3K27me3,5.87119744105979E-18,1,2.93559872052989E-18
SBS2,H3K27me3,2.13302819728222E-63,1.06651409864111E-63,1
SBS3,H3K27me3,3.11997251569429E-07,1.55998625784715E-07,0.999999844063129
SBS4,H3K27me3,0.009550604471479,0.00477530223574,0.995226111680878
SBS5,H3K27me3,4.36997088436235E-11,2.18498544218118E-11,0.999999999978151
SBS6,H3K27me3,1.05082345316194E-18,1,5.25411726580971E-19
SBS7a,H3K27me3,0.020890780530959,0.010445390265479,0.989571234538385
SBS7b,H3K27me3,8.04635983680173E-15,4.02317991840087E-15,0.999999999999996
SBS7c,H3K27me3,0.019340432650087,0.990390458462272,0.009670216325043
SBS7d,H3K27me3,0.733787111951005,0.366893555975502,0.63388936729368
SBS8,H3K27me3,5.4289827159993E-08,2.71449135799965E-08,0.999999972860868
SBS9,H3K27me3,0.000516672128306,0.999741875923413,0.000258336064153
SBS10a,H3K27me3,7.57849846908504E-15,0.999999999999996,3.78924923454252E-15
SBS10b,H3K27me3,3.89493492789474E-37,1,1.94746746394737E-37
SBS11,H3K27me3,NA,1,1
SBS12,H3K27me3,0.581599627896338,0.709310144261578,0.290799813948169
SBS13,H3K27me3,3.24886567390165E-71,1.62443283695082E-71,1
SBS14,H3K27me3,0.283144449420959,0.858718454634493,0.141572224710479
SBS15,H3K27me3,2.52521848298582E-16,1.26260924149291E-16,1
SBS16,H3K27me3,1.36234959269462E-37,1,6.81174796347309E-38
SBS17a,H3K27me3,2.11915106099026E-39,1,1.05957553049513E-39
SBS17b,H3K27me3,1.9568242625426E-37,1,9.784121312713E-38
SBS18,H3K27me3,0.085688913947565,0.042844456973782,0.957176616635465
SBS19,H3K27me3,1.77102853743763E-30,8.85514268718813E-31,1
SBS20,H3K27me3,1.35670565823085E-06,6.78352829115427E-07,0.999999326122501
SBS21,H3K27me3,2.52785277204438E-06,1.26392638602219E-06,0.999998757848843
SBS22,H3K27me3,1.14554611813713E-12,5.72773059068565E-13,0.999999999999428
SBS23,H3K27me3,0.010300368666595,0.005150184333297,0.994869496467035
SBS24,H3K27me3,NA,1,1
SBS25,H3K27me3,NA,1,1
SBS26,H3K27me3,2.64145592072313E-09,1.32072796036157E-09,0.999999998688731
SBS27,H3K27me3,NA,1,1
SBS28,H3K27me3,0.001305645149988,0.000652822574994,0.999347924935061
SBS29,H3K27me3,0.589638551626567,0.294819275813283,0.79075388327659
SBS30,H3K27me3,4.45865025148298E-13,2.22932512574149E-13,0.999999999999778
SBS31,H3K27me3,2.20893829310928E-05,1.10446914655464E-05,0.999989880991648
SBS32,H3K27me3,1.08303346919289E-08,0.999999994852475,5.41516734596447E-09
SBS33,H3K27me3,0.689083746544796,0.687582566436306,0.344541873272398
SBS34,H3K27me3,4.45921740998883E-07,0.999999777317802,2.22960870499441E-07
SBS35,H3K27me3,0.000326066293323,0.000163033146661,0.999837295613834
SBS36,H3K27me3,5.04579892511291E-08,0.999999974837387,2.52289946255645E-08
SBS37,H3K27me3,2.43010736563801E-09,0.999999998786601,1.215053682819E-09
SBS38,H3K27me3,8.85806795414089E-19,1,4.42903397707045E-19
SBS39,H3K27me3,9.40957175738472E-05,0.999953301871054,4.70478587869236E-05
SBS40,H3K27me3,0.001112467290384,0.999443795491371,0.000556233645192
SBS41,H3K27me3,8.25923860885231E-06,0.999995873208447,4.12961930442615E-06
SBS42,H3K27me3,NA,1,1
SBS43,H3K27me3,NA,1,1
SBS44,H3K27me3,0.000722303130748,0.000361151565374,0.999640044850795
SBS45,H3K27me3,1,0.5,0.977249868051821
SBS46,H3K27me3,NA,1,1
SBS47,H3K27me3,NA,1,1
SBS48,H3K27me3,NA,1,1
SBS49,H3K27me3,NA,1,1
SBS50,H3K27me3,NA,1,1
SBS51,H3K27me3,0.000640207374078,0.999686295098608,0.000320103687039
SBS52,H3K27me3,9.54433521425299E-11,4.7721676071265E-11,0.999999999952898
SBS53,H3K27me3,NA,1,1
SBS54,H3K27me3,NA,1,1
SBS55,H3K27me3,NA,1,1
SBS56,H3K27me3,5.28989045745537E-15,0.999999999999997,2.64494522872769E-15
SBS57,H3K27me3,NA,1,1
SBS58,H3K27me3,5.12464043346111E-16,1,2.56232021673056E-16
SBS59,H3K27me3,NA,1,1
SBS60,H3K27me3,7.11484185532946E-15,0.999999999999996,3.55742092766473E-15
SBS84,H3K27me3,NA,1,1
SBS85,H3K27me3,NA,1,1
SBS86,H3K27me3,NA,1,1
SBS87,H3K27me3,NA,1,1
SBS88,H3K27me3,NA,1,1
SBS89,H3K27me3,NA,1,1
SBS90,H3K27me3,NA,1,1
Unknown,H3K27me3,1.14692988439298E-149,5.73464942196489E-150,1
SBS1,H3K36me3,3.11473443138472E-243,1,1.55736721569236E-243
SBS2,H3K36me3,0.182414869774046,0.908800804368119,0.091207434887023
SBS3,H3K36me3,1.43185346241639E-14,0.999999999999993,7.15926731208195E-15
SBS4,H3K36me3,1.64403455745032E-59,1,8.22017278725159E-60
SBS5,H3K36me3,6.74347586521966E-48,3.37173793260983E-48,1
SBS6,H3K36me3,0.279193974085131,0.86048510953112,0.139596987042566
SBS7a,H3K36me3,5.87311712515688E-19,1,2.93655856257844E-19
SBS7b,H3K36me3,4.87564492578907E-18,1,2.43782246289454E-18
SBS7c,H3K36me3,3.73217030397106E-15,0.999999999999998,1.86608515198553E-15
SBS7d,H3K36me3,1.00889706982397E-16,1,5.04448534911983E-17
SBS8,H3K36me3,4.57921776508509E-138,1,2.28960888254255E-138
