Dataset,file_name,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown
PCAWG_WE,8eb90ea4-c622-11e3-bf01-24c6515278c0,0,0,0,0,38.9174912,0,0,0,0,0,0,0,0,0,0,19.8346176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15672896,0,0,0,0,0,0,0,0,0,0,1.2912224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799938176
PCAWG_WE,7fba5aac-c622-11e3-bf01-24c6515278c0,1.399844384,0,0,0,27.97402168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135594306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7572908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733249644
PCAWG_WE,062e96d4-c623-11e3-bf01-24c6515278c0,0,0,0,2.188082732,35.4619559,0,0,0,0,0,0,0,0,0,0,18.56399836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635028269,0,0,0,0,0,0.644813478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.506121143
PCAWG_WE,fdf9a814-c622-11e3-bf01-24c6515278c0,0.788036232,0,0,0,34.34361195,0,0,0,0,0,0,0,0,0,0,3.34627591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613156825,0,0,0,0,0,0,0,0,0,0,0.662954994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24596439
PCAWG_WE,bef21282-c622-11e3-bf01-24c6515278c0,0,0,0,3.799537126,62.64022506,0,0,0,0,0,0,0,0,0,0,25.85695308,0,0,0,2.682608292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141233226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.879441354
PCAWG_WE,9cb80280-c622-11e3-bf01-24c6515278c0,1.458720536,0,0,1.563468907,79.3381589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206282077,0,0,0,0,0,0,1.235669799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19769423
PCAWG_WE,eb588266-c622-11e3-bf01-24c6515278c0,0,0,0,2.561174606,73.88396068,0,0,0,0,0,0,0,0,0,0,22.8946136,0,0,0,2.920097184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.008204866
PCAWG_WE,2109e1d4-c623-11e3-bf01-24c6515278c0,0,0,0,0,19.9349559,0,0,0,0,0,0,0,0,0,0,4.70391381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961278624,0,0,0,0,0,0,0,0,0,0,0.656415711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743435928
PCAWG_WE,c021b61c-c622-11e3-bf01-24c6515278c0,0.751222551,0,0,0,18.03293268,0,0,0,0,0,0,0,0,0,0,2.291275911,0,0,0,0.986622576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9106714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02727397
PCAWG_WE,5b178f44-c622-11e3-bf01-24c6515278c0,0.63387874,0,0,2.13399043,47.6723225,0,0,0,0,0,0,0,0,0,0,0.7480957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99126675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820448025
PCAWG_WE,7ae872a6-c623-11e3-bf01-24c6515278c0,2.70044949,0,0.656867454,0,24.5258133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346111228,0,0,0,0,0,0,0,0,0,0,0,0.351713272,0,0,0,0,0,0.350453504,0,0,0,3.38708374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68150808
PCAWG_WE,97a6f44a-c622-11e3-bf01-24c6515278c0,0.434427078,0,0,0,14.76236395,0,0,0,0,0,0,0,0,0,0,0.59600266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20720638
PCAWG_WE,690e481c-c623-11e3-bf01-24c6515278c0,1.761408506,0,1.895260796,8.508248749,86.149778,0,0,0,0,0,0,0,0,0,0,18.79791485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6573966695,0,0,0,0,17.24696259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.983027051
PCAWG_WE,e127e9e4-c622-11e3-bf01-24c6515278c0,0,0,0,1.443372354,102.58917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08616926,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828881822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.052400864
PCAWG_WE,bcc74a5e-c622-11e3-bf01-24c6515278c0,0,0,0,0.851838788,50.9693932,0,0,0,0,0,0,0,0,0,0,11.22127432,0,0,0,1.446246236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811980384,0,0,0,0,0,0,0,0,0,0,1.428645456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27061944
PCAWG_WE,8a6d6b2e-c622-11e3-bf01-24c6515278c0,0,0,0,0,43.1193557,0,0,0,0,0,0,0,0,0,0,0.528026999,0,0,0,1.038644822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496328836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81764416
PCAWG_WE,35e33a7a-c622-11e3-bf01-24c6515278c0,7.04116401,0,1.193480399,0,25.710375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12677173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003428826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924780775
PCAWG_WE,56d4ea48-c623-11e3-bf01-24c6515278c0,1.837688532,0,0,0,36.0640776,0,0,0,0,0,0,0,0,0,0,19.73464905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2914346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.072147257
PCAWG_WE,44e4f08a-c623-11e3-bf01-24c6515278c0,0,0,0,2.07190732,62.0393662,0,0,0,0,0,0,0,0,0,0,2.02244063,0,0,0,1.08821279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778076
PCAWG_WE,b32449c0-c622-11e3-bf01-24c6515278c0,0.838659776,0,0,0,30.51662656,0,0,0,0,0,0,0,0,0,0,11.15184496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.02429084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.468579564
PCAWG_WE,a4ca18dc-c622-11e3-bf01-24c6515278c0,0,0,0,1.56868878,67.49888775,0,0,0,0,0,0,0,0,0,0,10.02601855,0,0,0,9.2523756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.47770425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17632944
PCAWG_WE,aabddb20-c622-11e3-bf01-24c6515278c0,6.2658066,0,0,0,48.839166,0,0,0,0,0,1.53432762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36070062
PCAWG_WE,78bc2608-c623-11e3-bf01-24c6515278c0,1.360640904,0,0.544892922,0,13.17535464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478738596,0,0,0,0,0,0.294601377,0,0,0,2.466320115,0,0,0,0,0,0,0,0,0,0,0.410825352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26862538
PCAWG_WE,43dadc68-c623-11e3-bf01-24c6515278c0,0,0,0,0,19.68834777,0,0,0,0,0,0,0,0,0,0,21.80977253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6435788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85830272
PCAWG_WE,da5b9926-c622-11e3-bf01-24c6515278c0,10.87583701,1.326147991,0.760361401,0,41.0073598,0,0,0,0,0,1.075965702,0,0,0,0,0,0.798376601,0,0,0,0,0,1.015414845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.741889183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779863772,0,0,0,0,0,0,0,0,0,0.618783695
PCAWG_WE,9db994a0-c622-11e3-bf01-24c6515278c0,0,0,0,4.104979048,68.65406384,0,0,0,0,0,0,0,0,0,0,56.84475238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357334106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.038870358
PCAWG_WE,dd2e7b3c-c622-11e3-bf01-24c6515278c0,0,0,0,4.39974328,74.926283,0,0,0,0,0,0,0,0,0,0,26.26601884,0,0,0,1.88299503,0,0,0,0,0,0,4.165771228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.213008784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.146178422
PCAWG_WE,d0469256-c622-11e3-bf01-24c6515278c0,0,0,0,6.42409536,93.7775808,0,0,0,0,0,0,0,0,0,0,8.143164,0,0,0,3.50988192,0,0,0,0,0,0,3.84616392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2991092
PCAWG_WE,764ded9e-c622-11e3-bf01-24c6515278c0,0,0,0,20.1038502,72.2654058,0,0,0,0,0,0,0,0,0,0,9.68823555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942509395
PCAWG_WE,13bd2b30-c623-11e3-bf01-24c6515278c0,0.994692192,0,0,0,43.9812624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868663248,0,0,0,0,0,0,0,0,0,0,0.52209768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6332864
PCAWG_WE,532259b8-c622-11e3-bf01-24c6515278c0,0,0,0,4.48821744,114.451869,0,0,0,0,0,0,0,0,0,0,14.9825739,0,0,0,4.4842686,0,0,0,0,0,0,21.2371383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2019178,6.7437951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4102312
PCAWG_WE,8659a35e-c622-11e3-bf01-24c6515278c0,1.063833076,0.94258662,0,1.30724768,53.9513522,0,0,0,0,0,0,0,0,0,0,0,0.874540938,0,0,0.823951852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988127976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04835724
PCAWG_WE,5bb37ffc-c623-11e3-bf01-24c6515278c0,0,0,0,11.92024548,83.6782914,0,0,0,0,0,0,0,0,0,0,30.447351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70914392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2449682
PCAWG_WE,030695f6-c623-11e3-bf01-24c6515278c0,0,0,0,0,24.34973072,0,0,0,0,0,0,0,0,0,0,11.82757786,0,0,0,1.246665938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.36600308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.210021422
PCAWG_WE,f410b432-c622-11e3-bf01-24c6515278c0,2.251360657,0,0,0,32.04938373,0,0,0,0,0,0,1.599699556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7663429,1.157704548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.175510338
PCAWG_WE,446437de-c622-11e3-bf01-24c6515278c0,0,0,0,2.258943313,102.23014604,0,0,0,0,0,0,0,0,0,0,4.001083405,0,0,0,3.24602949,0,0,0,0,0,0,1.73783951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24205982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.283896728
PCAWG_WE,3c78970e-c622-11e3-bf01-24c6515278c0,0,0,0,0,49.4828962,0,0,0,0,0,0,0,0,0,0,18.94302578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59334508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980732798
PCAWG_WE,7f795952-c623-11e3-bf01-24c6515278c0,0,0,0,1.742439336,35.14883328,0,0,0,0,0,0,0,0,0,0,22.38656376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.52797556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.194189516
PCAWG_WE,4f6f48bc-c622-11e3-bf01-24c6515278c0,0,0,0,0,21.43703484,0,0,0,0,0,0,0,0,0,0,8.872985385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.80270097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887276847
PCAWG_WE,ee7b8074-c622-11e3-bf01-24c6515278c0,0,0,0,0,31.54882104,0,0,0,0,0,0,0,0,0,0,9.88784808,0,0,0,0.536599228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798625256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228105296
PCAWG_WE,c488a170-c622-11e3-bf01-24c6515278c0,0,0,0,1.164030414,37.48061738,0,0,0,0,0,0,0,0,0,0,3.35741856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657364432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.340568662
PCAWG_WE,73afad06-c623-11e3-bf01-24c6515278c0,0,0,0,4.660714381,76.26285292,0,0,0,0,0,0,0,0,0,0,17.48615666,0,0,0,10.13145688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.71178052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.747040968
PCAWG_WE,6ec4456e-c622-11e3-bf01-24c6515278c0,0,0,0,4.90245036,52.28230786,0,0,0,0,0,0,0,0,0,0,1.566509732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.317677196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9310551
PCAWG_WE,58f4ff52-c623-11e3-bf01-24c6515278c0,0,0,0,1.80164116,68.52863128,0,0,0,0,0,0,0,0,0,0,3.52384468,0,0,0,3.169899812,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1583317735,0,0,0,0,0,0,0,0,0,0,2.377763167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.439887588
PCAWG_WE,36d9c1aa-c623-11e3-bf01-24c6515278c0,1.543114548,0.764331948,1.10823678,0,30.3390612,0,0,0,0,0,0,0,0,0,0,0,0.4134951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681729768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150032528
PCAWG_WE,1295947c-c623-11e3-bf01-24c6515278c0,0,0,0,0,174.57642705,0,0,0,0,0,0,0,0,0,0,37.94600455,0,0,0,4.185325465,2.811090055,8.85306488,0,0,0,0,0,0,0,0,5.8478398,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39094001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.389305275
PCAWG_WE,7c405ca0-c622-11e3-bf01-24c6515278c0,0,0,0,1.774565215,76.4329063,0,0,0,0,0,0,0,0,0,0,5.431549316,0,0,0,1.150400294,0,0,0,0,0,0,0,0,0,0,0,0,0,2.442581237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767993544
PCAWG_WE,99bdc3da-c622-11e3-bf01-24c6515278c0,0,0,0,1.41164364,48.636984,0,0,0,0,0,0,0,0,0,0,32.2042204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52727232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219877264
PCAWG_WE,b994762c-c622-11e3-bf01-24c6515278c0,0,0,0,7.50885566,75.6692582,0,0,0,0,0,0,0,0,0,0,29.70363614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.118244808
PCAWG_WE,2468e58c-c623-11e3-bf01-24c6515278c0,0,0,0,4.9730424,63.70841,0,0,0,0,0,0,0,0,0,0,25.11719,0,0,0,2.156592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6257236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4190426
PCAWG_WE,8fd5e62c-c622-11e3-bf01-24c6515278c0,0,0,0,3.855520287,48.7310535,0,0,0,0,0,0,0,0,0,0,56.3750574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.038365705
PCAWG_WE,45aedf22-c622-11e3-bf01-24c6515278c0,3.2240133,0,6.5578356,0,28.8091431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.3549121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05409185
PCAWG_WE,96abdbc8-c622-11e3-bf01-24c6515278c0,1.397016,0,0,8.982738,102.989124,0,0,0,0,0,1.9328184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69830756
PCAWG_WE,54cfd4b0-c623-11e3-bf01-24c6515278c0,2.718290817,0,6.23250342,0,75.42356877,0,0,0,0,0,0,1.174179204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208846826,0,0,0,5.42944314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81316218
PCAWG_WE,1c10ab52-01a3-11e4-8395-af1f6b7ba88c,0,0,0,0,31.986555,0,0,0,0,0,0,0,0,0,0,13.183965,0,0,0,0.66491406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8387486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32581758
PCAWG_WE,6a129b50-c623-11e3-bf01-24c6515278c0,1.761560492,0,0,0,40.20757412,0,0,0,0,0,0,0,0,0,0,5.91580688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.37004188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.745022332
PCAWG_WE,1b06afe2-c623-11e3-bf01-24c6515278c0,0,0,0,0.82649772,23.6814214,0,0,0,0,0,0,0,0,0,0,10.535329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824876412,0,0,0,0,0,0,0,0,0,0,1.16561105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966266166
PCAWG_WE,e4fd1b3e-c622-11e3-bf01-24c6515278c0,2.28072635,0.56730394,8.1933404,0,17.3034925,0,0,0,0,0,0,0,0,0,0,0,0.478036125,0,0,0,1.089874765,2.1760669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.150928255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76023101
PCAWG_WE,b55751c4-c622-11e3-bf01-24c6515278c0,0,0,0,0,34.352646,0,0,0,0,0,0,0,0,0,0,19.66955088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919181316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058622431
PCAWG_WE,15fd8dc8-c622-11e3-bf01-24c6515278c0,0,0,0,1.07990934,66.24511888,0,0,0,0,0,0,0,0,0,0,18.31940616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752779012,0,0,0,0,0,0,0,0,0,0,1.05650822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54627848
PCAWG_WE,34030a28-c622-11e3-bf01-24c6515278c0,0,0,0,0.857428329,30.02240915,0,0,0,0,0,0,0,0,0,0,20.62752898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720995252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771638077
PCAWG_WE,55e5497a-c623-11e3-bf01-24c6515278c0,2.4739866,0,0,0,50.267766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.822895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4353425
PCAWG_WE,3e68233a-c623-11e3-bf01-24c6515278c0,1.37959476,0,0,0,53.0684958,0,0,0,0,0,0,0,0,0,0,1.44606066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51557798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59027002
PCAWG_WE,17de5b12-c623-11e3-bf01-24c6515278c0,1.653536874,0,0.890651569,0,25.38195895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2504328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823423545
PCAWG_WE,fabf1f6c-c622-11e3-bf01-24c6515278c0,0,0,0,2.396551443,80.83164232,0,0,0,0,0,0,0,0,0,0,53.21006548,0,0,0,2.942105738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619642455
PCAWG_WE,ba940092-c622-11e3-bf01-24c6515278c0,0,0,0,1.606153506,78.1257882,0,0,0,0,0,0,0,0,0,0,15.74889282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801620696,0,0,0,0,0,0,0,0,0,0,1.224662592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49288188
PCAWG_WE,10db2142-c623-11e3-bf01-24c6515278c0,2.826663804,1.093453452,4.472981136,0,85.50381924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458234144,0,0,0,0,0,0,0,0,0,0,1.221878304,0,0,0,0,0,0,0,0,0,0,6.93085518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49210988
