,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
PD42568b_lo0005,0.33055273,0,0,0,0.37638617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039332107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24174647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011982501,0.97986263
PD42568b_lo0008,0.33058175,0,0,0,0.35594362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04255444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26399103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069290996,0.98650557
PD42568c_lo0001,0.14725724,0,0,0,0.81298786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011319212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028435707,0.9998586
PD42568c_lo0004,0.18945669,0,0,0,0.7945615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015981793,0.9999591
PD42568c_lo0018,0.08889827,0,0,0,0.8938735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017228246,0.99706346
PD42568c_lo0022,0.14156982,0,0,0,0.7663267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04444677,0,0.013553166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034103513,0.99973077
PD42568c_lo0023,0.18319435,0,0,0,0.7959828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020822883,0.99982953
PD42568c_lo0029,0.14088811,0,0,0,0.81902534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040086567,0.9999471
PD42568c_lo0031,0.13608086,0,0,0,0.83907974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024839401,0.99863094
PD42569c_lo0002,0.19768284,0.013784619,0,0,0.7428701,0,0,0,0,0,0,0,0,0,0,0,0.011944207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011613567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02210468,0.9980096
PD42569c_lo0006,0.21805799,0.0132422475,0.011995655,0,0.7271054,0,0,0,0,0,0,0,0,0,0,0,0.011114727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011838982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006645024,0.99764603
PD42569c_lo0009,0.08196931,0,0,0,0,0,0.026648117,0,0,0,0,0,0,0,0,0.11340794,0.024353147,0,0,0,0,0,0,0,0,0.024624778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153109,0.10433275,0,0,0,0.16985533,0,0.10380317,0.013016954,0.0210961,0,0,0,0,0.095303155,0,0,0.12895069,0.050691493,0,0,0.026636124,0.033271547
PD42569c_lo0023,0,0.015624486,0,0,0,0.08108195,0.054986116,0,0.0141629595,0,0,0,0,0,0,0.08338751,0.029697845,0,0,0.1158782,0.03816243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051179837,0,0,0,0.10151282,0,0,0,0.12510952,0,0.025961975,0,0,0.051239964,0,0,0.020701708,0,0,0,0.16383296,0,0,0,0.027479708,0.48459348
PD42569c_lo0025,0.011428738,0,0,0,0.012167727,0.14117308,0,0,0,0,0,0,0,0.02038268,0,0.06760678,0.013710979,0,0,0.0539419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046321943,0,0.019616691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086218655,0,0,0,0.17330599,0,0.08841351,0,0.041124243,0.015960587,0,0,0.013024036,0,0,0.014806444,0.13630424,0,0.013896375,0,0.030595422,0.012590449
PD42569c_lo0031,0.18546146,0,0,0,0.6110993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19387099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009568214,0.9967535
PD42569c_lo0039,0.010898579,0,0,0.01708366,0.8165847,0,0,0,0,0,0,0,0,0,0,0.11837727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012073681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024982095,0.9999987
PD42569c_lo0041,0.17059135,0,0.016463507,0,0.75902045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022122031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031802654,0.998555
PD42569c_lo0045,0.16046081,0,0,0,0.81260914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010214022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016716003,0.9999751
PD42569c_lo0048,0.13466316,0,0,0,0.83609164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029245198,0.99996936
PD43726c_lo0018,0.22730686,0,0,0,0.7278097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013257439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031625986,0.9998634
PD43726c_lo0026,0.23448905,0,0,0,0.74412906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021381855,0.99990284
PD43726c_lo0027,0.16950017,0,0,0,0.81890506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011594772,0.99859804
PD43726c_lo0030,0.19367044,0,0,0,0.7797111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026618421,0.99948275
PD43726c_lo0031,0.18195486,0,0,0,0.77375484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015824249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028466046,0.99948114
PD43726c_lo0033,0.21711245,0,0,0,0.7704799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124076605,0.9998385
PD43726c_lo0034,0.20742904,0,0,0,0.76709974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02547121,0.9991315
PD43726c_lo0037,0.20021269,0,0,0,0.7640223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013979911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02178514,0.99893457
PD43726c_lo0038,0.18584518,0,0,0,0.774533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010595331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029026508,0.99796605
PD43726c_lo0040,0.24761355,0,0,0,0.72725946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010464938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014662027,0.99978215
PD43727b_lo0005,0.29419464,0,0,0,0.6780403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014720172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013044894,0.99946827
PD43727b_lo0015,0.24961624,0,0,0,0.7345454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015838385,0.98771954
PD43727b_lo0017,0.21118362,0,0,0,0.76110184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01085317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01686138,0.9997085
PD43727b_lo0023,0.16414191,0,0,0,0.8134996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022358477,0.99987006
PD43727b_lo0033,0.1664738,0,0,0,0.81085944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022666752,0.9986099
PD43727b_lo0034,0.2179835,0,0,0,0.76286066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01915586,0.98399496
PD43727b_lo0035,0.23377486,0,0,0,0.719004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01840639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016186893,0.9999926
PD43727b_lo0038,0.24356605,0,0,0,0.69498193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03181215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296399,0.9991843
PD46269c_lo0001,0.14736329,0,0,0,0.81427854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038358152,0.9969618
PD46269c_lo0002,0.1627143,0,0,0,0.79776907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011974093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027542531,0.99648166
PD46269c_lo0003,0.10340688,0,0.117003545,0,0.6820931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01017363,0.013452543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017796477,0.012600774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043473125,0.9999747
PD46269c_lo0004,0.20842434,0,0,0,0.6810893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048483986,0.018585058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024460673,0.9999186
PD46269c_lo0005,0.25676388,0.011327425,0,0,0.62066716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083729915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027511597,0.9999105
PD46269c_lo0006,0.23317046,0,0,0,0.7027108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197738,0.017804705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036116302,0.9979627
PD46269c_lo0007,0.10540756,0,0,0,0.7304161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033147193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010419229,0,0,0.0150178,0.06007395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455181,0.99117094
PD46269c_lo0009,0.11104159,0,0,0,0.8290175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024310432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035630465,0.99986875
PD46269c_lo0010,0.09897848,0,0,0,0.86664367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034377873,0.9996686
PD43851k_P52_OSPHG_E12,0.026893105,0,0,0.017355349,0.6056633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30609685,0,0,0,0.016884234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012060961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015046239,0.99054694
PD43851k_P52_OSPHG_F12,0.056525838,0,0,0.010635577,0.665892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10246499,0,0,0,0,0,0,0.012018592,0,0,0,0,0,0,0.014262587,0,0,0,0,0,0,0,0,0,0,0.108870916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029329479,0.9981621
PD43851k_P52_OSPHG_G12,0.107243575,0,0,0,0.8255837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010515916,0,0,0,0,0,0,0,0,0,0.017199608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039457202,0.9971209
PD43851k_P52_OSPHG_H12,0.031219667,0,0,0.023320578,0.74177116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15430953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023388315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025990725,0.99202687
PD43851k_P53_OSPHG_B2,0.06101241,0,0,0,0.650643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19248888,0,0,0,0.029432224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03069003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03573346,0.9931825
PD43851k_P53_OSPHG_C2,0.081510976,0,0,0,0.52370375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05350027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31903055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022254407,0.9885942
PD43851k_P53_OSPHG_E2,0.04943815,0,0,0,0.7322111,0,0,0,0,0,0,0,0,0,0,0,0.011213908,0,0,0.14334986,0,0,0,0.017493173,0,0,0,0,0,0,0,0,0,0.016382536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02991122,0.9810575
PD43851k_P53_OSPHG_G2,0.033213396,0,0,0,0.74271154,0,0,0,0,0,0.03074382,0,0,0,0,0,0,0,0,0.07091308,0,0,0,0.011599274,0,0,0.053095363,0,0,0,0,0,0,0.011250361,0,0,0,0,0,0,0,0,0,0,0.012930674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033542454,0.86595017
PD43850w_P53_STM_B9,0.35230577,0,0,0,0.5259982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07172743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03721683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012751758,0.9988776
PD43850w_P53_STM_D9,0.2641605,0,0,0,0.40389892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31144315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020497441,0.99970883
PD43850w_P53_STM_F9,0.23252326,0,0,0,0.55350155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17231551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041659653,0.9992545
PD43850w_P53_STM_H9,0.24443851,0,0,0,0.670697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041697435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043167114,0.9990891
PD43851x_P52_STM_B10,0.24174045,0,0,0,0.7062226,0,0,0,0,0,0.010585825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01347821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027972937,0.9989913
PD43851x_P52_STM_C10,0.31945813,0,0,0,0.60867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055479646,0.9700454
PD43851x_P52_STM_C9,0.23075487,0,0,0,0.7251879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04405725,0.9973761
PD43851x_P52_STM_D10,0.26575172,0,0,0,0.3996485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31484514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019754648,0.9981389
PD43851x_P52_STM_G10,0.29557908,0,0,0,0.34393898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3323418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028140187,0.9964355
PD43851x_P52_STM_G9,0.26837564,0,0,0,0.5969169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08503048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022195637,0.9993586
PD43851x_P52_STM_H10,0.2774427,0,0,0,0.39774516,0,0,0,0,0,0.010291543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28815764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026362896,0.99300003
PD43850h_P50_DNM_A2,0.49146295,0,0,0,0.45534652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043634877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009555638,0.93902665
PD43850h_P50_DNM_B4,0.4256415,0,0,0,0.53690284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012249891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025205731,0.9659688
PD43850h_P50_DNM_C2,0.42940387,0,0,0,0.51346594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046348333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010781884,0.97946584
PD43850h_P50_DNM_D1,0.4745071,0,0,0,0.41686976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10180368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068194866,0.99717426
PD43850h_P53_DDM_A10,0.42801315,0,0,0,0.56007785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011909008,0.9773646
PD43850h_P53_DDM_B10,0.46542087,0,0,0,0.48744857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030581092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016549468,0.9074901
PD43850h_P53_DDM_D10,0.4548405,0,0,0,0.52461076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020548701,0.95934767
PD43850l_P50_ILM_A5,0.4312966,0,0,0,0.5257491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02766873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015285611,0.9558918
