Dataset,Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
Clonal,190eb791-383d-4e27-870d-e470630843e7,0.03234906,0.0476913,0.01623583,0,0.5756527,0,0,0,0,0,0,0,0,0,0,0,0.092826106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01161778,0.9998559
Clonal,55345803-83d4-4fdb-b0ee-328753801da1,0.25824028,0,0,0,0.4242973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2867401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03072238,0.88998085
Clonal,9a90f951-ad96-4883-b97f-ac43395dae5d,0.150194,0,0.02267997,0,0.20840764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018973907,0,0,0,0,0,0,0,0,0,0,0,0.011612824,0,0,0,0,0,0,0,0,0,0.5523132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035818458,0.99789006
Clonal,cb783f8b-d092-4104-b809-3f90b19df7df,0.111636445,0.017457906,0.29165688,0,0.40392557,0,0,0,0,0,0.05697934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017716968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061679594,0,0,0,0,0,0,0,0,0,0.038947344,0.9998223
Clonal,d252a54e-0377-4b3e-8228-26108ea704fa,0.20136937,0,0,0,0.76896405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029666543,0.96424514
Clonal,d991f23a-dc1b-427a-b798-bd4187d3aa02,0.027790155,0,0.18890585,0,0.013416231,0,0,0,0,0,0,0.018237082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7221088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02954191,0.9903094
Clonal,2b142863-b963-4cc9-8f8f-c72503c93390,0.031268258,0.2838926,0,0,0.11579858,0,0,0,0,0,0,0,0,0,0,0,0.35504842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20168531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012306809,0.9998196
Clonal,473fe833-fcc6-485e-93d2-95e662c3ef53,0.18743023,0,0,0,0.70541656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061972223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045181036,0.99010485
Clonal,63db50d6-5ef2-44d0-9906-26eae74ecf44,0.18049438,0,0,0,0.39724827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4073109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014946461,0.9999391
Clonal,4d4eff82-ede0-47f1-b49a-ada025952114,0.120610125,0,0.03785447,0,0.7062554,0,0,0,0,0,0.06836989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014429922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018308071,0,0,0,0,0,0,0,0,0,0.034172177,0.99971646
Clonal,6a7cdaf6-211e-4eb8-a70e-1153d69c45e4,0.2034831,0.024209408,0,0,0.2693557,0,0,0,0,0,0,0,0,0,0,0,0.010661027,0,0,0,0,0,0.043552954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42646846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022269368,0.9998185
Clonal,d056645f-4dd3-49f3-b0a4-2293e2b4d82c,0,0,0,0,0,0,0.68321735,0.2807201,0.012444187,0.014914465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008703887,0.9998288
Clonal,88f2c496-3eb4-4c03-b3a5-8d5a55803aaf,0,0,0,0,0,0,0.66604334,0.29973865,0.012316433,0.014292955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007608652,0.9998306
Clonal,d648c804-4eaf-4252-8b6f-13378158a07d,0.32524186,0.022901954,0,0,0.45620236,0,0,0,0,0,0,0,0,0,0,0,0.011259416,0,0,0,0,0,0.13525036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037835583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011308551,0.99745613
Clonal,41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f,0.20477553,0,0,0,0.26336613,0,0,0,0,0,0.025774289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4773144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028769612,0.9960975
Clonal,e9032df3-8692-4146-a867-b9b64c9b310a,0.33052292,0.041074738,0.015596401,0,0.5659755,0,0,0,0,0,0,0,0,0,0,0,0.020086134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019429399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073149204,0.9621284
Clonal,199bbb0f-996c-40c1-b06d-2066f04be778,0,0,0,0.88090515,0.041247386,0,0,0,0,0,0,0,0,0,0,0,0.012846794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044176042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02082467,0.9978551
Clonal,b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15,0.036667157,0,0.014920876,0,0.22874951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6886287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031033754,0.9998399
Clonal,5ead73fe-1c34-48ed-b20d-89fc3c82dbd6,0.034028046,0,0,0,0,0,0.031047871,0,0,0.010344186,0.08664016,0,0.047408458,0,0.028998174,0,0,0,0,0.12860806,0,0,0,0.019327283,0,0.011386796,0,0,0,0,0,0,0,0,0,0,0,0,0.04495717,0,0,0,0.020239986,0,0,0,0,0,0,0.032602903,0,0,0,0.048525956,0.09246306,0.10968219,0.0478913,0.011716494,0.1687189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025413036,0.22366515
Clonal,13642cf8-9840-4a7d-a26a-95f65b2c70c3,0.086646914,0,0,0,0.8758772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037475884,0.9962842
Clonal,9032b7fe-e38a-4641-a45e-67041668adc4,0.034356155,0.04279205,0.5144674,0,0.26823685,0,0,0,0,0,0.031020666,0,0,0,0,0,0.057655927,0,0,0,0,0,0.013204607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019346185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018920124,0.99759394
Clonal,0c7aca3f-e006-4de3-afc2-20b4f727d4fd,0.042313267,0.25614205,0,0,0.43468672,0,0,0,0,0,0,0,0,0,0,0,0.23809327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028764665,0.99535155
Clonal,6764e0a2-7a78-45c1-9189-6001c6518ce4,0.03588005,0.022807837,0.7310197,0,0.11825957,0,0,0,0,0,0,0,0,0,0,0,0.056933362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010897272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024202228,0.9989241
Clonal,7e584ff6-0b81-4f85-81da-b8117afee326,0.13846707,0.020496508,0,0,0.50467134,0,0,0,0,0,0,0,0,0,0,0,0.013114066,0,0,0,0,0,0.30282605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020424962,0.50772274
Clonal,aacaba97-ecde-440b-aae0-0e9c608c4b24,0.18664306,0,0,0,0.18479285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6087348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019829333,0.9939129
Clonal,13c312ec-0add-4758-ab8d-c193e2e08c6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22986971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09541284,0,0,0,0,0.15029219,0,0.016352313,0,0,0,0,0,0.036139496,0,0,0.023415107,0,0,0,0,0,0,0,0,0,0,0,0.17529301,0.07641114,0,0,0,0,0,0,0,0,0,0.19681418,0,0,0,0,0.13210665
Clonal,c05adc19-2e01-4712-a35a-69eee4d40998,0.016498147,0,0,0.1524354,0.7431383,0,0,0,0,0,0.026520468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061407685,0.9977763
Clonal,79169c46-7049-4576-9885-63973db76ab9,0.07660592,0,0.4292141,0,0.4084962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03564005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050043702,0.98542076
Clonal,97c1a300-978d-4df1-9e97-ce2f92b9eff1,0.20852831,0.026222616,0,0,0.68461066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01981834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011885301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01829488,0,0,0,0,0,0,0,0,0,0.030639887,0.9998721
Clonal,b9098b7c-eab0-4ef5-b968-8d3024bf32f7,0.011063143,0.015355884,0,0.029740341,0,0,0.018960344,0.019662153,0.019870182,0.01916544,0.12863773,0,0,0,0,0.018327527,0,0,0,0.09136588,0,0,0,0.015908483,0,0.03473449,0.020050257,0,0.059296783,0,0,0.010402108,0.011130718,0,0.048578415,0,0,0,0,0.03387798,0.05252951,0,0,0.061471894,0,0,0.04246403,0.018792773,0.055260714,0.014425652,0.030330818,0,0,0,0,0.03657798,0,0.011384051,0,0,0,0,0,0,0,0.02285276,0,0,0,0,0,0,0.047781944,0.33117154
Clonal,63ea274b-d42b-4787-9c54-8ee95ea376ec,0.08109231,0.08102734,0,0,0.7578986,0,0,0,0,0,0,0,0,0,0,0,0.034782346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010790037,0,0,0,0,0,0,0,0,0,0.011719491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022689879,0.999881
Clonal,14c5b81d-da49-4db1-9834-77711c2b1d38,0,0,0,0,0.03264426,0,0,0,0,0,0,0,0.69397277,0.13675115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12534535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011286497,0.99953353
Clonal,af96db5a-684f-41d1-a910-5a5193393d9c,0.040625714,0.046783976,0,0,0,0,0.017551025,0,0,0,0.058437925,0,0,0,0,0.07680102,0.020825975,0,0.034135804,0.024525726,0,0,0,0.013762196,0,0.05510967,0,0,0,0,0,0.0137784025,0,0,0.020078255,0,0,0,0,0,0,0.05660689,0.015339697,0,0,0,0.017052773,0,0.3141909,0,0,0.028213602,0,0,0,0.012709328,0,0,0,0,0,0,0.0237246,0,0,0,0.0606443,0,0,0,0,0,0.049102187,0.32703736
Clonal,007aab66-2f07-459d-8952-3041d6ea24a8,0.057928823,0,0,0,0.80511796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097839765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039113462,0.99816626
Clonal,b243adb4-b3e7-4e0e-bc0d-625aa8dbb1be,0.11560792,0,0.11726335,0,0.63198173,0,0,0,0,0,0.041533023,0,0,0,0,0,0,0,0,0,0,0,0.030598516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01629025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046725214,0.9960395
Clonal,4c59fb2d-21b6-4b09-8174-6102de736e4d,0.060127523,0,0,0,0.30290744,0,0,0,0,0,0,0.01100653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5830072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042951286,0.9997993
Clonal,71fda5a9-7049-406f-9348-2c24f7ddf5f4,0.04034081,0,0.6364576,0,0.24551298,0,0,0,0,0,0,0,0,0,0,0,0.0126846535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014118028,0.010399665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040486276,0.97949046
Clonal,6847e993-1414-4e6f-a2af-39ebe218dd7c,0.2542959,0.014133374,0,0,0.67312115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019899914,0,0,0,0,0,0,0,0,0,0.021625936,0.98379356
Clonal,d6ccfd6f-2ea9-499d-a25d-4ba9d4a9258e,0.011005982,0,0,0.19008563,0.72489905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013496011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023639468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036873877,0.9998528
Clonal,4d409156-3a36-4c63-9ad6-b6af34f27b06,0.14808166,0.011754982,0.011724507,0,0.31200337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49071425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025721192,0.9998267
Clonal,4a1ad661-f6ae-44e8-b50b-72ff658ff22b,0.24251673,0,0.024533637,0,0.21333882,0,0,0,0,0,0.010711045,0,0,0,0,0,0,0,0,0,0,0,0.012979518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47555658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020363688,0.9987196
Clonal,8c619cbc-9e91-4716-9711-5236e55d8f46,0.0638495,0.3110557,0,0,0.3003206,0,0,0,0,0,0,0,0,0,0,0,0.31980288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004971266,0.99987435
Clonal,d252f328-4583-4e97-9a71-bb2885f06f73,0,0,0,0,0,0,0,0.037555248,0.013215786,0,0.08706319,0,0.04243566,0,0,0,0,0.019222703,0.022388613,0.048474208,0,0,0,0,0,0,0.048097912,0,0.14013535,0.010428143,0,0,0,0.122269295,0,0,0.01430817,0,0,0.018966764,0,0.0877919,0,0,0,0,0,0,0,0,0,0,0,0.05740727,0.012930563,0.029929504,0,0,0.018325482,0,0,0,0,0.068887025,0,0,0,0.010890709,0,0,0.058528107,0,0.030748487,0.09348949
Clonal,14b8bbf2-310b-459b-b52d-a7ef510ce1cf,0.1064068,0.25236416,0,0,0.40169993,0,0,0,0,0,0,0,0,0,0,0,0.23400667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055224895,0.99935836
Clonal,41840dc1-5ea2-4f01-a0d4-8b65add641c8,0.13434789,0,0,0,0.32617533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029506898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47311386,0.01032002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026535928,0.999977
Clonal,f1a4f60a-5228-47cd-883f-ff8d2dfe1633,0.018776365,0,0,0.02476002,0.8300191,0,0,0,0,0,0.029321976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016997103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08012545,0.9988921
Clonal,0ae2193f-0d68-485a-b8c2-7568cbcce33e,0.22906294,0,0,0,0.644411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029730715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010091638,0,0,0,0,0,0,0,0,0,0.044944167,0.9975247
Clonal,0dd0718d-5ddf-4c59-8c47-0f51303daeb5,0,0,0,0,0.018429069,0,0.7016483,0.23173836,0.023767475,0.02071463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037021637,0.9982522
Clonal,0d31a44f-1fc5-43a2-9633-36c4e650d3d2,0.274288,0.022781963,0.010135937,0,0.38374335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12139258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15496385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03269434,0.9976617
Clonal,16d33e09-2e21-4da2-8e57-e78ce28c4408,0.023496788,0.012367627,0.676571,0,0.23381278,0,0,0,0,0,0,0,0,0,0,0,0.010173411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043578386,0.98227364
Clonal,987d41ee-6bab-490c-b0f2-bf28c0089de9,0.036378555,0.14162582,0.018292597,0,0.5548837,0,0,0,0,0,0,0,0,0,0,0,0.19790216,0,0,0,0,0,0.018013895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018930016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013973236,0.99636453
Clonal,accfc45b-eae0-4991-a488-e217cdb46655,0.13386233,0,0,0,0.2965578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5554327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014147162,0.9927187
Clonal,abc94013-71f5-4ac6-88a4-01b4ef9f9d2f,0,0,0,0.54194933,0.3550669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010601215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07013406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022248507,0.9982805
Clonal,77ebe6d2-6537-49d3-849d-fe93e2cf52af,0.16348831,0,0.043361332,0,0.70797837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02450538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016753377,0,0,0,0,0,0,0,0,0,0.043913245,0.9997433
Clonal,9880c3c9-5685-42a7-8fe9-7585ea1a1d37,0.5140348,0,0,0,0.3074644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17277652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005724311,0.9780473
Clonal,1c0e384f-7254-4afe-93c0-b3fc6c6a7894,0.04440117,0.065925345,0,0,0.2057084,0,0,0,0,0,0,0,0,0,0,0,0.027491843,0,0,0,0.06580217,0.18659627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3722641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03181076,0.9992914
Clonal,acc629cb-ad03-4cec-9b21-922e4932ef3e,0.015607578,0.31184673,0,0,0.15043567,0,0,0,0,0,0,0,0,0,0,0,0.5202278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018821955,0.9988856
Clonal,01658141-8398-4585-9f0f-8355dd9b0604,0.032617427,0.39944372,0,0,0.23544198,0,0,0,0,0,0,0,0,0,0,0,0.32535195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007144928,0.9965983
Clonal,df4366c4-170f-4233-b577-a8ea277b069c,0,0,0,0,0,0,0,0,0.05597683,0,0.020643823,0,0,0.13674067,0,0,0.025511052,0,0,0.05714099,0.01984614,0,0,0.02267828,0,0,0,0,0,0,0,0,0,0,0,0,0.053037196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1806376,0.14623894,0,0.046057772,0.032779537,0,0,0,0,0,0,0,0,0,0.18762323,0,0,0,0.015087903,0.39445636
Clonal,3bacc189-01b8-46cc-a442-f393c0f428c6,0.07622601,0,0,0,0,0,0.03757798,0,0,0,0.07239766,0,0.027874174,0,0,0.022822889,0,0,0.017590875,0,0,0,0,0.038750786,0,0.019136809,0.38497996,0,0,0,0,0,0,0,0,0,0,0.021163763,0.020985838,0.031659637,0,0.029388435,0,0,0,0,0,0,0,0,0,0,0,0,0.037244353,0.0155949285,0,0,0,0,0,0.01622332,0,0,0,0.014208466,0.020291544,0,0,0.028919533,0,0,0.06696308,0.06354561
Clonal,0c39c03a-ec84-42c6-be69-8e98bc7a9f5a,0.030412085,0.5027735,0,0,0.0684379,0,0,0,0,0,0,0,0,0,0,0,0.38919502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091814995,0.9996879
Clonal,0664753b-7566-41e0-8006-7009c6735406,0.1752501,0.025559785,0,0,0.33105195,0,0,0,0,0,0,0,0,0,0,0,0.011419859,0,0,0,0,0.011545688,0.013342302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3889152,0.024513086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01840204,0.9947778
Clonal,e1b169c3-44e0-43e5-9ee3-2df7a678a5ea,0.22744249,0,0,0,0.533818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019167406,0,0.15041664,0.01664754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052507937,0.99467814
