bin,cancer_type,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,Unknown,Classification
3,PBCA-DE,0.35711375,0,0,0,0.4548296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039261885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019574765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059296105,0,0.022048,0,0,0,0,0,0,0,0.04787588,0.97885096
3,PRAD-CA,0.18669857,0,0,0,0.315606,0.014733913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03725405,0,0,0.36161482,0,0,0,0.0135700945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015654797,0,0.014494343,0,0,0,0,0,0,0,0.040373385,0.99722075
3,PRAD-UK,0.23958759,0,0,0,0.33636305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3613608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010631117,0,0.017651603,0,0,0,0,0,0,0,0.034405768,0.99871397
3,PRAD-US,0.21542078,0,0,0,0.36921293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02251116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34046525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02027262,0,0,0,0,0,0,0,0.032117248,0.99886936
3,READ-US,0,0,0,0,0.09151527,0,0,0,0,0,0,0,0.59654486,0.18285312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107750446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021336317,0.99937904
3,RECA-EU,0.036332496,0,0,0,0.040545203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21817978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02511549,0.99862695
3,SARC-US,0.07466524,0.035338156,0.020456012,0,0.27272174,0,0,0,0,0,0.27023372,0,0,0,0,0,0.020594722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058733106,0.9999373
3,SKCM-US,0,0,0,0,0,0,0.69063026,0.27350548,0.013194724,0.014518655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008150935,0.9996214
3,STAD-US,0.06905355,0,0,0,0.26273847,0.20566314,0.019775506,0,0,0,0,0,0.015005502,0.013326682,0,0,0,0.04257898,0.015430488,0,0,0.011068519,0,0,0.09272046,0,0.013098692,0,0,0,0.08132503,0,0,0,0,0,0,0,0.028316732,0,0,0,0,0,0,0.022340624,0,0,0,0,0,0,0,0,0,0,0.02976031,0,0,0,0.014547351,0,0,0,0,0,0,0,0,0,0,0,0.063249946,0.89028114
3,THCA-US,0.0943336,0.07412074,0,0,0.6309017,0,0,0,0,0,0.11454798,0,0,0,0,0,0.034427237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011246362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04042238,0.99980265
3,UCEC-US,0.055597883,0.014905203,0,0,0,0.069828056,0,0,0,0,0,0,0.070993766,0.012494026,0.042177428,0,0.023506481,0.14202559,0.15152094,0.017599741,0,0,0,0,0,0.029525757,0,0,0,0,0,0,0.02386956,0,0,0,0.027705783,0,0,0,0,0,0,0,0,0,0,0,0.20248842,0,0.032213125,0,0,0,0.010774133,0,0,0,0,0,0,0,0,0.012073835,0,0,0,0,0,0,0,0,0.060700238,0.049996637
4,BLCA-US,0.026710197,0.29966742,0,0,0.37415868,0,0,0,0,0,0,0,0,0,0,0,0.292746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006717682,0.99991596
4,BOCA-UK,0.06366285,0.07270689,0.09784507,0,0.33865625,0,0,0,0,0,0.0758974,0,0,0,0,0,0.035671987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24305545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725041,0.999833
4,BRCA-EU,0.059540287,0.28882295,0,0,0.24328917,0,0,0,0,0,0,0,0,0,0,0,0.23273791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16823564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073739886,0.9999881
4,BRCA-UK,0.048794754,0.210951,0.034334403,0,0.14584646,0,0,0,0,0,0,0,0,0,0,0,0.25035718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2970316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012684584,0.9999654
4,BRCA-US,0.05374296,0.22486818,0.06134877,0,0.28611994,0,0,0,0,0,0.018437406,0,0,0,0,0,0.29466203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049456872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363864,0.99997807
4,BTCA-SG,0.15616412,0.14662322,0,0,0.5725021,0,0,0,0,0,0,0,0,0,0,0,0.045466848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012745454,0,0.010060639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05643761,0.9998896
4,CESC-US,0.07717426,0.31039065,0,0,0.3464083,0,0,0,0,0,0,0,0,0,0,0,0.26129177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004734993,0.9998803
4,CLLE-ES,0.1160472,0,0,0,0.6956424,0,0,0,0,0,0.03196869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054549094,0,0,0,0,0,0,0.029986436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07180619,0.9951578
4,CMDI-UK,0.13179673,0,0,0,0.65423346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011715265,0,0,0,0.08986201,0,0,0,0,0,0,0,0,0.034469746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03799113,0,0,0,0,0,0,0,0.039931655,0.9619295
4,COAD-US,0,0,0,0,0.14973351,0,0,0,0,0,0,0,0.51283807,0.1702815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12254652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044600487,0.9887756
4,DLBC-US,0.0677027,0,0,0,0.4740963,0.029655375,0,0,0,0,0,0.15493494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07488347,0,0.028132048,0.063360356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02105239,0,0,0,0,0,0,0,0,0,0,0,0.086182415,0.993565
4,EOPC-DE,0.22097853,0,0,0,0.41175956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34389398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023368001,0.99896085
4,ESAD-UK,0.10851024,0.070244156,0,0,0.40529445,0,0,0,0,0,0,0,0,0,0,0,0.03687998,0,0,0,0.07786803,0.17021093,0.010713877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012432561,0,0,0,0.03290252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074943304,0.99991906
4,GACA-CN,0.12606362,0,0,0,0.38966918,0.042180683,0,0,0,0,0,0,0,0,0,0,0,0.024942214,0,0,0.015558811,0.027482526,0,0,0.04477733,0.011857959,0,0,0,0,0.068010435,0,0,0,0,0,0,0,0.033801764,0,0,0.04474785,0,0,0,0.06340216,0,0,0.028752666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078752816,0.99693215
4,GBM-US,0.3929316,0,0,0,0.391184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20219347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136909485,0.9929503
4,HNSC-US,0.033125177,0.24751312,0,0,0.43040258,0,0,0,0,0,0.016846374,0,0,0,0,0,0.25921568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012897074,0.99993217
4,KICH-US,0.4363914,0,0,0,0.43733466,0.0347749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047105134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044393897,0.9965913
4,KIRC-US,0.03295919,0,0,0,0.15674004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7950668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015234053,0.9997886
4,KIRP-US,0.025751032,0,0,0,0.19959864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7403863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034264028,0.9993331
4,LAML-KR,0.09365819,0,0,0,0.542909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013996697,0.010685884,0,0.013461346,0,0,0,0,0,0,0,0,0,0.27095947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016778953,0,0,0,0,0,0,0,0.03755045,0.6124528
4,LGG-US,0.24339081,0,0,0,0.6641471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022312803,0,0,0,0.038773514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031375766,0.98523
4,LICA-FR,0,0,0,0.08939687,0.37761688,0,0,0,0,0,0,0,0,0,0,0.21331449,0,0,0,0.19752942,0,0,0,0.019654186,0,0,0.028339244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06081619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013332725,0.99072987
4,LIHC-US,0.012933735,0,0,0.034965288,0.3338942,0,0,0,0,0,0,0,0,0,0,0.14985757,0,0,0,0.017954709,0,0,0,0.010610468,0,0,0.115552515,0,0,0,0,0,0,0,0,0,0,0,0,0.015117479,0,0,0.020092918,0,0.25910813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029913008,0.9988399
4,LINC-JP,0.0119115915,0,0,0.020508194,0.41471115,0,0,0,0,0,0,0,0,0,0,0.2588442,0,0,0,0.20010859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016785193,0,0,0,0,0.05796635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019164741,0.99836165
4,LIRI-JP,0.012657091,0,0,0.02748458,0.34996837,0,0,0,0,0,0,0,0,0,0,0.30316627,0,0,0,0.10609239,0,0,0,0.010935034,0,0,0.034613322,0,0,0,0,0,0,0,0,0,0,0,0,0.016052436,0,0,0,0,0.12632513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012705326,0.9989298
4,LUAD-US,0,0.0642349,0,0.65599656,0.18461679,0,0,0,0,0,0,0,0,0,0,0,0.07705994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018091798,0.9999492
4,LUSC-US,0,0.060534567,0,0.48311388,0.32845414,0,0,0,0,0,0,0,0,0,0,0,0.09576604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032131374,0.9999254
4,MALY-DE,0.05382137,0,0,0,0.52180225,0.019947084,0,0,0,0,0,0.12663575,0.012466129,0,0,0,0,0,0,0,0,0.010657317,0,0,0,0,0,0,0,0,0.011142583,0,0,0,0,0,0,0,0.06888041,0,0,0.0521575,0,0,0,0.0121720135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137173915,0,0,0,0,0,0,0,0,0,0,0,0.096600175,0.98777336
4,ORCA-IN,0.07017246,0.2743435,0,0,0.42372745,0,0,0,0,0,0,0,0,0,0,0,0.22410671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076498985,0.9998103
4,OV-AU,0.044968173,0.025829274,0.22912037,0,0.2816031,0,0,0,0,0,0.016476406,0.022964686,0,0,0,0,0.042156026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3163725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020509481,0.9998385
4,OV-US,0.053520616,0.01123563,0.24302168,0,0.16234095,0,0,0,0,0,0.07075026,0,0,0,0,0,0.015977798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42356983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019583225,0.99983335
4,PACA-AU,0.19484806,0.05936142,0,0,0.4058363,0,0,0,0,0,0.020189427,0,0,0,0,0,0.017276004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010548186,0,0.24549213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04644847,0.9998074
4,PACA-CA,0.2955559,0,0,0,0.4963113,0.045154914,0,0,0,0,0.014749958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012857038,0,0,0,0,0,0.02335277,0.011861567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100156605,0.9988331
4,PAEN-AU,0.07603934,0.040171713,0.014728059,0,0.59549135,0,0,0,0,0,0,0,0,0,0,0,0.013386703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13872962,0,0,0,0,0,0.09625275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025200486,0.9995969
4,PAEN-IT,0.019483453,0,0,0,0.12104931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110854255,0,0,0,0,0,0.8200075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028374314,0.9946069
4,PBCA-DE,0.33085185,0,0,0,0.4802728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049192756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033433348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03000211,0,0.033553082,0,0,0,0,0,0,0,0.042694032,0.9640848
4,PRAD-CA,0.14787897,0,0,0,0.3783094,0.011370982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010543578,0,0,0.4002935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051603615,0.9991159
4,PRAD-UK,0.1809019,0,0,0,0.4168232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36122167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041053236,0.99933237
4,PRAD-US,0.1422228,0,0,0,0.4277448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39146873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03856367,0.99934334
4,READ-US,0,0,0,0,0.074753486,0,0,0,0,0,0,0,0.6184084,0.17424454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114724316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017869294,0.99973637
4,RECA-EU,0.03383503,0,0,0,0.068431534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13790736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010175262,0,0.734822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014828801,0.99922097
4,SARC-US,0.08291139,0.054531366,0.1526823,0,0.29097316,0,0,0,0,0,0.041773792,0,0,0,0,0,0.03866185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30826455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030201614,0.9999193
4,SKCM-US,0,0,0,0,0,0,0.5349695,0.4225549,0.013510335,0.016680682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012284577,0.999526
4,STAD-US,0.07639492,0,0,0,0.3080751,0.16066726,0,0,0,0,0,0,0,0,0,0,0,0.041536763,0.040190704,0,0,0,0,0,0.1118039,0,0,0,0,0,0.084213585,0,0,0,0,0,0,0,0.023096312,0,0,0,0,0,0,0.020510765,0,0,0.01307806,0,0,0,0,0,0,0,0.029720927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09071171,0.65461046
4,THCA-US,0.06566269,0.10393628,0.0109123755,0,0.706454,0,0,0,0,0,0.0128116775,0,0,0,0,0,0.057822194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022225033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020175755,0.9999311
4,UCEC-US,0.06467373,0.015719073,0,0,0,0.03867986,0,0,0,0,0,0,0.05671121,0,0.03850756,0,0.02809473,0.1316125,0.16487096,0.022677112,0,0,0,0,0,0.036425155,0,0,0,0,0,0,0.024350999,0,0,0,0.02588501,0,0,0,0,0.016381666,0,0,0,0,0,0,0.20780545,0,0.029952409,0,0,0,0,0,0,0,0.016783927,0,0,0,0,0.01320837,0,0,0,0,0,0,0,0,0.06766027,0.21344845
5,BLCA-US,0.024302926,0.35760656,0,0,0.30752954,0,0,0,0,0,0,0,0,0,0,0,0.30656895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039919615,0.99987423
5,BOCA-UK,0.048581447,0.045878533,0,0,0.3192098,0,0,0.01014273,0,0,0.029824976,0,0,0,0,0,0.021300308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03814349,0,0,0,0,0,0,0,0,0,0.43733457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04958415,0.99934
5,BRCA-EU,0.041516624,0.30886614,0,0,0.2420392,0,0,0,0,0,0,0,0,0,0,0,0.2438745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15859573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510782,0.9999447
5,BRCA-UK,0.03976408,0.2515327,0.012759609,0,0.19035853,0,0,0,0,0,0,0,0,0,0,0,0.2885296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20805795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899756,0.99993336
5,BRCA-US,0.041715067,0.22315364,0,0,0.21628885,0,0,0,0,0,0,0,0,0,0,0,0.26192138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24143335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154877305,0.99996257
5,BTCA-SG,0.11384671,0.13844751,0,0,0.62987036,0,0,0,0,0,0,0,0,0,0,0,0.04414037,0,0,0,0,0,0,0.010051744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06364334,0.99990714
5,CESC-US,0.047638882,0.37094706,0,0,0.26479477,0,0,0,0,0,0,0,0,0,0,0,0.31271747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039017797,0.999835
5,CLLE-ES,0.053570416,0,0,0,0.8334951,0,0,0,0,0,0.011457208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033426117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06805116,0.9913845
5,CMDI-UK,0.07239588,0.013463341,0,0,0.7461559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033481486,0,0,0,0.031772427,0,0,0,0,0,0,0,0,0.034671355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027438339,0,0,0,0,0,0,0,0.04062128,0.9564296
5,COAD-US,0,0,0,0,0.15517107,0,0,0,0,0,0,0,0.48840016,0.12549938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17098746,0,0,0,0,0,0,0,0,0.013220015,0,0,0,0,0,0,0.010815272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035906613,0.9724539
5,DLBC-US,0.0601026,0,0,0,0.63141763,0.038948562,0,0,0,0,0,0.050583005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065359406,0,0.057899963,0.027296808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020900482,0,0,0,0,0,0,0,0,0,0,0,0.04749155,0.94054174
5,EOPC-DE,0.17717093,0,0,0,0.43223226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018776128,0,0,0,0.3377478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034072876,0.99951756
5,ESAD-UK,0.10657036,0.11404363,0,0,0.50344884,0,0,0,0,0,0,0,0,0,0,0,0.05434158,0,0,0,0.018795392,0.043624457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031966105,0.03725605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899536,0.99977857
5,GACA-CN,0.11645646,0,0,0,0.49790287,0.052255306,0,0,0,0.0115674725,0,0,0.01773594,0.011423144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013956954,0,0,0.010723705,0.013303315,0,0.1084704,0.048335332,0,0,0.013364732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08450431,0.9836348
