,Classification
3034,0.98566335
3035,0.7013319
3036,0.9621109
3037,0.30462316
3038,0.87562853
3039,0.8989612
3040,0.9878628
3041,0.9617491
3042,0.9906878
3043,0.9954294
3044,0.9857734
3045,0.9793046
3046,0.9827555
3047,0.17258686
3048,0.99257034
3049,0.99603647
3050,0.9842265
3051,0.9718579
3052,0.9815529
3053,0.99182373
3054,0.95881456
3055,0.97943634
3056,0.822529
3057,0.9733612
3058,0.8990458
3059,0.59394985
3060,0.98335844
3061,0.398131
3062,0.93797386
3063,0.99930394
3064,0.9957943
3065,0.9841775
3066,0.9728161
3067,0.9997322
3068,0.5712237
3069,0.9928865
3070,0.98316437
3071,0.8300726
3072,0.9955444
3073,0.98633784
3074,0.9973621
3075,0.99674076
3076,0.9728176
3077,0.99809057
3078,0.9752181
3079,0.99946684
3080,0.98038495
3081,0.9218111
3082,0.2174484
3083,0.96980613
3084,0.9918275
3085,0.19534159
3086,0.9084842
3087,0.96995
3088,0.98152655
3089,0.9963575
3090,0.88145787
3091,0.9452805
3092,0.97564346
3093,0.98783803
3094,0.9386671
3095,0.99752074
3096,0.9552364
3097,0.99992824
3098,0.9600432
3099,0.99500614
3100,0.9914419
3101,0.99236465
3102,0.99218035
3103,0.9999268
3104,0.95336056
3105,0.9929549
3106,0.9143913
3107,0.9884101
3108,0.98690784
3109,0.0067444914
3110,0.022410205
3111,0.92807126
3112,0.99922717
3113,0.9310873
3114,0.93671656
3115,0.950013
3116,0.51222134
3117,0.9874663
3118,0.9969607
3119,0.9402302
3120,0.9791824
3121,0.9978537
3122,0.98950547
3123,0.95112926
3124,0.9840066
3125,0.6985734
3126,0.9811677
3127,0.99952185
3128,0.9556031
3129,0.94820344
3130,0.99601495
3131,0.98953724
3132,0.9539641
3133,0.051067047
3134,0.99944514
3135,0.99437356
3136,0.98292327
3137,0.9562952
3138,0.9604368
3139,0.22516383
3140,0.7978177
3141,0.76038885
3142,0.9684977
3143,0.9617094
3144,0.9605334
3145,0.993061
3146,0.99924254
3147,0.87479
3148,0.91694367
3149,0.91973925
3150,0.9847851
3151,0.9946385
3152,0.9774154
3153,0.2697497
3154,0.96167123
3155,0.9928254
3156,0.9896062
3157,0.74486625
3158,0.999597
3159,0.99949026
3160,0.9911657
3161,0.97517484
3162,0.91365856
3163,0.9923178
3164,0.9454925
3165,0.9990415
3166,0.99705935
3167,0.9227641
3168,0.9640137
3169,0.9453724
3170,0.02404248
3171,0.68758106
3172,0.9845745
3173,0.99543226
3174,0.94715
3175,0.99497014
3176,0.9980646
3177,0.99725986
3178,0.9650393
3179,0.99350005
3180,0.9804866
3181,0.98280257
3182,0.9755323
3183,0.9266694
3184,0.99122685
3185,0.99788505
3186,0.9738505
3187,0.99997246
3188,0.015504639
3189,0.97351235
3190,0.9975922
3191,0.44275898
3192,0.9761707
3193,0.98446935
3194,0.98757637
3195,0.97532403
3196,0.99050784
3197,0.99428165
3198,0.9968262
3199,0.92993313
3200,0.99683917
3201,0.87697476
3202,0.9826293
3203,0.941909
3204,0.97721887
3205,0.8914006
3206,0.95806444
3207,0.99602437
3208,0.9749156
3209,0.94675285
3210,0.9943041
3211,0.913346
3212,0.44482982
3213,0.6640243
3214,0.91939974
3215,0.9793274
3216,0.8502458
3217,0.22409134
3218,0.028629076
3219,0.9900267
3220,0.97579646
3221,0.9986896
3222,0.9809971
3223,0.9983753
3224,0.9404883
3225,0.9239316
3226,0.98657566
3227,0.99710613
3228,0.97900885
3229,0.9999995
3230,0.99503064
3231,0.29023516
3232,0.99557966
3233,0.9959572
3234,0.9863123
3235,0.12875922
3236,0.29281574
3237,0.9845685
3238,0.36272502
3239,0.87805414
3240,0.9962042
3241,0.98452723
3242,0.89867055
3243,0.7792816
3244,0.99258995
3245,0.99372756
3246,0.9795884
3247,0.68778336
3248,0.7894653
3249,0.9841829
3250,0.979143
3251,0.99796176
3252,0.9540735
3253,0.93244755
3254,0.79278845
3255,0.97477084
3256,0.94153786
3257,0.9978136
3258,0.9937691
3259,0.99998176
3260,0.010423973
3261,0.8345644
3262,0.9710471
3263,0.96531516
3264,0.98114693
3265,0.9992138
3266,0.99567163
3267,0.9834442
3268,0.98727196
3269,0.9939983
3270,0.95441735
3271,0.6664481
3272,0.9456088
3273,0.998701
3274,0.9372535
3275,0.8933258
3276,0.8943345
3277,0.9912875
3278,0.99878484
3279,0.9963981
3280,0.99772865
3281,0.9978538
3282,0.9354781
3283,0.9873926
3284,0.9997516
3285,0.74602133
3286,0.96434915
3287,0.9851354
3288,0.98002714
3289,0.9896365
3290,0.9990245
3291,0.9796697
3292,0.9525469
3293,0.9685515
3294,0.9613462
3295,0.98841316
3296,0.99365085
3297,0.3614702
3298,0.99078125
3299,0.9514314
3300,0.9621174
3301,0.9773078
3302,0.006806358
3303,0.7911395
3304,0.98965937
3305,0.11827747
3306,0.9933221
3307,0.9969177
3308,0.9645697
3309,0.99280655
3310,0.9981988
3311,0.97236335
3312,0.9696316
3313,0.0068673505
3314,0.9681106
3315,0.9936202
3316,0.998691
3317,0.9986084
3318,0.9700112
3319,0.028383978
3320,0.9762915
3321,0.9849086
3322,0.9985682
3323,0.2050826
3324,0.95749557
3325,0.26912013
3326,0.8656036
3327,0.9937668
3328,0.99342006
3329,0.974171
3330,0.98682076
3331,0.99641305
3332,0.98027235
3333,0.9794733
3334,0.7505663
3335,0.98598844
3336,0.9912766
3337,0.9559571
3338,0.98314476
3339,0.97754294
3340,0.99792033
3341,0.9715038
3342,0.991667
3343,0.33674273
3344,0.99699956
3345,0.86114323
3346,0.9950781
3347,0.9911199
3348,0.9651118
3349,0.99863535
3350,0.9969325
3351,0.63891864
3352,0.99298286
3353,0.9612484
3354,0.95404893
3355,0.9975051
3356,0.9855677
3357,0.8940106
3358,0.996615
3359,0.9959026
3360,0.9248783
3361,0.99112225
3362,0.90873486
3363,0.99356306
3364,0.95810217
3365,0.86846054
3366,0.9864655
3367,0.07149906
3368,0.98848873
3369,0.9980982
3370,0.98753124
3371,0.79914397
3372,0.99217635
3373,0.7395054
3374,0.9999809
3375,0.9948927
3376,0.1910833
3377,0.99178773
3378,0.9943435
3379,0.9999651
3380,0.77018213
3381,0.9902964
3382,0.99870837
3383,0.9149926
3384,0.9402
3385,0.99592185
3386,0.9828174
3387,0.9997398
3388,0.33358076
3389,0.57410645
3390,0.99508816
3391,0.009352881
3392,0.9676499
3393,0.9957384
3394,0.9861255
3395,0.9426828
3396,0.9259547
3397,0.9972773
3398,0.9533513
3399,0.99798846
3400,0.9634189
3401,0.9857717
3402,0.99143595
3403,0.9667959
3404,0.9896047
3405,0.9616326
3406,0.9529016
3407,0.99792457
3408,0.9364279
3409,0.76266694
3410,0.9834984
3411,0.9392797
3412,0.96714336
3413,0.4698364
3414,0.9966196
3415,0.7259369
3416,0.9030954
3417,0.9762705
3418,0.9796881
3419,0.99214023
3420,0.9868759
3421,0.50229496
3422,0.9981427
3423,0.9776913
3424,0.35621735
3425,0.97719043
3426,0.9903554
3427,0.3285586
3428,0.99167836
3429,0.8834482
3430,0.98017645
3431,0.63653123
3432,0.9938014
3433,0.82833683
3434,0.9819847
3435,0.9477934
3436,0.73182434
3437,0.9863616
3438,0.95692027
3439,0.2703707
3440,0.9758066
3441,0.9935736
3442,0.96444595
3443,0.9940672
3444,0.93671113
3445,0.33584553
3446,0.31761068
3447,0.954818
3448,0.9995402
3449,0.75136656
3450,0.9663401
3451,0.99949896
3452,0.16747734
3453,0.9916437
3454,0.7782425
3455,0.98353267
3456,0.8551223
3457,0.00770418
3458,0.9900276
3459,0.9948783
3460,0.9950106
3461,0.968568
3462,0.9765545
3463,0.00046431128
3464,0.9351048
3465,0.9937603
3466,0.98295146
3467,0.77034324
3468,0.96748936
3469,0.9998375
3470,0.9975237
3471,0.7174584
3472,0.96954465
3473,0.80745226
3474,0.975658
3475,0.992358
3476,0.5662301
3477,0.9784444
3478,0.9918811
3479,0.9944214
3480,0.977395
3481,0.9937609
3482,0.07374544
3483,0.9914567
3484,0.982872
3485,0.98560077
3486,0.98347706
3487,0.9940572
3488,0.025428595
3489,0.99899167
3490,0.89703226
3491,0.9929222
3492,0.9774884
3493,0.03182631
3494,0.79862064
3495,0.96485525
3496,0.9933062
3497,0.9721572
3498,0.993961
3499,0.8641634
3500,0.9939027
3501,0.9893484
3502,0.9789426
3503,0.99884963
3504,0.9773186
3505,0.8113488
3506,0.99967575
3507,0.98908967
3508,0.97674197
3509,0.9141081
3510,0.9681229
3511,0.013834746
3512,0.99853706
3513,0.768561
3514,0.97927904
3515,0.97305286
3516,0.99022794
3517,0.93432844
3518,0.9729217
3519,0.9672124
3520,0.9555174
3521,0.9980963
3522,0.94504607
3523,0.9979972
3524,0.9990287
3525,0.97422725
3526,0.9853983
3527,0.5859764
3528,0.9682976
3529,0.09405799
3530,0.99997306
3531,0.9952631
3532,0.9827639
3533,0.89007086
3534,0.9550166
3535,0.9639195
3536,0.99789655
3537,0.98133826
3538,0.9784979
3539,0.7899695
3540,0.98291653
3541,0.9998029
3542,0.9949627
3543,0.9615394
3544,0.9188845
3545,0.8120824
3546,0.9956529
3547,0.037261948
3548,0.06479123
3549,0.9980805
3550,0.9768623
3551,0.90435547
3552,0.99139494
3553,0.99707603
3554,0.99661
3555,0.9948767
3556,0.9945287
3557,0.9773005
3558,0.9527768
3559,0.9979352
3560,0.998395
3561,0.99973637
3562,0.9305486
3563,0.9688966
3564,0.9599839
3565,0.9976513
3566,0.9972805
3567,0.9883599
3568,0.94401
3569,0.9948881
3570,0.9238503
3571,0.31762287
3572,0.38959634
3573,0.99856704
3574,0.9872843
3575,0.975544
3576,0.9480001
3577,0.9999821
3578,0.9995017
3579,0.9962219
3580,0.9961643
3581,0.77573377
3582,0.9208059
3583,0.99686396
3584,0.9963631
3585,0.96865875
3586,0.986407
3587,0.9993012
3588,0.9587911
3589,0.9942093
3590,0.98720646
3591,0.5585065
3592,0.98559904
3593,0.98326415
3594,0.9660881
3595,0.9990326
3596,0.9979347
3597,0.9868895
3598,0.79516405
3599,0.879324
3600,0.9927159
3601,0.93818694
3602,0.55680394
3603,0.9875503
3604,0.99425596
3605,0.9881197
3606,0.9908839
3607,0.99997175
3608,0.7595812
3609,0.9986105
3610,0.992845
3611,0.99742436
3612,0.9599156
3613,0.9977336
3614,0.59858924
3615,0.99288756
3616,0.8720434
3617,0.78417915
3618,0.9929731
3619,0.07912172
3620,0.92690694
3621,0.7325734
3622,0.9282282
3623,0.99204576
3624,0.96627396
3625,0.99959654
3626,0.9276067
3627,0.9982052
3628,0.9950363
3629,0.9346801
3630,0.97843415
3631,0.95612997
3632,0.98923826
3633,0.99599886
3634,0.75175637
3635,0.9688748
3636,0.96055937
3637,0.94483715
3638,0.980875
3639,0.95759106
3640,0.9957235
3641,0.99565977
3642,0.98003906
3643,0.009695932
3644,0.994693
3645,0.060831238
3646,0.9978254
3647,0.79608846
3648,0.9914091
3649,0.94279045
3650,0.999874
3651,0.95776874
3652,0.8957136
3653,0.9147656
3654,0.98900616
3655,0.037038077
3656,0.99345654
3657,0.82149714
3658,0.995915
3659,0.9839934
3660,0.97717583
3661,0.064697966
3662,0.9546745
3663,0.98161536
3664,0.526933
3665,0.9907601
3666,0.9890332
3667,0.8813418
3668,0.98105997
3669,0.97292376
3670,0.98417467
3671,0.99706084
3672,0.9915432
3673,0.97337884
3674,0.9830741
3675,0.6660845
3676,0.91565377
3677,0.5972013
3678,0.9873373
3679,0.2630281
3680,0.9774259
3681,0.9575769
3682,0.9936307
3683,0.80328
3684,0.98697555
3685,0.082840934
3686,0.9982437
3687,0.9921516
3688,0.99339217
3689,0.91523707
3690,0.9927971
3691,0.11882775
3692,0.998097
3693,0.997684
3694,0.97827506
3695,0.24877469
3696,0.86339563
3697,0.99733704
3698,0.97960883
3699,0.68342197
3700,0.42362198
3701,0.9070256
3702,0.98174644
3703,0.46043748
3704,0.96442795
3705,0.98558503
3706,0.63220805
3707,0.86749864
3708,0.99895895
3709,0.86815727
3710,0.93644625
3711,0.84227216
3712,0.9987436
3713,0.9148986
3714,0.8326753
3715,0.9504966
3716,0.99891675
3717,0.98400426
3718,0.99756145
3719,0.9963553
3720,0.9855679
3721,0.21534753
3722,0.8376281
3723,0.9890416
3724,0.7836542
3725,0.9555968
3726,0.97931045
3727,0.81382215
3728,0.32214463
3729,0.9973369
3730,0.977487
3731,0.6011878
3732,0.95942646
3733,0.9997328
3734,0.0027474875
3735,0.976188
3736,0.9930347
3737,0.9881677
3738,0.9716903
3739,0.014572091
3740,0.76547724
3741,0.98677987
3742,0.9939557
3743,0.99856144
3744,0.98297
3745,0.9465131
3746,0.84461004
3747,0.9872959
3748,0.9391867
3749,0.95771366
3750,0.9202005
3751,0.03211142
3752,0.9710035
3753,0.65589464
3754,0.7709136
3755,0.9971505
3756,0.9953608
3757,0.9980907
3758,0.9733277
3759,0.9610661
3760,0.99627626
3761,0.912012
3762,0.99349964
3763,0.925697
3764,0.999881
3765,0.857182
3766,0.84468347
3767,0.9378443
3768,0.99058354
3769,0.8363485
3770,0.96549237
3771,0.6361272
3772,0.9896011
3773,0.8967698
3774,0.99467516
3775,0.91376466
3776,0.99867296
3777,0.984922
3778,0.99011046
3779,0.89656144
3780,0.95342153
3781,0.97780615
3782,0.92260176
3783,0.98890674
3784,0.9940744
3785,0.9992551
3786,0.9939355
3787,0.90457755
3788,0.9834462
3789,0.89416945
3790,0.9987418
3791,0.14082164
3792,0.98230547
3793,0.024107829
3794,0.9932462
3795,0.9502365
3796,0.8591716
3797,0.94729
3798,0.9793767
3799,0.46086213
3800,0.8813478
3801,0.64401007
3802,0.99585897
3803,0.9692286
3804,0.87771654
3805,0.994214
3806,0.88811684
3807,0.77212745
3808,0.99682933
3809,0.85221034
3810,0.9364422
3811,0.941414
3812,0.9062104
3813,0.8008288
3814,0.9453187
3815,0.9678509
3816,0.98164475
3817,0.9960401
3818,0.99967206
3819,0.99526703
3820,0.9870342
3821,0.442397
3822,0.9722525
3823,0.0013408809
3824,0.778435
3825,0.098888695
3826,0.9937323
3827,0.620083
3828,0.96816885
3829,0.997335
3830,0.9779267
3831,0.9742963
3832,0.9315727
3833,0.9969637
3834,0.9828173
3835,0.99754286
3836,0.70230323
3837,0.9462578
3838,0.9870706
3839,0.9872032
3840,0.92718726
3841,0.99999785
3842,0.6743273
3843,0.98682076
3844,0.9822781
3845,0.96379215
3846,0.98860466
3847,0.0385644
3848,0.95481116
3849,0.9329083
3850,0.9883559
3851,0.9652184
3852,0.94467956
3853,0.81179225
3854,0.99978274
3855,0.99648064
3856,0.98284954
3857,0.9805666
3858,0.96617925
3859,0.0024786887
3860,0.9993932
3861,0.83559054
3862,0.9970028
3863,0.98411155
3864,0.995295
3865,0.5347864
3866,0.22926064
3867,0.94303346
3868,0.96073985
3869,0.83166456
3870,0.99491286
3871,0.35891306
3872,0.88008964
3873,0.99727446
3874,0.64625806
3875,0.9580919
3876,0.9920517
3877,0.00012209086
3878,0.98050606
3879,0.9958235
3880,0.9825721
3881,0.99274397
3882,0.97540605
3883,0.9150827
3884,0.9488737
3885,0.92694926
3886,0.99655604
3887,0.9791404
3888,0.94848585
3889,0.9239674
3890,0.9972945
3891,0.9924124
3892,0.96190876
3893,0.632719
3894,0.96191853
3895,0.0022504153
3896,0.25271344
3897,0.92912376
3898,0.97250146
3899,0.98533773
3900,0.9545081
3901,0.39561185
3902,0.9933508
3903,0.99783784
3904,0.8485045
3905,0.34730306
3906,0.9903923
3907,0.9777753
3908,0.9988176
3909,0.7917783
3910,0.9905607
3911,0.9873138
3912,0.9719953
3913,0.99784553
3914,0.085997105
3915,0.9953164
3916,0.99085605
3917,0.955672
3918,0.96562976
3919,0.2947272
3920,0.9968149
3921,0.9927458
3922,0.9928498
3923,0.9974624
3924,0.9968856
3925,0.49863416
3926,0.98835456
3927,0.9934232
3928,0.6231454
3929,0.9737325
3930,0.9816591
3931,0.4301616
3932,0.0045674774
3933,0.58855665
3934,0.99955004
3935,0.99695075
3936,0.951891
3937,0.91654205
3938,0.9352824
3939,0.9667741
3940,0.9806832
3941,0.9844498
3942,0.9824912
3943,0.9991941
3944,0.99927133
3945,0.98840404
3946,0.9595281
3947,0.9670242
3948,0.9910014
3949,0.8396819
3950,0.14218798
3951,0.07390327
3952,0.9800939
3953,0.9701352
3954,0.9901516
3955,0.9998877
3956,0.81040925
3957,0.88570744
3958,0.9867365
3959,0.9855429
3960,0.96430767
3961,0.55112934
3962,0.99905366
3963,0.9966628
3964,0.9884991
3965,0.8863002
3966,0.9853544
3967,0.8936195
3968,0.40938082
3969,0.9840667
3970,0.9881087
3971,0.99025095
3972,0.97694427
3973,0.9919349
3974,0.9683506
3975,0.99672276
3976,0.9882278
3977,0.9785752
3978,0.97198075
3979,0.03297337
3980,0.74979275
3981,0.9781608
3982,0.99068755
3983,0.9766427
3984,0.99105155
3985,0.9902023
3986,0.9485074
3987,0.9324701
3988,0.995928
3989,0.9902174
3990,0.9823366
3991,0.9996093
3992,0.7104034
3993,0.45535657
3994,0.9931452
3995,0.99325705
3996,0.99452555
3997,0.015530767
3998,0.9917846
3999,0.9814156
4000,0.98963356
4001,0.7083901
4002,0.9954464
4003,0.97159314
4004,0.9855172
4005,0.72004056
4006,0.8736681
4007,0.9886072
4008,0.9935453
4009,0.9856333
4010,0.97118944
4011,0.99409133
4012,0.97500175
4013,0.99913234
4014,0.9916176
4015,0.88455886
4016,0.9368588
4017,0.9748922
4018,0.99887687
4019,0.9867964
4020,0.9847666
4021,0.056778524
4022,0.9992643
4023,0.93418837
4024,0.96815765
4025,0.48100358
4026,0.9058788
4027,0.118074164
4028,0.39014113
4029,0.9860264
4030,0.9593872
4031,0.9852989
4032,0.9781294
4033,0.9734798
4034,0.9913515
4035,0.99926025
4036,0.89135605
4037,0.8777186
4038,0.998874
4039,0.9122815
4040,0.9530992
4041,0.9958236
4042,0.9977665
4043,0.9823904
4044,0.9687242
4045,0.77120334
4046,0.6392348
4047,0.99340147
4048,0.9726845
4049,0.97676235
4050,0.9875636
4051,0.008329848
4052,0.10214804
4053,0.8300313
4054,0.98219913
4055,0.9951251
4056,0.967986
4057,0.09886306
4058,0.99992514
4059,0.9844428
4060,0.95363855
4061,0.93090266
4062,0.99508345
4063,0.5729023
4064,0.7511532
4065,0.86465985
4066,0.91462606
4067,0.99326295
4068,0.9608877
4069,0.143303
4070,0.98825383
4071,0.9822107
4072,0.988352
4073,0.97647756
4074,0.98272026
4075,0.9543228
4076,0.004953175
4077,0.3696145
4078,0.9858224
4079,0.98559535
4080,0.9921165
4081,0.84973925
4082,0.835664
4083,0.27311683
4084,0.97648424
4085,0.98357266
4086,0.9841285
4087,0.9998759
4088,0.9647583
4089,0.9583753
4090,0.9260139
4091,0.87946206
4092,0.9869255
4093,0.21616267
4094,0.99907243
4095,0.97607577
4096,0.98678863
4097,0.84931856
4098,0.9525284
4099,0.8557556
4100,0.998206
4101,0.9629148
4102,0.9650868
4103,0.930485
4104,0.9964721
4105,0.99771667
4106,0.99976975
4107,0.9341815
4108,0.93955034
4109,0.978511
4110,0.8814486
4111,0.2426108
4112,0.95000666
4113,0.9749239
4114,0.09493354
4115,0.82723755
4116,0.9949645
4117,0.12908514
4118,0.9779097
4119,0.94211763
4120,0.99496007
4121,0.90190494
4122,0.9824347
4123,0.9852461
4124,0.4598905
4125,0.9911867
4126,0.98289263
4127,0.9836226
4128,0.97408706
4129,0.99262685
4130,0.9995596
4131,0.9826141
4132,0.9814253
4133,0.9444213
4134,0.99183613
4135,0.9984446
4136,0.99793774
4137,0.9945496
4138,0.98012984
4139,0.8579244
4140,0.9752382
4141,0.99958676
4142,0.09364987
4143,0.9584421
4144,0.983584
4145,0.97819954
4146,0.9962632
4147,0.73854387
4148,0.99910504
4149,0.53238714
4150,0.9937668
4151,0.9892
4152,0.99359953
4153,0.36873305
4154,0.23584647
4155,0.9877763
4156,0.9221368
4157,0.942861
4158,0.9111509
4159,0.9924924
4160,0.82591355
4161,0.9893959
4162,0.9830819
4163,0.9874001
4164,0.97907513
4165,0.98128015
4166,0.7460521
4167,0.9934448
4168,0.67685306
4169,0.98679614
4170,0.9595563
4171,0.16950902
4172,0.50809836
4173,0.9868733
4174,0.9448731
4175,0.4418776
4176,0.99083346
4177,0.32319042
4178,0.06595394
4179,0.067571685
4180,0.9807916
4181,0.9696567
4182,0.99716765
4183,0.09573082
4184,0.8734874
4185,0.9921084
4186,0.9555601
4187,0.98129314
4188,0.9895107
4189,0.9999989
4190,0.9832322
4191,0.98586893
4192,0.98665327
4193,0.99711776
4194,0.7701932
4195,0.22339202
4196,0.98611116
4197,0.9876802
4198,0.9558541
4199,0.95086217
4200,0.9799954
4201,0.99737084
4202,0.99340045
4203,0.99039346
4204,0.99220955
4205,0.9857061
4206,0.98660314
4207,0.9985455
4208,0.9440425
4209,0.95004374
4210,0.99712497
4211,0.9795945
4212,0.98618156
4213,0.91066194
4214,0.8832528
4215,0.9973648
4216,0.97710484
4217,0.9670264
4218,0.9989736
4219,0.26483035
4220,0.9971113
4221,0.9946478
4222,0.9808013
4223,0.51443416
4224,0.9573738
4225,0.9748205
4226,0.99088824
4227,0.9805069
4228,0.4987715
4229,0.9781154
4230,0.9876002
4231,0.97924453
4232,0.9956327
4233,0.99471563
4234,0.9415019
4235,0.9823104
4236,0.98923755
4237,0.99992776
4238,0.9601121
4239,0.94634145
4240,0.65829754
4241,0.9826151
4242,0.9235211
4243,0.9955179
4244,0.04752634
4245,0.9932452
4246,0.94261426
4247,0.9108797
4248,0.9950983
4249,0.9994824
4250,0.9981998
4251,0.17962427
4252,0.9773686
4253,0.99428165
4254,0.9917808
4255,0.9943153
4256,0.9631416
4257,0.99961734
4258,0.06699996
4259,0.9553975
4260,0.96719944
4261,0.7557088
4262,0.93517303
4263,0.9783468
4264,0.96582806
4265,0.99445206
4266,0.9747567
4267,0.020000124
4268,0.751228
4269,0.7418512
4270,0.99663
4271,0.99045193
4272,0.99112743
4273,0.4758917
4274,0.99802446
4275,0.99816436
4276,0.9871782
4277,0.98257023
4278,0.97631025
4279,0.97893345
4280,0.98684806
4281,0.9805971
4282,0.98899174
4283,0.9905261
4284,0.9892811
4285,0.9993748
4286,0.9854558
4287,0.98986065
4288,0.96959376
4289,0.9742958
4290,0.9501939
4291,0.9840366
4292,0.32514057
4293,0.9333662
4294,0.9984054
4295,0.99490154
4296,0.97582936
4297,0.99937624
4298,0.94906336
4299,0.9742197
4300,0.9988778
4301,0.3859853
4302,0.9729638
4303,0.9984731
4304,0.8909604
4305,0.9305018
4306,0.99219316
4307,0.9886834
4308,0.9837182
4309,0.9537393
4310,0.37399843
4311,0.98219126
4312,0.9894359
4313,0.701798
4314,0.9798482
4315,0.10579179
4316,0.010575721
4317,0.75231266
4318,0.9819323
4319,0.6784505
4320,0.99229264
4321,0.98421466
4322,0.91559446
4323,0.9479103
4324,0.99130684
4325,0.9811825
4326,0.99570256
4327,0.994242
4328,0.9621605
4329,0.95791554
4330,0.99909997
4331,0.9909803
4332,0.9718939
4333,0.980738
4334,0.9218029
4335,0.95206934
4336,0.96933585
4337,0.06311266
4338,0.7272149
4339,0.2700547
4340,0.757084
4341,0.99974924
4342,0.99703145
4343,0.99363905
4344,0.98363346
4345,0.9681189
4346,0.9990695
4347,0.9916858
4348,0.8661844
4349,0.99308676
4350,0.96328086
4351,0.7086351
4352,0.88633174
4353,0.99845827
4354,0.95155495
4355,0.9956457
4356,0.9914431
4357,0.9079638
4358,0.88827276
4359,0.99608743
4360,0.992084
4361,0.9962943
4362,0.78934133
4363,0.25630733
4364,0.9624931
4365,0.94674516
4366,0.9796429
4367,0.5523877
4368,0.9937057
4369,0.9881797
4370,0.9747044
4371,0.95197344
4372,0.99615794
4373,0.98789257
4374,0.944964
4375,0.26613408
4376,0.99345326
4377,0.9582668
4378,0.92385834
4379,0.97462624
4380,0.9868559
4381,0.9019846
4382,0.29626527
4383,0.96086156
4384,0.8010948
4385,0.99157315
4386,0.92947865
4387,0.9039612
4388,0.9787926
4389,0.9796943
4390,0.9916739
4391,0.9960387
4392,0.9902486
4393,0.08068498
4394,0.9877972
4395,0.06182439
4396,0.86040026
4397,0.96569407
4398,0.9936759
4399,0.99435306
4400,0.9468259
4401,0.9483055
4402,0.9988262
4403,0.93519795
4404,0.98672825
4405,0.0027536573
4406,0.44371745
4407,0.9776332
4408,0.9939361
4409,0.9858403
4410,0.996349
4411,0.98831844
4412,0.77618444
4413,0.99408144
4414,0.9795035
4415,0.6002759
4416,0.98406637
4417,0.04174444
4418,0.99955446
4419,0.9950235
4420,0.9959941
4421,0.9901248
4422,0.9413519
4423,0.9990728
4424,0.9803498
4425,0.87383074
4426,0.832508
4427,0.71462697
4428,0.97070664
4429,0.6493412
4430,0.92038685
4431,0.99833775
4432,0.9878647
4433,0.9529771
4434,0.9914737
4435,0.98079956
4436,0.05001953
4437,0.9819958
4438,0.9935801
4439,0.99725
4440,0.97733957
4441,0.7735717
4442,0.045691177
4443,0.51867145
4444,0.767802
4445,0.9993806
4446,0.99285203
4447,0.99944013
4448,0.8633881
4449,0.99296874
4450,0.9474187
4451,0.9044808
4452,0.9859918
4453,0.99438417
4454,0.39962628
4455,0.8675414
4456,0.99647117
4457,0.99432325
4458,0.95348203
4459,0.85540456
4460,0.009125871
4461,0.9612041
4462,0.87944216
4463,0.9678421
4464,0.7901537
4465,0.682166
4466,0.99036753
4467,0.85683155
4468,0.99553573
4469,0.9729489
4470,0.98969144
4471,0.08333519
4472,0.9988249
4473,0.9409665
4474,0.99935263
4475,0.9872208
4476,0.9881698
4477,0.9999105
4478,0.28687683
4479,0.9811787
4480,0.9253436
4481,0.99657553
4482,0.9827604
4483,0.99913377
4484,0.9997323
4485,0.970007
4486,0.98519564
4487,0.82844746
4488,0.87050575
4489,0.9997552
4490,0.99649197
4491,0.823179
4492,0.9971877
4493,0.05547956
4494,0.99321425
4495,0.9850145
4496,0.9673902
4497,0.99459696
4498,0.9574643
4499,0.98503464
4500,0.975941
4501,0.99979395
4502,0.99990094
4503,0.9862838
4504,0.35398003
4505,0.9952685
4506,0.9493218
4507,0.9863521
4508,0.8715669
4509,0.9865181
4510,0.99077433
4511,0.9947431
4512,0.97873014
4513,0.98603445
4514,0.048552252
4515,0.33678624
4516,0.93840283
4517,0.9763066
4518,0.99289906
4519,0.9304688
4520,0.994728
4521,0.99010766
4522,0.9957474
4523,0.9867177
4524,0.973827
4525,0.2893812
4526,0.7330261
4527,0.8518876
4528,0.97430736
4529,0.9384341
4530,0.95121145
4531,0.99989927
4532,0.0728704
4533,0.9913659
4534,0.9750889
4535,0.9581006
4536,0.9874549
4537,0.8590153
4538,0.38753086
4539,0.82153815
4540,0.9488866
4541,0.9235773
4542,0.9934575
4543,0.9450979
4544,0.733016
4545,0.630442
4546,0.9969194
4547,0.7556171
4548,0.9896063
4549,0.9185966
4550,0.9995803
4551,0.46650857
4552,0.9986212
4553,0.70279366
4554,0.96559536
4555,0.8816207
4556,0.9849893
4557,0.99856865
4558,0.99467045
4559,0.9895683
4560,0.95607173
4561,0.43166396
4562,0.97312814
4563,0.86831176
4564,0.97077394
4565,0.9888548
4566,0.98549116
4567,0.9998486
4568,0.89007443
4569,0.98978287
4570,0.91481286
4571,0.946089
4572,0.990666
4573,0.9507458
4574,0.18808044
4575,0.9982869
4576,0.99182993
4577,0.9762881
4578,0.99000496
4579,0.9649553
4580,0.9101916
4581,0.7614415
4582,0.99922514
4583,0.8506604
4584,0.98539436
4585,0.999087
4586,0.9989442
4587,0.99582016
4588,0.64324564
4589,0.9626684
4590,0.9790906
4591,0.99999297
4592,0.9888313
4593,0.99383575
4594,0.9969891
4595,0.9318526
4596,0.97506434
4597,0.99671626
