GO:0008528	GO:0016339	GO:0001653	GO:0071805	GO:0005249	GO:0006813	GO:0022890	GO:0098797	GO:0005267	GO:0005244	GO:0022832	GO:0008324	GO:0031256	GO:0032589	GO:0043025	GO:1901379	GO:0007189	GO:0097060	GO:0035254	GO:0004222	GO:0008237	GO:0042734	GO:0045296	GO:0052652	GO:0009187	GO:0045824	GO:0045211	GO:0034702	GO:0099095	GO:0098660	GO:0034220	GO:1902495	GO:0060079	GO:0007188	GO:0098655	GO:0004114	GO:0030594	GO:0046928	GO:0031348
0.944634313055366	0	0.926179084073821	0.606288448393712	0	0.632946001367054	0.0321257689678742	-0.44778286337247	0	0.231715652768284	0.231032125768968	0.10457963089542	0.585782638414217	0	0.209955267916627	0	0	0.727956254272044	0	0.903622693096377	0.474367737525632	0.908407382091593	0.355434039644566	0	0	0.964456596035543	0.354066985645933	0.442241968557758	0	-0.0971179386902239	0.146018671534994	-0.560357164487744	0	0.480519480519481	0.061512238594184	0	0	0	0.991797676008202
0.85200845665962	0	0.816067653276956	0.636363636363636	0	0.565891472868217	0.443496426054566	0.444478002617538	0	0.73784355179704	0.737138830162086	0.504283700795329	0.245243128964059	0	-0.475148494915937	0	0.558139534883721	-0.308743581999396	0	0.743481324876674	0.873150105708245	0.357293868921776	0	0	0	0	0.367159971811135	0.83016208597604	0	0.748046914325984	0.853664552501762	0.863988724453841	0	0.785059901338971	0.606644518272425	0	0	0	0.321353065539112
0.905138339920949	0	0.872200263504611	0.196969696969697	0	0.159420289855073	0.91304347826087	0.595520421607378	0	0.72068511198946	0.720026350461133	0.951910408432148	0.865612648221344	0	0.324110671936759	0	0.729907773386034	-0.182806324110672	0	0.925559947299078	0.955204216073781	0.44137022397892	0.422924901185771	0	0	0	0.276021080368906	0.714097496706192	0	0.398559392552528	0.564558629776021	0.63965744400527	0	0.619894598155468	0.440711462450593	0	0	0	0.821475625823452
0.493342210386152	0	0.569906790945406	0.105193075898802	0	0.14647137150466	0.191067277528267	0.0425365049989843	0	0.0845539280958721	0.0838881491344874	0.00446579701640748	0.235685752330226	0	0.193075898801598	0	0.472037283621838	0.0386151797603196	0	0	0.152463382157124	0	0.0326231691078562	0	0	0	0.0672436750998668	0.454061251664447	0	0.246369247782617	0.328573201832585	0.70572569906791	0	-0.200024261436728	0.111391026653727	0	0	0	0.843541944074567
0.525304292120436	0	0.473414477898783	0.0358744394618834	0	0.0301089045483665	0.572069186418962	-0.515135059458405	0	0.588084561178732	0.587443946188341	0.423446508648302	0.573350416399744	0	0.904548366431774	0	0.655349135169763	0.268417680973735	0	0	0.249839846252402	0.329916720051249	0.0800768737988469	0	0	0	0.302370275464446	0.356181934657271	0	0.311097063777253	0.221727030134359	0.313260730301089	0	-0.154803976055424	0.135477343017509	0	0	0	0.14029468289558
0.871661237785016	0	0.83257328990228	0.147231270358306	0	0.121824104234528	-0.132454493197931	-0.224817014753784	0	0	0	-0.071822188158651	0	0	0.372638436482085	0	0.975244299674267	0.30228013029316	0	0.645602605863192	0.186970684039088	0.239739413680782	0.115960912052117	0	0	0	0.174592833876221	0.00716612377850168	0	-0.479133933703775	-0.164077409465415	-0.595041195631347	0	0.997394136807818	-0.116658363671201	0	0	0	-0.237938302356773
0	0	0.25	0.114661654135338	0	-0.74282343435591	-0.500751365065642	-0.507255047269097	0	0.244360902255639	0.243734335839599	-0.182698790096391	0.860275689223058	0	0.50062656641604	0	0	0.0463659147869674	0	0	0.243107769423559	0.137218045112782	0.464285714285714	0	0	0	0.0288220551378446	0.0739348370927319	0	-0.449324028757726	-0.536986717306614	-0.748369898051082	0.424812030075188	0.238721804511278	-0.339332674602317	0	0	0.99749373433584	0.955513784461153
0.960796915167095	0	0.940874035989717	0.888174807197943	0	0.780205655526992	-0.423776170903042	-0.485978032250526	0.69987146529563	0.147814910025707	0.147172236503856	-0.259433897419683	0.132390745501285	0	0.52185089974293	0	0	0.384961439588689	0	0	0.0854755784061697	0.28598971722365	0.832904884318766	0	0	0	0.447300771208226	-0.655678209587177	0	-0.446025734434928	-0.453913091294008	-0.611460896581114	0.86439588688946	0.0359897172236504	-0.347830719106993	0	0	0	0.131748071979435
0	0	0	0.254736842105263	0	0.298245614035088	0.276761783978017	-0.801606425702811	0	0	0	0.49144789685056	0.677894736842105	0	-0.247702388501374	0	0	-0.312204607905305	0	0	0.220350877192982	0	0.199298245614035	0	0	0	0.324912280701754	0.384561403508772	0	0.244523356584232	0.111020925808497	0.584561403508772	0	0	0.129689283449588	0	0	0	0.649122807017544
0.361003861003861	0	0.310810810810811	0.0263835263835264	0	0.036036036036036	-0.122790083316399	-0.276833976833977	0	0	0	-0.292152678994784	0.76962676962677	0	-0.333655083655084	0	0	0.30952380952381	0	0	0.218790218790219	0.302445302445302	0.577220077220077	0	0	0	0.45045045045045	0.0598455598455598	0	-0.198902662060557	-0.285456885456886	0.135135135135135	0	0.145431145431145	-0.174940730203888	0	0	0	0.104890604890605
0.889908256880734	0	0.871559633027523	0.521625163826999	0	0.335517693315858	-0.180971832917189	0.274196171470664	0	0.418086500655308	0.41743119266055	-0.334301148303693	0	0	0.591743119266055	0	0.440366972477064	0.036697247706422	0	0.898427260812582	0.901048492791612	0	0.58256880733945	0	0	0	0.0740498034076016	0.157273918741809	0	0.496163817432149	0.209631592541925	0.136959370904325	0	0.49475753604194	0.316998466164742	0	0	0	0.798820445609436
0	0	0	0.498583569405099	0	0.53257790368272	-0.264971711064029	-0.464509883273423	0	0.798158640226629	0.797450424929179	-0.043714936399489	0.91643059490085	0	0.312322946175637	0	0	0.470254957507082	0	0	0.86685552407932	0.320821529745043	0.140934844192635	0	0	0.969546742209632	0.325070821529745	0.135977337110482	0	-0.064834432356512	-0.366563906015664	0.275495750708215	0	0.48371104815864	0.137514779282818	0	0	0	0.510623229461756
0	0	0	0.635302197802198	0	0.574175824175824	0.11062224577453	0.13804945054945	0	0.142857142857143	0.14217032967033	0.166519077369331	0	0	-0.324214174150722	0	0	0.100274725274725	0	0	0.631181318681319	0	0.745879120879121	0	0	0	0.141483516483517	0.0425824175824175	0	0.37916968817984	0.0412401684609806	0.0728021978021978	0	0.234203296703297	0.176929352373515	0	0	0	0.697115384615385
0	0	0	0.335709656513286	0	0.166558651976669	0.847051198963059	0.610652564958311	0	0.460790667530784	0.460142579390797	0.881399870382372	0.44199611147116	0	0.665586519766688	0.850291639662994	0	0.140635126377187	0	0.609850939727803	0.44847699287103	0.167854828256643	0.300712896953986	0	0	0	0.101101749837978	0.204147764095917	0	0.569005225109617	0.560454017257569	0.429682436811406	0.887880751782242	0.437459494491251	0.502704677063013	0	0	0	0.0972132209980557
0	0	0.453729281767956	0.695441988950276	0	0.718922651933702	0.69475138121547	0.450272970071483	0.888121546961326	0.508977900552486	0.50828729281768	0.741022099447514	0.205110497237569	0	-0.0914220627896625	0	0	-0.0355581157864418	0	0.80939226519337	0.691298342541437	0.685773480662983	-0.178088423974235	0	0	0	0.237569060773481	0.668508287292818	0	0.615223481972192	0.70489447775654	0.44475138121547	0.655386740331492	0.255524861878453	0.675983870545416	0	0	0	0.964088397790055
0	0	0	0.0941828254847645	0	0.0761772853185596	-0.573596071518509	0.494732645009653	0	0.222299168975069	0.221606648199446	-0.614531744033129	0.297091412742382	0	0.112880886426593	0	0	0.315096952908587	0	0	0.89819944598338	0	0.689058171745152	0	0	0	0.868421052631579	-0.33056325023084	0	-0.411427292313719	-0.3704776294804	-0.610208735554996	0	0	-0.49973418394471	0	0	0	0.553324099722992
0	0	0	-0.933913836115909	0	-0.9419857033199	-0.877782575321435	-0.157551333717137	0	0.0971502590673575	0.0965025906735751	-0.80888984839762	0	0	0.204663212435233	0	0.842616580310881	-0.207925542122433	0	0	0.693652849740933	0.213730569948187	0.702072538860104	0	0	0	0.288860103626943	0.338082901554404	0	-0.660897620418346	-0.542458261370178	-0.846754461715602	0.674870466321243	0.869170984455959	-0.811048743043562	0	0	0	0.797927461139896
0	0	0	0.527188328912467	0.925066312997348	0.464854111405836	0.68368700265252	0.536297491181933	0.855437665782493	0.999336870026525	0.99867374005305	0.615924207225987	0	0	0.44893899204244	0	0	-0.145185704792144	0	0.666445623342175	0.308355437665782	0.230106100795756	0.222148541114058	0	0	0	0.754641909814324	0.984084880636605	0	0.392849840110418	0.613534383360124	0.967506631299735	0.709549071618037	0	0.355769940758496	0	0.829575596816976	0	0.952917771883289
0.964357767316745	0	0.951580363147276	0.369872225958305	0	0.398789509078682	0.207128446536651	-0.197410661452372	0	0.254203093476799	0.253530598520511	0.0766644250168124	0.89172831203766	0	0.0833893745796906	0	0	0.215870880968393	0	0.682582380632145	0.934767989240081	0	0.50773369199731	0	0	0	0.546738399462004	0.598520511096167	0	0.150612467404185	0.116810665490448	0.607262945527909	0	0.269670477471419	0.0290679344154342	0	0	0	0.472763954270343
0.741239892183288	0	0.684636118598383	0.733827493261455	0	0.564690026954178	0.0444743935309974	-0.258924018357981	0.767520215633423	0.637466307277628	0.636792452830189	0.128706199460916	0	0	0.0813299822733785	0	0	-0.431090794298341	0	0.956873315363881	0.811320754716981	0	0.725067385444744	0	0	0	0.255390835579515	0.3955525606469	0	0.122732570845778	0.354277458051043	0.423854447439353	0	0.25	0.311964255360482	0	0	0	0.492587601078167
0.655569782330346	0	0.604993597951344	0.757362355953905	0	0.584507042253521	0.823303457106274	0.313700384122919	0.572343149807939	0.170294494238156	0.169654289372599	0.729699061686611	0.662612035851472	0	0.396915809557964	0.909090909090909	0	-0.179358226142212	0	0	0.0915492957746479	0.544174135723432	0.25416133162612	0	0	0	0.54225352112676	0.122279129321383	0	0.740114648503714	0.678760047854263	0.229833546734955	0	0.741357234314981	0.728399039552613	0	0	0	-0.824744968718217
0.540245566166439	0	0.599590723055935	0.391541609822647	0	0.423601637107776	0.0818553888130968	-0.147520672661971	0	0.292633015006821	0.291950886766712	0.120054570259209	0.583219645293315	0	0.0874272628560292	0	0	-0.501611353954952	0	0	0.585266030013643	0.782401091405184	-0.457053762842108	0	0	0	0.16643929058663	0.371077762619372	0	0.134542834869282	0.24454645432525	0.137789904502046	0	0.0804911323328786	-0.177958905253779	0	0	0	0.878581173260573
0.804761904761905	0	0.76530612244898	0.166666666666667	0	0.135374149659864	0.425850340136054	0.176281374618813	0	0.148299319727891	0.147619047619048	0.286394557823129	0	0	-0.164092188599578	0	0.612925170068027	-0.0163646493079991	0	0.779591836734694	0.538775510204082	0.50952380952381	0.325170068027211	0	0	0	0.261224489795918	0.324489795918367	0	0.515634529673939	0.430559465165376	0.285714285714286	0	-0.486016303072953	0.548739150832747	0	0	0	-0.823202556884823
0.905405405405405	0	0.880405405405405	0.868243243243243	0	0.915540540540541	0.216216216216216	-0.0548246593701139	0	0	0	0.365317176680813	0.255405405405405	0	-0.0213424167969622	0	0	0.00743243243243241	0	0	0.117567567567568	0	-0.141551262005807	0	0	0	0.0209459459459459	0.127702702702703	0	0.171616037525128	0.341227384409203	0.122297297297297	0	0.299324324324324	0.414351127987492	0	0	0	0.57972972972973
0.874095513748191	0	0.905933429811867	0.100578871201158	0	0.20767004341534	-0.248523586077855	0.364688856729378	0	0	0	-0.181449078337646	0.508683068017366	0	0.351664254703329	0	0	0.278581765557164	0	0	0.729377713458755	0	0.751808972503618	0	0	0	0.149782923299566	0.196092619392185	0	-0.6261895364645	-0.433605227382362	0.0890014471780028	0	0.173661360347323	-0.712106594161587	0	0	0	0.788712011577424
0	0	0	0.50395256916996	0	0.428853754940711	0.538866930171278	-0.0579982110696112	0.623188405797101	0.637022397891963	0.636363636363636	0.416600186145459	0.494071146245059	0	0.354930437200082	0	0	-0.822297566812924	0	0	0.0928853754940712	0	0.0823451910408433	0	0	0	-0.801803435229841	0.735836627140975	0	0.0603068982606277	0.00701671682924176	0.662714097496706	0	0.0322793148880105	0.122012909308482	0	0	0	0.768774703557312
0	0	0	0.282953761214631	0	0.42512077294686	0.546583850931677	0.236024844720497	0	0.160110420979986	0.159420289855073	0.179779158040028	0.225672877846791	0	0.250517598343685	0	0	0.860593512767426	0	0	0.363699102829538	0.315389924085576	0.100759144237405	0	0	0	0.984126984126984	0.801932367149758	0	-0.082815734989648	0.0676328502415459	0.887508626639061	0.922705314009662	0.394064872325742	-0.226017943409248	0	0.964113181504486	0	0.109730848861284
0.97165991902834	0	0.9527665317139	0	0	0.0236167341430499	-0.222986712063177	0.262883260400639	0	0.109311740890688	0.10863697705803	-0.121873988308944	0.550607287449393	0	-0.368051842232577	0	0.473009446693657	0.540485829959514	0	0	0.291497975708502	0.916329284750337	0.321187584345479	0	0	0	0.193657219973009	0.242240215924426	0	-0.095598211784905	0.0209977047117067	0.375843454790823	0	0.304318488529015	-0.0167090440178821	0	0	0	0.416329284750337
0	0	0.562542720437457	0.43403964456596	0	0.586466165413534	-0.101222120958963	0.0918331181489076	0.672590567327409	0.555023923444976	0.55434039644566	0.0484022556390977	0.904306220095694	0	-0.30332776385408	0	0.481886534518113	0.55228981544771	0	0	0	0.641831852358168	0.833902939166097	0	0	0	0.356801093643199	0.174982911825017	0	0.0922334244702666	0.263001253132832	0.161995898838004	0	0.163362952836637	0.338206627680312	0	0	0	0.291182501708818
0.585836909871245	0	0.656652360515021	0.565808297567954	0.954935622317597	0.373390557939914	0.126490224129709	0.0749199536753185	0.844062947067239	0.670958512160229	0.670243204577968	0.100143061516452	0.751788268955651	0	0.875536480686695	0	0	0.861230329041488	0	0.967811158798283	0.993562231759657	0.94277539341917	0.0536480686695279	0	0	0	0.367668097281831	0.242489270386266	0	0.582055998365011	0.238878670209142	0.158798283261803	0	0.216738197424893	0.247283534300702	0	0	0	-0.18631207847946
0.320025348542459	0	0.267427122940431	0.0785804816223067	0	0.0329531051964512	-0.159460730201562	0.151989042888098	0	0.290240811153359	0.289607097591889	-0.347193262193875	0.816856780735108	0	0.636882129277567	0	0.718631178707224	0.20595690747782	0	0.788339670468948	0.723067173637516	0.38276299112801	0.0335868187579215	0	0	0.919518377693283	0.32319391634981	0.0956907477820025	0	-0.0856637638497078	-0.114211537675293	0.0342205323193916	0	0.612801013941698	-0.235915205037001	0	0	0	0.982256020278834
0.687335092348285	0	0.75197889182058	0.367414248021108	0	0.306728232189974	-0.686070921163269	-0.183448345849401	0	0.479551451187335	0.478891820580475	-0.716376235901302	0	0	0.733509234828496	0	0	-0.721906984835745	0	0	0.490765171503958	0.21042216358839	0.8344327176781	0	0	0	0.111477572559367	0.0204485488126649	0	-0.952287685928847	-0.955366928585926	-0.299897068630578	0.66754617414248	-0.567567920206443	-0.92195627591406	0	0	0	0.178759894459103
0.56631299734748	0	0.513925729442971	0.790450928381963	0	0.627984084880637	0.822944297082228	0.73474801061008	0.745358090185676	0	0	0.911140583554377	0.311007957559682	0	0.160030989836384	0	0	0.254641909814324	0	0.64920424403183	0.327586206896552	0.602785145888594	0.636604774535809	0	0	0	0.13395225464191	0.0755968169761273	0	0.846915460776847	0.912079470546524	0.112732095490716	0.816976127320955	0.153846153846154	0.892100217979358	0	0	0	0.178381962864722
0.48252688172043	0	0.416666666666667	0	0	0	-0.217690239867659	0.597187758478081	0	0.231182795698925	0.230510752688172	-0.459935897435897	0.440188172043011	0	-0.273624896608768	0	0.829301075268817	-0.523676592224979	0	0	0	0.762768817204301	0.821908602150538	0	0	0	-0.550248138957816	0.256048387096774	0	-0.359698097601323	-0.257030603804797	0.299059139784946	0	-0.167131927212572	-0.2808105872622	0	0	0	0.72513440860215
0	0	0	0.309078771695594	0	0.460614152202937	0.493600282470291	-0.152478787143188	0	0.115487316421896	0.114819759679573	0.244863674982622	0.281708945260347	0	0.97196261682243	0	0	0.174899866488652	0	0	0.417890520694259	0.374499332443258	0.0427236315086782	0	0	0	0.0413885180240321	0.0373831775700935	0	0.160668770481855	0.0109429652760154	-0.520754945988591	0	0	0.135177481821492	0	0	0	0.218291054739653
0.496143958868895	0	0.439588688946015	0.616323907455013	0	0.539203084832905	0.02075128699071	-0.0238824712851499	0	0.318766066838046	0.318123393316195	-0.213048737993018	0.119537275064267	0	0.000659110184813794	0	0.370179948586118	-0.3624711536565	0	0	0	0.174807197943445	0.296915167095116	0	0	0	0.474935732647815	0.0533419023136247	0	0.13505841590017	0.111475091880946	0.0526992287917738	0	0.0507712082262211	0.0531512370232546	0	0	0	0.859897172236504
0	0	0	0	0	0	-0.329304084361082	0.269286601428696	0	0	0	-0.176658703098672	0	0	0.188443860801051	0	0.772160210111622	0.243598161523309	0	0.840446487196323	0.908732764281024	0.219304005252791	0.327642810242942	0	0	0	0.208141825344714	0.0820748522652659	0	-0.270115260780482	-0.0978866219968515	0.0426789231779383	0	0.748522652659225	-0.1061514607346	0	0	0	0.370978332239002
0.554905782975958	0	0.499675113710201	0.84990253411306	0.943469785575049	0.789473684210526	0.385964912280702	0.174788823911631	0.725146198830409	0.803118908382066	0.802469135802469	0.249424785582252	0.250812215724496	0	-0.424537775414968	0	0.675763482781027	-0.428943550466871	0	0	0.695906432748538	0	0.083170890188434	0	0	0	0.0279402209226771	0.63872644574399	0	0.630143972891085	0.377092851204961	0.770630279402209	0	0.669915529564652	0.6835132094011	0	0	0	0.504223521767381
0	0	0	0.304456999372254	0	0.339610797237916	-0.458289105746733	-0.413639217029047	0	0.0753295668549906	0.0747018204645323	-0.48400388061405	0.0998116760828626	0	-0.17631684072362	0	0.481481481481482	-0.655332990926211	0	0	0	0.242310106716886	-0.285818638361011	0	0	0	-0.587479312903042	0.061519146264909	0	-0.156514295497346	-0.528642355761	-0.39989727786338	0	0.209667294413057	-0.348490555270216	0	0	0	0.123038292529818
