"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PEBP1",3.85253049453115e-11,1.75335720582213,0.193,0.073,1.15857149562035e-06,"9","PEBP1"
"PGM3",5.50890312441776e-08,1.75241091945491,0.139,0.054,0.00165669243660615,"9","PGM3"
"CRIPT",2.29134609957296e-07,1.75026841513809,0.103,0.036,0.00689076512524576,"9","CRIPT"
"SOD2",4.58177670132621e-13,1.74445748540582,0.422,0.214,1.37787770738983e-08,"9","SOD2"
"LITAF",2.71236410825097e-17,1.74160280531037,0.381,0.168,8.15689258274313e-13,"9","LITAF"
"HSPB11",2.01788994141249e-11,1.73378690947055,0.108,0.029,6.06840042080978e-07,"9","HSPB11"
"GAPDH",8.35952663746429e-13,1.73353786717688,0.413,0.213,2.51396044568464e-08,"9","GAPDH"
"C5orf24",2.86996670074658e-07,1.73223647106342,0.13,0.051,0.00863085085915518,"9","C5orf24"
"TLL2",4.25376061555411e-08,1.73209955651165,0.197,0.09,0.00127923342991559,"9","TLL2"
"SELENOF",1.28753676275082e-08,1.72416044600724,0.233,0.113,0.000387200930662055,"9","SELENOF"
"ARL13B",2.67579540425406e-08,1.72251409839706,0.17,0.072,0.000804691951921324,"9","ARL13B"
"PSAP",3.53011499866865e-11,1.72142905952222,0.354,0.181,1.06161148354962e-06,"9","PSAP"
"CREBZF",7.29836998450607e-10,1.71908723609041,0.215,0.091,2.19483880544051e-05,"9","CREBZF"
"CCP110",4.77215345437742e-14,1.71429490903163,0.143,0.04,1.43512970833492e-09,"9","CCP110"
"TM9SF2",7.61546418050785e-11,1.71188219807105,0.283,0.132,2.29019854300413e-06,"9","TM9SF2"
"AHNAK",1.17411848149713e-16,1.71106210175077,0.511,0.269,3.53092650940633e-12,"9","AHNAK"
"LIMA1",2.20230894602787e-12,1.71045645537254,0.229,0.09,6.6230036933896e-08,"9","LIMA1"
"SEPTIN7",9.15022425868929e-19,1.70495675851118,0.498,0.245,2.75174694131563e-14,"9","SEPTIN7"
"SAR1A",3.45485611315795e-14,1.69277451462153,0.242,0.089,1.03897887890999e-09,"9","SAR1A"
"HDAC2",5.50420032638752e-12,1.6861399615292,0.215,0.083,1.65527816415452e-07,"9","HDAC2"
"ST13",3.33347386599188e-10,1.67900886784023,0.22,0.094,1.00247559571974e-05,"9","ST13"
"TPT1",1.24792547870728e-09,1.67781289039,0.291,0.152,3.75288629211639e-05,"9","TPT1"
"CCT6A",1.92418172626894e-07,1.67362005667266,0.157,0.066,0.00578659170540858,"9","CCT6A"
"RPL37",1.15875398641109e-08,1.67360529842069,0.211,0.096,0.000348472086333406,"9","RPL37"
"NOC3L",6.09104715341922e-08,1.66628894216216,0.143,0.057,0.00183176061044776,"9","NOC3L"
"RELL1",5.33783900197107e-13,1.66403357995867,0.202,0.072,1.60524832306276e-08,"9","RELL1"
"RAB11A1",7.78094186633744e-09,1.66260161605593,0.148,0.055,0.000233996264746366,"9","RAB11A"
"DDX3X",6.44250830668997e-11,1.6616727898579,0.251,0.111,1.93745552307087e-06,"9","DDX3X"
"ARCN1",2.27661637570926e-09,1.66108099974775,0.161,0.063,6.84646842667047e-05,"9","ARCN1"
"SF3B2",5.69266947432332e-11,1.65189120069542,0.166,0.058,1.71195649101325e-06,"9","SF3B2"
"HTATSF1",2.14210767524732e-08,1.65031889625474,0.108,0.035,0.000644196041177128,"9","HTATSF1"
"NPM1",1.88003475931397e-11,1.64175598189024,0.3,0.139,5.6538285316849e-07,"9","NPM1"
"MAP4K5",6.21452007015245e-09,1.63936729718817,0.287,0.147,0.000186889262069695,"9","MAP4K5"
"CAB39L",1.07043737600482e-14,1.6305112565134,0.323,0.133,3.21912632085929e-10,"9","CAB39L"
"SNRNP200",9.34646141626133e-08,1.61732247707512,0.152,0.062,0.00281076134171227,"9","SNRNP200"
"VPS26A",8.57315253508439e-13,1.61659616104275,0.22,0.083,2.57820416187593e-08,"9","VPS26A"
"CBX5",1.49162034395169e-19,1.6164805431354,0.305,0.107,4.4857498603659e-15,"9","CBX5"
"ETNK1",3.31980522234529e-13,1.61587156773045,0.309,0.134,9.98365024515898e-09,"9","ETNK1"
"GALNT10",7.63809624594442e-07,1.61532897867269,0.202,0.099,0.0229700468404287,"9","GALNT10"
"ZNF708",8.20435111529212e-10,1.61423193577873,0.247,0.113,2.4672945109018e-05,"9","ZNF708"
"CBX3",3.90776288506083e-07,1.61268656927054,0.139,0.057,0.0117518153242434,"9","CBX3"
"HNRNPA1",6.08301991630424e-12,1.61107696029262,0.305,0.141,1.82934657943017e-07,"9","HNRNPA1"
"PABPC1",1.30599841503926e-07,1.60825347060381,0.229,0.117,0.00392752903354756,"9","PABPC1"
"CANX",2.49568069119564e-16,1.60139386897937,0.377,0.164,7.50526054263263e-12,"9","CANX"
"NAB1",3.29823546440052e-08,1.59719438743205,0.157,0.064,0.00099187835120917,"9","NAB1"
"ATP5F1E",1.57201287865744e-06,1.5956889198502,0.139,0.061,0.047275143299865,"9","ATP5F1E"
"ACP1",7.26451596113981e-08,1.59258705556615,0.126,0.047,0.00218465788499357,"9","ACP1"
"KLF9",4.06107503556222e-13,1.59173438462627,0.3,0.129,1.22128709544463e-08,"9","KLF9"
"APP",1.36779147110575e-16,1.59105020088528,0.538,0.286,4.11335929105632e-12,"9","APP"
"BRK1",7.44206802038543e-07,1.58907966776861,0.103,0.038,0.0223805311577051,"9","BRK1"
"MPZL1",1.62081625170261e-10,1.58790355535975,0.274,0.126,4.87428071374525e-06,"9","MPZL1"
"DNAJC8",2.33075268464589e-10,1.58142153896076,0.179,0.069,7.00927254853559e-06,"9","DNAJC8"
"SETD7",1.24316376996117e-11,1.58022847494547,0.247,0.103,3.73856640540424e-07,"9","SETD7"
"PPIC",1.48511939021075e-06,1.57780514344034,0.126,0.052,0.0446619954218079,"9","PPIC"
"ARL8A",5.61027369499167e-08,1.56984117966454,0.117,0.041,0.00168717760829485,"9","ARL8A"
"ACTR3",1.49219658482004e-11,1.56800215921617,0.287,0.132,4.48748278952932e-07,"9","ACTR3"
"METTL8",1.62211947435464e-13,1.55877013175239,0.202,0.069,4.87819989522671e-09,"9","METTL8"
"SPCS2",1.16132542502949e-10,1.5528229913658,0.314,0.159,3.4924539506912e-06,"9","SPCS2"
"NFE2L2",1.10994273156979e-14,1.55213880281157,0.507,0.267,3.33793077664982e-10,"9","NFE2L2"
"SERF2",5.54473393441073e-10,1.55204062950142,0.251,0.118,1.66746783609534e-05,"9","SERF2"
"FGFR1OP2",6.5989224998993e-08,1.55182137218513,0.242,0.122,0.00198449396339472,"9","FGFR1OP2"
"GFPT1",1.22667956822573e-06,1.54617685143714,0.215,0.115,0.0368899346552523,"9","GFPT1"
"NOP58",7.99594755513604e-14,1.54535397433687,0.368,0.176,2.40462130825606e-09,"9","NOP58"
"REEP5",5.36995990009855e-10,1.54345806899613,0.278,0.131,1.61490804075664e-05,"9","REEP5"
"GLUL",8.16915141770174e-19,1.53601560330669,0.345,0.131,2.45670890584544e-14,"9","GLUL"
"CTBS",5.04322713128964e-07,1.53260080563468,0.121,0.047,0.0151664969519273,"9","CTBS"
"RPLP1",1.45613484876885e-11,1.52663337153739,0.336,0.169,4.37903433070256e-07,"9","RPLP1"
"PRPF38A",5.20894643923644e-07,1.52528458069098,0.117,0.045,0.0156648646267157,"9","PRPF38A"
"CREB3L2",1.72004490114969e-15,1.52196559949502,0.368,0.165,5.17269103122745e-11,"9","CREB3L2"
"NEDD8",6.51965312944812e-07,1.52004160170069,0.139,0.058,0.0196065528561893,"9","NEDD8"
"EEF2",7.25570937772941e-09,1.51371018087968,0.215,0.097,0.000218200948116456,"9","EEF2"
"RAB22A",9.60994535106573e-10,1.5136400171959,0.215,0.093,2.889998865426e-05,"9","RAB22A"
"COQ10B",9.66209949308538e-13,1.50795809019593,0.211,0.077,2.90568318055557e-08,"9","COQ10B"
"GET1",3.41894975171309e-07,1.50787964199092,0.112,0.041,0.0102818075883268,"9","GET1"
"TPM3",7.31436936145444e-07,1.50770152311244,0.197,0.098,0.0219965029807019,"9","TPM3"
"TMEM39A",6.42774660685172e-12,1.50004299557838,0.193,0.068,1.93301623707852e-07,"9","TMEM39A"
"TTC7A",2.0765147293079e-07,1.49889814921232,0.175,0.079,0.00624470274544766,"9","TTC7A"
"EIF2AK2",3.07252672071864e-08,1.49527432583508,0.215,0.099,0.000924000960721715,"9","EIF2AK2"
"DDX3Y",7.81000461254634e-07,1.49254210297008,0.135,0.055,0.0234870268713106,"9","DDX3Y"
"COPB1",1.5490704179918e-10,1.48103429649102,0.269,0.12,4.65851946802675e-06,"9","COPB1"
"LMAN1",1.13826738261161e-08,1.48029174479398,0.274,0.135,0.000342311149972789,"9","LMAN1"
"RPL24",1.61427819120376e-06,1.47600871830591,0.152,0.07,0.0485461880440708,"9","RPL24"
"COL4A1",1.7094087287609e-15,1.47094993937282,0.596,0.334,5.14070487000265e-11,"9","COL4A1"
"C15orf40",1.47875574823489e-15,1.46846050926919,0.17,0.048,4.44706216166678e-11,"9","C15orf40"
"OS9",3.16368564275749e-08,1.46781580696056,0.148,0.058,0.00095141518334646,"9","OS9"
"EIF4A21",1.40604520289694e-06,1.46293068678481,0.242,0.128,0.0422839973867198,"9","EIF4A2"
"EXT1",3.4262814795651e-16,1.46245740690791,0.673,0.406,1.03038562934961e-11,"9","EXT1"
"WDR43",7.46783626089136e-11,1.45973207508447,0.256,0.112,2.24580239873786e-06,"9","WDR43"
"HNRNPA2B1",4.77673725884863e-16,1.45145516390538,0.758,0.48,1.43650819585355e-11,"9","HNRNPA2B1"
"CALM1",9.0160406796424e-08,1.44799942932971,0.332,0.194,0.00271139391358886,"9","CALM1"
"SNX5",1.40527195858549e-06,1.44712221732682,0.152,0.068,0.0422607436105415,"9","SNX5"
"TEX10",1.0988860066533e-06,1.44645441565559,0.112,0.043,0.0330467988780846,"9","TEX10"
"MAP1LC3B",2.76789275461827e-07,1.44587412790244,0.117,0.044,0.00832388388096354,"9","MAP1LC3B"
"CNBP",1.37106901099721e-08,1.4427651938524,0.309,0.166,0.00041232158367719,"9","CNBP"
"HAT1",1.10071918096915e-08,1.43777468494529,0.184,0.077,0.000331019279292853,"9","HAT1"
"TGFBR1",6.6933577308464e-08,1.4362044540832,0.202,0.093,0.00201289347039744,"9","TGFBR1"
"RNF8",1.32698524753819e-07,1.43564063132372,0.13,0.05,0.00399064273492161,"9","RNF8"
"CAND1",9.48579116198905e-09,1.43442638741341,0.278,0.141,0.000285266197614497,"9","CAND1"
"CLINT1",2.11636604298434e-15,1.42880952148132,0.354,0.151,6.3645476010668e-11,"9","CLINT1"
"GDI2",2.91374212058576e-16,1.42546275011262,0.309,0.118,8.76249667923755e-12,"9","GDI2"
"GINM1",1.00099043300461e-07,1.42231389457345,0.197,0.09,0.00301027852917476,"9","GINM1"
"FAM91A11",1.04692262260321e-09,1.4169878370387,0.197,0.079,3.14841040295464e-05,"9","FAM91A1"
"SSR3",6.72629075538991e-10,1.41339866074777,0.3,0.147,2.02279741886841e-05,"9","SSR3"
"EIF3E",2.71793959557676e-11,1.40602342875447,0.269,0.119,8.173659745778e-07,"9","EIF3E"
"NUCB2",1.37535529848669e-08,1.40291724502755,0.206,0.09,0.000413610598913903,"9","NUCB2"
"ANKRD44",1.44058241867505e-07,1.40009177639727,0.179,0.08,0.00433226350768148,"9","ANKRD44"
"TULP3",6.58794852801734e-07,1.39591688274075,0.13,0.053,0.0198119376083066,"9","TULP3"
"TRIB2",3.81203127762806e-07,1.39453220149108,0.139,0.057,0.0114639216612109,"9","TRIB2"
"YBX1",5.22387243925497e-08,1.39081528230003,0.3,0.161,0.00157097515865715,"9","YBX1"
"HSP90AA1",2.46034653548759e-10,1.38983856050221,0.395,0.219,7.39900013617183e-06,"9","HSP90AA1"
"NDUFA11",6.35934813494142e-12,1.38830644368098,0.224,0.085,1.91244676462093e-07,"9","NDUFA11"
"RPN1",3.99539585243536e-10,1.3875998015971,0.265,0.122,1.20153539470289e-05,"9","RPN1"
"PTGES3",2.08328207333115e-16,1.38562937425289,0.439,0.207,6.26505417912878e-12,"9","PTGES3"
"CD46",1.26604684992129e-07,1.38486470063731,0.274,0.146,0.0038073826917683,"9","CD46"
"STIM2",1.21336326047157e-06,1.37620715354072,0.13,0.054,0.0364894733321616,"9","STIM2"
"CCDC102B",7.74707591443687e-09,1.37417466301625,0.175,0.071,0.00023297781397486,"9","CCDC102B"
"DUSP10",9.40173085881286e-07,1.37295479062239,0.108,0.04,0.0282738252117079,"9","DUSP10"
"ATP5MC2",9.93716507630622e-09,1.37281722282161,0.224,0.102,0.000298840365339757,"9","ATP5MC2"
"UBE2Z",1.10508923317033e-10,1.37238047644203,0.197,0.075,3.32333485091314e-06,"9","UBE2Z"
"SEL1L",1.12959961989748e-06,1.37224375177456,0.215,0.11,0.033970449369177,"9","SEL1L"
"RPS24",1.4359886735359e-08,1.37169540088857,0.327,0.176,0.00043184487379245,"9","RPS24"
"ENO1",1.12803113723554e-07,1.36924780475915,0.247,0.123,0.00339232803900844,"9","ENO1"
"MYL6",6.00233683606292e-10,1.35668508857554,0.363,0.19,1.8050827567092e-05,"9","MYL6"
"SMU1",1.45450685221098e-07,1.3526657298996,0.197,0.09,0.00437413845665408,"9","SMU1"
"SARAF",1.02843866038083e-12,1.35210278647258,0.238,0.092,3.09282358336327e-08,"9","SARAF"
"SYNC",5.45831000997324e-09,1.35074117599216,0.103,0.031,0.000164147756929925,"9","SYNC"
"PXK",2.9770320711318e-07,1.34794913794647,0.224,0.112,0.00895282854751467,"9","PXK"
"XRCC5",5.14028598100545e-13,1.34754454728007,0.471,0.248,1.54583820306777e-08,"9","XRCC5"
"CCZ1",6.671813075391e-08,1.34417034877187,0.108,0.036,0.00200641434616234,"9","CCZ1"
"TOP3A",3.9075808746015e-08,1.34378211454929,0.135,0.05,0.00117512679641891,"9","TOP3A"
"SEC62",1.48924340152515e-06,1.33748636873267,0.309,0.185,0.0447860168140659,"9","SEC62"
"RPL39",1.49566645412455e-06,1.33423974616797,0.135,0.057,0.0449791772748877,"9","RPL39"
"KLF131",5.65600148635297e-10,1.33266471389269,0.22,0.093,1.70092932699093e-05,"9","KLF13"
"CDC42",1.17776511878642e-12,1.33201241585411,0.287,0.12,3.5418930417264e-08,"9","CDC42"
"PURB",9.30921082378081e-11,1.33081110004349,0.179,0.065,2.7995589710356e-06,"9","PURB"
"AC104806.2",1.20982070593913e-10,1.32905274861325,0.117,0.034,3.63829380897075e-06,"9","AC104806.2"
"UCHL5",2.16201929594739e-09,1.32880949253087,0.247,0.111,6.5018406287026e-05,"9","UCHL5"
"EPAS1",6.7613929541396e-12,1.32875202890047,0.287,0.124,2.0333537030984e-07,"9","EPAS1"
"DHX15",6.72714378280457e-08,1.32716161344086,0.336,0.191,0.00202305394980282,"9","DHX15"
"CHMP7",2.59912254085634e-09,1.32347150997253,0.117,0.037,7.81634121711728e-05,"9","CHMP7"
"DUSP1",5.56803743159306e-13,1.31857027609247,0.323,0.136,1.67447589680298e-08,"9","DUSP1"
"SS18",2.80097697572363e-07,1.31848317162087,0.247,0.128,0.00842337805909368,"9","SS18"
"PLEKHA6",2.94807940204922e-08,1.31091274088666,0.291,0.15,0.000886575918578263,"9","PLEKHA6"
"TMF1",1.14286911493954e-06,1.30862880939281,0.197,0.095,0.0343695028935768,"9","TMF1"
"KIF2A",5.80824613604326e-09,1.30812190268663,0.202,0.087,0.000174671386049229,"9","KIF2A"
"WASHC4",1.93531733885961e-10,1.29787099052475,0.336,0.165,5.82007983315251e-06,"9","WASHC4"
"BIRC2",1.52193356040411e-06,1.29197232073764,0.197,0.097,0.0457691079620328,"9","BIRC2"
"EIF5",6.18876975519745e-10,1.29138462975709,0.256,0.116,1.86114872848053e-05,"9","EIF5"
"YBX3",2.26614904694687e-10,1.29087683673761,0.489,0.298,6.81499002888331e-06,"9","YBX3"
"PNRC2",4.98527016205944e-07,1.28945118525026,0.193,0.09,0.0149922029583614,"9","PNRC2"
"DNAJC10",2.06572059075994e-08,1.28488896333288,0.26,0.125,0.000621224153259237,"9","DNAJC10"
"UFM11",8.83043845777657e-07,1.28199190360627,0.197,0.096,0.0265557775740715,"9","UFM1"
"ANKRD10",3.61193235671739e-10,1.27801693045839,0.39,0.208,1.08621641763562e-05,"9","ANKRD10"
"CFAP97",4.58352215820696e-08,1.27050555359197,0.143,0.056,0.00137840261863758,"9","CFAP97"
"CRY1",5.24503024197597e-11,1.27041357997729,0.211,0.083,1.57733794466943e-06,"9","CRY1"
"TCTN3",1.28085008085837e-07,1.27002511901945,0.152,0.062,0.00385190044816538,"9","TCTN3"
"ITGB1BP1",6.19609536698306e-07,1.26957224575005,0.152,0.066,0.0186335175971282,"9","ITGB1BP1"
"BNIP3L1",1.76220983882042e-16,1.26622550218192,0.471,0.223,5.29949364828464e-12,"9","BNIP3L"
"IQGAP1",7.12225353297599e-10,1.26594103628402,0.39,0.218,2.14187530497187e-05,"9","IQGAP1"
"BLZF1",9.6977882755336e-09,1.26582574151357,0.211,0.091,0.000291641586810122,"9","BLZF1"
"ETF1",2.19028990498174e-07,1.2653709562034,0.224,0.113,0.00658685883125158,"9","ETF1"
"RBM3",5.70872514800397e-12,1.26274788606772,0.224,0.084,1.71678491375924e-07,"9","RBM3"
"STAM2",1.19728600668534e-08,1.26182533340525,0.251,0.119,0.000360059820790484,"9","STAM2"
"SUPT16H",1.85522415917454e-07,1.25604060182644,0.206,0.098,0.00557921561388559,"9","SUPT16H"
"TMCO1",2.25242533467823e-07,1.24960456030759,0.175,0.077,0.00677371870897785,"9","TMCO1"
"UGGT2",1.91076182884064e-11,1.24872787831721,0.457,0.254,5.74623404787246e-07,"9","UGGT2"
"NAMPT",1.34941325229099e-10,1.24840440229826,0.439,0.223,4.05809047361471e-06,"9","NAMPT"
"ARHGEF2",1.95380242349825e-08,1.24831234233681,0.211,0.092,0.00058756700281863,"9","ARHGEF2"
"G3BP1",8.52805169409106e-07,1.24477580063188,0.283,0.159,0.02564640985964,"9","G3BP1"
"DNAJC3",4.25477359848434e-11,1.24228433088574,0.462,0.246,1.2795380642722e-06,"9","DNAJC3"
"TMEM68",2.55078366441419e-12,1.24213391456345,0.143,0.042,7.67097171399278e-08,"9","TMEM68"
"EFHC1",3.2350657777531e-07,1.23953659040559,0.161,0.069,0.00972881331343689,"9","EFHC1"
"RBM17",5.10264232494116e-08,1.23192925014494,0.274,0.14,0.00153451762637956,"9","RBM17"
"SLC30A71",1.12713688974552e-06,1.23101980142127,0.233,0.123,0.0338963876853172,"9","SLC30A7"
"EIF4G2",2.17514809182258e-11,1.22083148409644,0.439,0.227,6.54132285653804e-07,"9","EIF4G2"
"HNRNPDL",3.16906434417004e-11,1.22041689198242,0.713,0.463,9.53032720222255e-07,"9","HNRNPDL"
"FOPNL",1.83443474892611e-07,1.21276290197209,0.143,0.057,0.00551669562044549,"9","FOPNL"
"PHLDB1",4.58447060514227e-08,1.21071056681348,0.341,0.189,0.00137868784508443,"9","PHLDB1"
"C11orf58",1.14839819818851e-07,1.2052385138797,0.309,0.172,0.0034535779014123,"9","C11orf58"
"ISCA1",5.33234257735436e-07,1.2035143861536,0.179,0.081,0.0160359538328778,"9","ISCA1"
"DICER1",1.76822024288469e-08,1.20281553102911,0.377,0.214,0.000531756873642714,"9","DICER1"
"SPART",4.63599615286549e-07,1.20088153466222,0.224,0.112,0.0139418312305124,"9","SPART"
"CLTB",6.67065082218626e-10,1.19729370237727,0.229,0.097,2.00606482175607e-05,"9","CLTB"
"WDR5",2.12313679282128e-07,1.1944219591772,0.152,0.063,0.00638490927705144,"9","WDR5"
"PIGK",2.34371346609779e-08,1.19398087103448,0.206,0.092,0.000704824950659588,"9","PIGK"
"XRN2",6.81333798502365e-09,1.19318798443598,0.345,0.181,0.000204897513223616,"9","XRN2"
"POLR2A",9.7875330385652e-12,1.18823698309442,0.202,0.074,2.94340481068771e-07,"9","POLR2A"
"ZKSCAN8",2.21630486210105e-07,1.18317279785324,0.166,0.071,0.0066650936117965,"9","ZKSCAN8"
"SOCS4",1.08629346904934e-07,1.18221555638809,0.135,0.051,0.00326681034947208,"9","SOCS4"
"TTC12",3.46212446509431e-08,1.17321867143339,0.17,0.071,0.00104116469038781,"9","TTC12"
"LEMD3",7.1315463890541e-07,1.17299443864617,0.256,0.136,0.0214466994558024,"9","LEMD3"
"TM9SF3",1.39225392862446e-10,1.17147668762695,0.48,0.272,4.18692523955235e-06,"9","TM9SF3"
"RAB5A",7.75887387995967e-10,1.17045526208127,0.296,0.139,2.33332614192027e-05,"9","RAB5A"
"EMP2",9.73030784991697e-07,1.16935399553469,0.278,0.152,0.0292619547970553,"9","EMP2"
"DDHD1",3.34665937155578e-10,1.1686661511686,0.215,0.088,1.00644087280797e-05,"9","DDHD1"
"RFX3",7.97613935505815e-09,1.15833236712088,0.251,0.12,0.000239866438824664,"9","RFX3"
"HNRNPUL2",9.95322573222098e-12,1.15818901590962,0.233,0.091,2.99323357445081e-07,"9","HNRNPUL2"
"SDAD1",4.1124999915757e-08,1.15585499176579,0.193,0.084,0.00123675212246656,"9","SDAD1"
"SASH1",1.21580908651057e-08,1.15059819765395,0.336,0.186,0.000365630266586323,"9","SASH1"
"COA8",4.13830664483756e-10,1.14957543998603,0.117,0.035,1.244512957302e-05,"9","COA8"
"GRK5",8.25513347605322e-09,1.14777960223503,0.507,0.325,0.000248256629025348,"9","GRK5"
"DUT1",1.7686725216037e-07,1.14187965971664,0.202,0.095,0.0053189288742188,"9","DUT"
"LGR4",7.46826095667383e-09,1.13753168877155,0.309,0.158,0.000224593011750052,"9","LGR4"
"MAPK1IP1L",3.07889193199505e-08,1.13644003676035,0.309,0.158,0.000925915170708871,"9","MAPK1IP1L"
"SLC25A321",1.87997513755862e-07,1.1315844677181,0.206,0.097,0.00565364923118002,"9","SLC25A32"
"GLS",3.58343581766427e-08,1.13109221479648,0.435,0.265,0.00107764665344617,"9","GLS"
"IER3IP1",1.4185192997824e-07,1.12630452919163,0.135,0.051,0.00426591309023561,"9","IER3IP1"
"GRAMD2B",7.58232636928789e-10,1.12360338959825,0.336,0.168,2.28023300903595e-05,"9","GRAMD2B"
"TMOD3",3.34768963049345e-10,1.12352629109077,0.327,0.161,1.0067507025783e-05,"9","TMOD3"
"FBXL5",2.18780871883762e-09,1.11708828671786,0.395,0.209,6.57939716016038e-05,"9","FBXL5"
"PJA2",7.53898865041259e-13,1.11054622745967,0.43,0.208,2.26720005683858e-08,"9","PJA2"
"C1orf52",3.2314610638547e-07,1.10972045373715,0.148,0.061,0.00971797285733024,"9","C1orf52"
"NME6",1.94270604884241e-08,1.1094717878764,0.103,0.032,0.000584229990068378,"9","NME6"
"HNRNPM",9.82253848748292e-11,1.1043515703932,0.457,0.244,2.95393199934074e-06,"9","HNRNPM"
"ACBD3",1.94730593831733e-14,1.10168992984571,0.386,0.172,5.85613314830172e-10,"9","ACBD3"
"SMAD5",6.25675382459892e-11,1.09867396013156,0.354,0.171,1.88159357767163e-06,"9","SMAD5"
"EXOSC3",9.27457802101486e-07,1.08127740383177,0.152,0.065,0.027891438482598,"9","EXOSC3"
"GOLIM4",2.4371534634456e-11,1.08059429120027,0.543,0.31,7.32925161061996e-07,"9","GOLIM4"
"ARHGAP29",3.01325813634496e-09,1.07726743680699,0.323,0.164,9.0617711934302e-05,"9","ARHGAP29"
"MTF1",9.14358037518358e-07,1.07280641569454,0.121,0.047,0.0274974892622896,"9","MTF1"
"RO60",1.12329526874399e-12,1.07273767596862,0.287,0.115,3.3780858616938e-08,"9","RO60"
"FRMD4A",6.56549309183969e-08,1.07167738037415,0.457,0.277,0.00197444073750895,"9","FRMD4A"
"FAHD2A",1.02216650586802e-06,1.06987640162661,0.13,0.053,0.030739613330969,"9","FAHD2A"
"MYO1D",3.37803441246845e-08,1.06916120847469,0.256,0.124,0.00101587628886164,"9","MYO1D"
"NUP58",2.20365206111525e-12,1.06646206099914,0.265,0.105,6.6270428433919e-08,"9","NUP58"
"TMEM165",4.7339331651017e-08,1.06638663614397,0.413,0.239,0.00142363572074103,"9","TMEM165"
"JUN",6.58435383331019e-07,1.06432107961864,0.381,0.219,0.0198011272829137,"9","JUN"
"PNKD",1.5977975641958e-06,1.06286717839858,0.108,0.04,0.0480505661480602,"9","PNKD"
"HNRNPD",9.98312628472015e-11,1.06089348619002,0.444,0.226,3.00222556760389e-06,"9","HNRNPD"
"SDCBP",2.97720059739906e-13,1.05455566652936,0.43,0.208,8.9533353565582e-09,"9","SDCBP"
"H2AFV",1.84010053067507e-09,1.05352662708449,0.278,0.129,5.53373432589912e-05,"9","H2AFV"
"SECISBP2",1.80139504989532e-07,1.05178321439741,0.327,0.183,0.00541733533355018,"9","SECISBP2"
"SNX9",7.39274593529628e-08,1.0502574283142,0.43,0.257,0.00222322048512165,"9","SNX9"
"TMTC4",1.34853455823933e-06,1.05005858323758,0.13,0.053,0.0405544797699313,"9","TMTC4"
"MAP1B",1.0907669247175e-08,1.04972588550059,0.278,0.138,0.000328026337270292,"9","MAP1B"
"GOPC",7.76707431938228e-07,1.04863239705126,0.247,0.127,0.0233579226006783,"9","GOPC"
"SCUBE3",1.30284502714009e-12,1.04789444099132,0.135,0.037,3.91804585011839e-08,"9","SCUBE3"
"FOXP2",4.11304401508145e-12,1.02810797618328,0.368,0.186,1.23691572665544e-07,"9","FOXP2"
"ZFYVE27",4.90557494753952e-07,1.02810468766796,0.112,0.041,0.0147525355397356,"9","ZFYVE27"
"SERINC5",5.696604312673e-15,1.02619901015781,0.417,0.184,1.71313981495015e-10,"9","SERINC5"
"SLC25A13",6.67523706952524e-11,1.02481212592134,0.457,0.251,2.00744404391832e-06,"9","SLC25A13"
"NDUFV21",2.76653886252091e-09,1.02067636929964,0.305,0.144,8.31981232125914e-05,"9","NDUFV2"
"PDE1A2",7.06291209896468e-16,1.02054374504075,0.547,0.301,2.12402955552165e-11,"9","PDE1A"
"HAUS6",9.60857144862286e-07,1.0194901370175,0.13,0.052,0.0288958569174435,"9","HAUS6"
"UPRT",2.18006571123405e-13,1.01815578804475,0.206,0.069,6.55611161339416e-09,"9","UPRT"
"ADAM17",2.93569408123074e-07,1.01628299590313,0.309,0.165,0.00882851281048522,"9","ADAM17"
"DDAH1",2.25851369927321e-07,1.01627181793932,0.148,0.06,0.00679202824782432,"9","DDAH1"
"SNX3",2.77551753673518e-07,1.01584493445957,0.345,0.191,0.0083468138882237,"9","SNX3"
"DHX29",1.71543558439865e-08,1.01484903139499,0.265,0.128,0.000515882943296206,"9","DHX29"
"PRKDC",5.67241377697727e-08,1.01368651756528,0.457,0.28,0.00170586499515038,"9","PRKDC"
"SMARCA5",1.32045979249595e-10,0.995172954284013,0.359,0.172,3.97101873397308e-06,"9","SMARCA5"
"ILF3",3.62453519496838e-10,0.994549715200699,0.404,0.208,1.09000646918284e-05,"9","ILF3"
"IARS",1.92332177004507e-08,0.990370143994799,0.287,0.14,0.000578400555905653,"9","IARS"
"BLOC1S1",1.38064668266228e-06,0.987248888262302,0.193,0.092,0.0415201876877027,"9","BLOC1S1"
"MORF4L2",6.92259439789561e-07,0.984650920263026,0.354,0.204,0.0208183181327915,"9","MORF4L2"
"ELOVL5",1.36662261282313e-10,0.982137131185615,0.296,0.136,4.109844183543e-06,"9","ELOVL5"
"RBMS3",3.65342929629514e-14,0.980319002573211,0.861,0.654,1.09869579227484e-09,"9","RBMS3"
"ZNF14",1.08737067438919e-09,0.976084171338659,0.17,0.063,3.27004982909062e-05,"9","ZNF14"
"ZNF776",1.14953291028786e-07,0.975946385898562,0.108,0.037,0.00345699032110867,"9","ZNF776"
"SRP19",2.48674774301474e-07,0.97577348296588,0.215,0.101,0.00747839648756822,"9","SRP19"
